pol.	phi	weight
0.3	-118.747	1
0.3	104.16	1
0.3	56.3933	1
0.3	4.9441	1
0.3	114.823	1
0.3	-38.8187	1
0.3	78.1256	1
0.3	-169.124	1
0.3	171.731	1
0.3	-19.774	1
0.3	61.1304	1
0.3	-111.752	1
0.3	-70.4828	1
0.3	-78.6289	1
0.3	44.5959	1
0.3	56.8988	1
0.3	-146.073	1
0.3	-76.4807	1
0.3	-19.7235	1
0.3	68.2022	1
0.3	174.264	1
0.3	-36.3731	1
0.3	-175.802	1
0.3	-68.191	1
0.3	167.822	1
0.3	-82.6816	1
0.3	123.22	1
0.3	-60.1308	1
0.3	-78.6554	1
0.3	140.499	1
0.3	84.1213	1
0.3	-116.466	1
0.3	101.375	1
0.3	25.6179	1
0.3	-78.8747	1
0.3	178.469	1
0.3	-17.6981	1
0.3	163.402	1
0.3	-2.72693	1
0.3	148.211	1
0.3	169.516	1
0.3	175.218	1
0.3	39.2327	1
0.3	88.3481	1
0.3	32.3748	1
0.3	179.891	1
0.3	-37.4335	1
0.3	-93.8495	1
0.3	-75.1554	1
0.3	-100.038	1
0.3	31.1459	1
0.3	100.679	1
0.3	-80.0791	1
0.3	-129.859	1
0.3	-3.40252	1
0.3	117.328	1
0.3	-133.315	1
0.3	176.262	1
0.3	153.215	1
0.3	176.138	1
0.3	-18.8959	1
0.3	128.88	1
0.3	-78.8283	1
0.3	47.5414	1
0.3	129.381	1
0.3	69.7044	1
0.3	164.852	1
0.3	134.206	1
0.3	179.487	1
0.3	-3.93761	1
0.3	171.25	1
0.3	75.7082	1
0.3	-53.9674	1
0.3	-173.959	1
0.3	-173.089	1
0.3	111.943	1
0.3	-93.1739	1
0.3	-154.965	1
0.3	-161.962	1
0.3	-105.885	1
0.3	80.8535	1
0.3	114.544	1
0.3	120.772	1
0.3	-149.477	1
0.3	94.7167	1
0.3	-38.2267	1
0.3	-120.173	1
0.3	-28.0498	1
0.3	117.113	1
0.3	-25.7489	1
0.3	110.61	1
0.3	118.547	1
0.3	-45.5269	1
0.3	18.0941	1
0.3	-172.278	1
0.3	147.434	1
0.3	-126.96	1
0.3	-137.101	1
0.3	122.291	1
0.3	-36.477	1
0.3	90.3089	1
0.3	22.2841	1
0.3	-68.5626	1
0.3	-37.4896	1
0.3	165.895	1
0.3	-41.3556	1
0.3	-42.7323	1
0.3	-10.2153	1
0.3	-45.8352	1
0.3	121.997	1
0.3	-60.136	1
0.3	-53.6815	1
0.3	149.171	1
0.3	46.1148	1
0.3	24.5727	1
0.3	-109.512	1
0.3	-164.934	1
0.3	-51.2475	1
0.3	126.25	1
0.3	48.6862	1
0.3	6.27292	1
0.3	-80.3932	1
0.3	-129.736	1
0.3	127.979	1
0.3	-104.275	1
0.3	118.865	1
0.3	151.512	1
0.3	-23.0367	1
0.3	-3.75266	1
0.3	-35.679	1
0.3	-137.182	1
0.3	-3.29803	1
0.3	93.868	1
0.3	-0.753297	1
0.3	154.095	1
0.3	-8.63717	1
0.3	142.441	1
0.3	101.29	1
0.3	-153.934	1
0.3	15.3818	1
0.3	-153.205	1
0.3	-93.073	1
0.3	46.0649	1
0.3	1.6309	1
0.3	-85.2405	1
0.3	-99.8571	1
0.3	-63.1431	1
0.3	-76.3157	1
0.3	98.6022	1
0.3	49.2859	1
0.3	-128.951	1
0.3	-150.145	1
0.3	-137.806	1
0.3	38.9019	-0.0714286
0.3	5.80508	-0.0714286
0.3	132.104	-0.0714286
0.3	163.651	-0.0714286
0.3	44.4188	-0.0714286
0.3	-51.4166	-0.0714286
0.3	-161.523	-0.0714286
0.3	70.4366	-0.0714286
0.3	-30.475	-0.0714286
0.3	171.885	-0.0714286
0.3	121.962	-0.0714286
0.3	-10.6242	-0.0714286
0.3	-100.614	-0.0714286
0.3	-59.5317	-0.0714286
0.3	-1.3891	-0.0714286
0.3	70.6696	-0.0714286
0.3	-72.6422	-0.0714286
0.3	-15.775	-0.0714286
0.3	116.132	-0.0714286
0.3	-48.2206	-0.0714286
0.3	63.9425	-0.0714286
0.3	-9.95278	-0.0714286
0.3	147.412	-0.0714286
0.3	58.769	-0.0714286
0.3	-161.018	-0.0714286
0.3	172.316	-0.0714286
0.3	-173.856	-0.0714286
0.3	153.716	-0.0714286
0.3	3.88393	-0.0714286
0.3	-115.735	-0.0714286
0.3	115.153	-0.0714286
0.3	-128.066	-0.0714286
0.3	-115.689	-0.0714286
0.3	163.942	-0.0714286
0.3	-108.544	-0.0714286
0.3	16.9202	-0.0714286
0.3	24.2208	-0.0714286
0.3	65.3475	-0.0714286
0.3	-30.5259	-0.0714286
0.3	-117.304	-0.0714286
0.3	69.6372	-0.0714286
0.3	-166.297	-0.0714286
0.3	19.9403	-0.0714286
0.3	-4.34704	-0.0714286
0.3	-44.4447	-0.0714286
0.3	93.454	-0.0714286
0.3	-164.113	-0.0714286
0.3	48.1268	-0.0714286
0.3	-11.9319	-0.0714286
0.3	82.6592	-0.0714286
0.3	-140.468	-0.0714286
0.3	-79.0723	-0.0714286
0.3	-73.6021	-0.0714286
0.3	-11.9524	-0.0714286
0.3	-53.0381	-0.0714286
0.3	-66.2146	-0.0714286
0.3	132.982	-0.0714286
0.3	179.273	-0.0714286
0.3	118.668	-0.0714286
0.3	-95.3073	-0.0714286
0.3	-109.584	-0.0714286
0.3	99.5771	-0.0714286
0.3	-134.383	-0.0714286
0.3	-158.126	-0.0714286
0.3	-23.7644	-0.0714286
0.3	-123.313	-0.0714286
0.3	109.322	-0.0714286
0.3	-74.633	-0.0714286
0.3	129.332	-0.0714286
0.3	81.7235	-0.0714286
0.3	149.961	-0.0714286
0.3	155.949	-0.0714286
0.3	-41.3725	-0.0714286
0.3	-5.58636	-0.0714286
0.3	66.621	-0.0714286
0.3	-47.3636	-0.0714286
0.3	-6.65449	-0.0714286
0.3	94.7452	-0.0714286
0.3	34.3684	-0.0714286
0.3	31.4361	-0.0714286
0.3	154.996	-0.0714286
0.3	6.68425	-0.0714286
0.3	164.097	-0.0714286
0.3	-163.847	-0.0714286
0.3	-77.0793	-0.0714286
0.3	-87.1447	-0.0714286
0.3	126.106	-0.0714286
0.3	88.4502	-0.0714286
0.3	-112.641	-0.0714286
0.3	111.27	-0.0714286
0.3	-149.05	-0.0714286
0.3	34.9743	-0.0714286
0.3	92.1245	-0.0714286
0.3	132.32	-0.0714286
0.3	79.0642	-0.0714286
0.3	158.121	-0.0714286
0.3	130.459	-0.0714286
0.3	136.013	-0.0714286
0.3	-83.6403	-0.0714286
0.3	178.353	-0.0714286
0.3	-49.6738	-0.0714286
0.3	-171.062	-0.0714286
0.3	-165.06	-0.0714286
0.3	-75.0168	-0.0714286
0.3	20.907	-0.0714286
0.3	-1.72906	-0.0714286
0.3	36.0545	-0.0714286
-0.25	-124.718	1
-0.25	24.6589	1
-0.25	-49.0754	1
-0.25	-93.122	1
-0.25	13.9851	1
-0.25	174.419	1
-0.25	50.6546	1
-0.25	-130.487	1
-0.25	-90.2265	1
-0.25	156.611	1
-0.25	20.6672	1
-0.25	-66.044	1
-0.25	-171.451	1
-0.25	116.138	1
-0.25	90.3769	1
-0.25	111.511	1
-0.25	-11.233	1
-0.25	-145.565	1
-0.25	92.0314	1
-0.25	70.939	1
-0.25	-6.17763	1
-0.25	-145.892	1
-0.25	75.3403	1
-0.25	103.021	1
-0.25	118.932	1
-0.25	71.129	1
-0.25	29.0576	1
-0.25	123.023	1
-0.25	173.643	1
-0.25	-18.454	1
-0.25	-16.5089	1
-0.25	17.6967	1
-0.25	-162.49	1
-0.25	110.042	1
-0.25	34.8625	1
-0.25	63.0023	1
-0.25	-139.506	1
-0.25	-0.711432	1
-0.25	-124.576	1
-0.25	-89.1006	1
-0.25	147.626	1
-0.25	108.642	1
-0.25	-51.4617	1
-0.25	-74.3196	1
-0.25	-104.333	1
-0.25	45.5908	1
-0.25	2.46779	1
-0.25	-117.887	1
-0.25	-104.154	1
-0.25	-102.168	1
-0.25	111.402	1
-0.25	42.5589	1
-0.25	-49.9131	1
-0.25	125.346	1
-0.25	-175.225	1
-0.25	19.0058	1
-0.25	15.5068	1
-0.25	32.5075	1
-0.25	78.6041	1
-0.25	124.607	1
-0.25	-99.7541	1
-0.25	-5.35723	1
-0.25	128.711	1
-0.25	53.3035	1
-0.25	-21.6171	1
-0.25	-87.6056	1
-0.25	-70.4677	1
-0.25	-138.859	1
-0.25	102.814	1
-0.25	90.9318	1
-0.25	-162.973	1
-0.25	-49.426	1
-0.25	8.24301	1
-0.25	-166.343	1
-0.25	122.095	1
-0.25	58.711	1
-0.25	-86.8132	1
-0.25	-5.75639	1
-0.25	-159.42	1
-0.25	-127.504	1
-0.25	-6.24849	1
-0.25	28.0412	1
-0.25	80.601	1
-0.25	36.0119	1
-0.25	-101.227	1
-0.25	-12.1793	1
-0.25	124.605	1
-0.25	-45.0383	1
-0.25	-50.9717	1
-0.25	-157.502	1
-0.25	-173.574	1
-0.25	71.1905	1
-0.25	62.4678	1
-0.25	-121.733	1
-0.25	-50.9666	1
-0.25	-67.7326	1
-0.25	-73.6043	1
-0.25	114.018	1
-0.25	83.6876	1
-0.25	-6.44991	1
-0.25	35.9942	1
-0.25	-148.629	1
-0.25	-127.531	1
-0.25	158.745	1
-0.25	6.32383	1
-0.25	68.3564	1
-0.25	-97.6214	1
-0.25	-7.59928	1
-0.25	97.0081	1
-0.25	-52.6727	1
-0.25	-108.957	1
-0.25	-70.0132	-0.0714286
-0.25	-79.6596	-0.0714286
-0.25	143.933	-0.0714286
-0.25	-112.475	-0.0714286
-0.25	-23.4912	-0.0714286
-0.25	50.3698	-0.0714286
-0.25	99.4051	-0.0714286
-0.25	96.8912	-0.0714286
-0.25	-174.857	-0.0714286
-0.25	49.9522	-0.0714286
-0.25	134.326	-0.0714286
-0.25	93.8245	-0.0714286
-0.25	-95.3384	-0.0714286
-0.25	-0.780366	-0.0714286
-0.25	113.315	-0.0714286
-0.25	122.176	-0.0714286
-0.25	7.10759	-0.0714286
-0.25	-176.255	-0.0714286
-0.25	13.343	-0.0714286
-0.25	151.141	-0.0714286
-0.25	120.273	-0.0714286
-0.25	130.093	-0.0714286
