pol.	phi	weight
0.3	74.2614	1
0.3	149.188	1
0.3	-81.8107	1
0.3	-71.5356	1
0.3	149.807	1
0.3	129.062	1
0.3	157.55	1
0.3	65.5414	1
0.3	35.0909	1
0.3	-54.4901	1
0.3	-100.459	1
0.3	-79.466	1
0.3	114.892	1
0.3	-177.253	1
0.3	157.763	1
0.3	-143.523	1
0.3	-161.876	1
0.3	132.765	1
0.3	-18.2391	1
0.3	-7.32289	1
0.3	-147.73	1
0.3	101.939	1
0.3	77.8308	1
0.3	-155.488	1
0.3	-128.131	1
0.3	-20.6226	1
0.3	-26.9038	1
0.3	110.101	1
0.3	91.5757	1
0.3	-6.33609	1
0.3	-172.36	1
0.3	-11.2927	1
0.3	111.246	1
0.3	45.9867	1
0.3	120.103	1
0.3	46.8171	1
0.3	25.2907	1
0.3	-5.24017	1
0.3	20.7805	1
0.3	54.5303	1
0.3	-169.216	1
0.3	128.361	1
0.3	-64.938	1
0.3	86.0819	1
0.3	34.9372	1
0.3	-79.6609	1
0.3	-73.2691	1
0.3	173.397	1
0.3	-46.2277	1
0.3	148.483	1
0.3	90.6092	1
0.3	129.806	1
0.3	127.197	1
0.3	-109.184	1
0.3	-151.814	1
0.3	-10.786	1
0.3	24.2334	1
0.3	56.16	1
0.3	-44.3481	1
0.3	128.45	1
0.3	-60.2413	1
0.3	-163.1	1
0.3	75.096	1
0.3	-27.1318	1
0.3	71.5767	1
0.3	154.711	1
0.3	137.999	1
0.3	20.5084	1
0.3	-119.214	1
0.3	-90.5502	1
0.3	32.1222	1
0.3	-152.197	1
0.3	-168.936	1
0.3	157.741	1
0.3	52.7252	1
0.3	-126.336	1
0.3	-119.741	1
0.3	141.921	1
0.3	4.75987	1
0.3	-45.0044	1
0.3	139.233	1
0.3	86.0525	1
0.3	100.449	1
0.3	168.487	1
0.3	-5.3463	1
0.3	106.649	1
0.3	82.1666	1
0.3	-81.2613	1
0.3	171.854	1
0.3	-12.7956	1
0.3	174.36	1
0.3	114.476	1
0.3	152.819	1
0.3	80.2186	1
0.3	104.351	1
0.3	9.85614	1
0.3	-139.436	1
0.3	145.551	1
0.3	167.228	1
0.3	51.9492	1
0.3	-139.581	1
0.3	-9.52442	1
0.3	-125.099	1
0.3	-27.7349	1
0.3	-135.914	1
0.3	-51.7876	1
0.3	142.394	1
0.3	155.583	1
0.3	123.223	1
0.3	72.3908	1
0.3	-74.7902	1
0.3	160.675	1
0.3	-76.1686	1
0.3	2.88644	1
0.3	68.6484	1
0.3	-34.4422	1
0.3	-20.9168	1
0.3	64.9943	1
0.3	-95.9804	1
0.3	146.697	1
0.3	-70.374	1
0.3	-101.519	1
0.3	46.5883	1
0.3	-90.7503	1
0.3	143.209	1
0.3	123.136	1
0.3	175.429	1
0.3	-29.1825	1
0.3	-22.3294	1
0.3	177.187	1
0.3	-42.2969	1
0.3	7.51399	1
0.3	53.4937	1
0.3	-55.4909	1
0.3	-153.737	1
0.3	-142.655	1
0.3	2.7703	1
0.3	101.965	1
0.3	-77.4372	1
0.3	-131.653	1
0.3	-176.339	1
0.3	-119.089	1
0.3	105.528	1
0.3	105.184	1
0.3	-6.26159	1
0.3	14.7827	1
0.3	137.316	-0.0714286
0.3	80.3554	-0.0714286
0.3	-60.4435	-0.0714286
0.3	150.251	-0.0714286
0.3	-31.8413	-0.0714286
0.3	153.792	-0.0714286
0.3	-77.1551	-0.0714286
0.3	138.458	-0.0714286
0.3	120.292	-0.0714286
0.3	-107.644	-0.0714286
0.3	57.8998	-0.0714286
0.3	-55.1083	-0.0714286
0.3	53.4697	-0.0714286
0.3	157.662	-0.0714286
0.3	49.939	-0.0714286
0.3	133.507	-0.0714286
0.3	-71.2108	-0.0714286
0.3	-1.63109	-0.0714286
0.3	-77.0017	-0.0714286
0.3	95.1718	-0.0714286
0.3	136.76	-0.0714286
0.3	-166.766	-0.0714286
0.3	-170.917	-0.0714286
0.3	45.7318	-0.0714286
0.3	-89.0915	-0.0714286
0.3	66.5509	-0.0714286
0.3	76.8214	-0.0714286
0.3	111.762	-0.0714286
0.3	-34.6193	-0.0714286
0.3	-171.011	-0.0714286
0.3	143.713	-0.0714286
0.3	116.235	-0.0714286
0.3	-108.328	-0.0714286
0.3	-166.594	-0.0714286
0.3	58.6275	-0.0714286
0.3	-21.8592	-0.0714286
0.3	10.6138	-0.0714286
0.3	96.1641	-0.0714286
0.3	102.89	-0.0714286
0.3	-13.5918	-0.0714286
0.3	84.4444	-0.0714286
0.3	7.34779	-0.0714286
0.3	67.135	-0.0714286
0.3	82.3062	-0.0714286
0.3	21.4621	-0.0714286
0.3	-55.3955	-0.0714286
0.3	103.228	-0.0714286
0.3	63.8546	-0.0714286
0.3	-37.1819	-0.0714286
0.3	-134.5	-0.0714286
0.3	25.7966	-0.0714286
0.3	49.6464	-0.0714286
0.3	-125.348	-0.0714286
0.3	159.115	-0.0714286
0.3	63.4216	-0.0714286
0.3	49.7897	-0.0714286
0.3	32.9717	-0.0714286
0.3	-76.1206	-0.0714286
0.3	-140.733	-0.0714286
0.3	-138.004	-0.0714286
0.3	119.011	-0.0714286
0.3	-108.438	-0.0714286
0.3	-171.702	-0.0714286
0.3	13.1734	-0.0714286
0.3	43.3719	-0.0714286
0.3	-109.443	-0.0714286
0.3	-39.9373	-0.0714286
0.3	29.4344	-0.0714286
0.3	-116.541	-0.0714286
0.3	-110.068	-0.0714286
0.3	48.9968	-0.0714286
0.3	-102.228	-0.0714286
0.3	-154.303	-0.0714286
0.3	-8.98708	-0.0714286
0.3	-144.575	-0.0714286
0.3	-96.5108	-0.0714286
0.3	-58.1994	-0.0714286
0.3	-138.908	-0.0714286
0.3	-29.2934	-0.0714286
0.3	39.0944	-0.0714286
0.3	42.4579	-0.0714286
0.3	-1.12859	-0.0714286
0.3	-105.449	-0.0714286
0.3	176.505	-0.0714286
0.3	-61.2789	-0.0714286
0.3	-163.205	-0.0714286
0.3	-140.138	-0.0714286
0.3	-126.395	-0.0714286
0.3	75.6357	-0.0714286
0.3	12.9383	-0.0714286
0.3	171.209	-0.0714286
0.3	34.8268	-0.0714286
0.3	24.9942	-0.0714286
0.3	89.8581	-0.0714286
0.3	5.08075	-0.0714286
0.3	19.2029	-0.0714286
0.3	-92.9993	-0.0714286
0.3	-92.0461	-0.0714286
0.3	43.0936	-0.0714286
0.3	-91.8099	-0.0714286
0.3	-49.755	-0.0714286
0.3	-1.83123	-0.0714286
-0.25	-50.1388	1
-0.25	98.7054	1
-0.25	-135.899	1
-0.25	-81.0494	1
-0.25	127.963	1
-0.25	90.4066	1
-0.25	-99.3942	1
-0.25	-104.24	1
-0.25	34.1383	1
-0.25	88.2626	1
-0.25	-24.18	1
-0.25	-134	1
-0.25	56.0232	1
-0.25	-91.011	1
-0.25	133.538	1
-0.25	-171.488	1
-0.25	85.3528	1
-0.25	-132.859	1
-0.25	98.128	1
-0.25	-140.554	1
-0.25	-98.369	1
-0.25	-122.532	1
-0.25	150.892	1
-0.25	154.123	1
-0.25	-32.7783	1
-0.25	36.1838	1
-0.25	11.3209	1
-0.25	-103.985	1
-0.25	92.9449	1
-0.25	-7.70358	1
-0.25	2.91495	1
-0.25	64.9982	1
-0.25	106.999	1
-0.25	53.038	1
-0.25	-133.136	1
-0.25	151.105	1
-0.25	-168.709	1
-0.25	176.339	1
-0.25	-110.848	1
-0.25	12.8768	1
-0.25	171.904	1
-0.25	40.004	1
-0.25	-100.538	1
-0.25	-164.416	1
-0.25	22.5213	1
-0.25	-43.986	1
-0.25	165.345	1
-0.25	-65.1208	1
-0.25	-154.251	1
-0.25	121.493	1
-0.25	2.0571	1
-0.25	-31.4091	1
-0.25	87.6729	1
-0.25	36.2509	1
-0.25	-9.02357	1
-0.25	-87.13	1
-0.25	142.285	1
-0.25	-118.959	1
-0.25	-115.8	1
-0.25	129.284	1
-0.25	-100.396	1
-0.25	-63.5897	1
-0.25	-107.866	1
-0.25	-145.61	1
-0.25	-176.893	1
-0.25	-146.23	1
-0.25	-168.018	1
-0.25	25.1603	1
-0.25	-59.5627	1
-0.25	-130.679	1
-0.25	-110.583	1
-0.25	43.5072	1
-0.25	175.526	1
-0.25	-82.1936	1
-0.25	66.2163	1
-0.25	77.9544	1
-0.25	76.6745	1
-0.25	-44.526	1
-0.25	-3.06818	1
-0.25	-67.5371	1
-0.25	-110.611	1
-0.25	-2.71503	1
-0.25	-94.7183	1
-0.25	152.54	1
-0.25	-122.147	1
-0.25	-77.3206	1
-0.25	27.6756	1
-0.25	-44.3448	1
-0.25	74.5205	1
-0.25	-95.1719	1
-0.25	78.1138	1
-0.25	-137.387	1
-0.25	99.8632	1
-0.25	-147.373	1
-0.25	-170.849	1
-0.25	-150.383	1
-0.25	102.37	1
-0.25	-75.0902	1
-0.25	90.142	1
-0.25	-87.3973	1
-0.25	27.3317	1
-0.25	141.408	1
-0.25	22.6924	1
-0.25	-95.8532	1
-0.25	-45.7978	1
-0.25	-124.637	1
-0.25	89.4651	1
-0.25	45.8404	1
-0.25	71.3399	1
-0.25	-2.91023	1
-0.25	158.511	1
-0.25	-125.093	1
-0.25	107.081	1
-0.25	67.0089	1
-0.25	-176.069	-0.0714286
-0.25	-68.1736	-0.0714286
-0.25	-85.2794	-0.0714286
-0.25	11.6161	-0.0714286
-0.25	170.226	-0.0714286
-0.25	-87.0175	-0.0714286
-0.25	101.264	-0.0714286
-0.25	-18.8667	-0.0714286
-0.25	-67.9444	-0.0714286
-0.25	30.4958	-0.0714286
-0.25	103.237	-0.0714286
-0.25	-55.3593	-0.0714286
-0.25	-13.6819	-0.0714286
-0.25	66.6511	-0.0714286
-0.25	-17.5274	-0.0714286
-0.25	-23.2248	-0.0714286
-0.25	177.783	-0.0714286
-0.25	3.83803	-0.0714286
-0.25	-103.52	-0.0714286
-0.25	-148.372	-0.0714286
-0.25	-98.9412	-0.0714286
-0.25	57.0216	-0.0714286
-0.25	-163.453	-0.0714286
-0.25	-116.94	-0.0714286
-0.25	158.749	-0.0714286
-0.25	-44.3274	-0.0714286
-0.25	26.8959	-0.0714286
-0.25	-50.2078	-0.0714286
-0.25	-4.52556	-0.0714286
-0.25	-45.9807	-0.0714286
-0.25	24.9621	-0.0714286
-0.25	92.4057	-0.0714286
-0.25	-161.143	-0.0714286
-0.25	57.1219	-0.0714286
-0.25	-11.0735	-0.0714286
-0.25	80.7213	-0.0714286
-0.25	-63.6342	-0.0714286
-0.25	-1.47042	-0.0714286
-0.25	-28.5282	-0.0714286
-0.25	-105.479	-0.0714286
-0.25	42.7782	-0.0714286
-0.25	-163.192	-0.0714286
-0.25	58.8555	-0.0714286
-0.25	134.924	-0.0714286
-0.25	-76.9517	-0.0714286
-0.25	59.9846	-0.0714286
-0.25	-62.1782	-0.0714286
-0.25	57.0243	-0.0714286
-0.25	-35.313	-0.0714286
-0.25	-82.8644	-0.0714286
-0.25	-79.2639	-0.0714286
-0.25	-83.5147	-0.0714286
-0.25	62.1283	-0.0714286
-0.25	-9.30877	-0.0714286
-0.25	-29.9636	-0.0714286
-0.25	-128.598	-0.0714286
-0.25	-55.5242	-0.0714286
-0.25	98.0818	-0.0714286
-0.25	88.7726	-0.0714286
-0.25	-24.3918	-0.0714286
-0.25	-162.324	-0.0714286
-0.25	-57.9486	-0.0714286
-0.25	17.6895	-0.0714286
-0.25	135.551	-0.0714286
-0.25	15.2511	-0.0714286
-0.25	174.288	-0.0714286
-0.25	155.456	-0.0714286
-0.25	131.618	-0.0714286
-0.25	53.0659	-0.0714286
-0.25	23.4953	-0.0714286
-0.25	-103.237	-0.0714286
-0.25	-72.7905	-0.0714286
-0.25	-46.8638	-0.0714286
-0.25	-46.8343	-0.0714286
-0.25	-28.3435	-0.0714286
-0.25	-111.271	-0.0714286
-0.25	-13.3519	-0.0714286
-0.25	167.367	-0.0714286
-0.25	8.59003	-0.0714286
-0.25	-148.116	-0.0714286
0.3	4.77717	1
0.3	-106.977	1
0.3	142.502	1
0.3	-140.01	1
0.3	-69.3742	1
0.3	52.5633	1
0.3	52.5039	1
0.3	10.8277	1
0.3	128.127	1
0.3	-14.6841	1
0.3	-171.262	1
0.3	36.4297	1
0.3	125.913	1
0.3	-11.3759	1
0.3	-168.53	1
0.3	170.845	1
0.3	74.1964	1
0.3	149.804	1
0.3	-79.1422	1
0.3	-135.502	1
0.3	97.3796	1
0.3	138.585	1
0.3	2.46965	1
0.3	-121.577	1
0.3	67.5451	1
0.3	-123.539	1
0.3	120.895	1
0.3	81.9125	1
0.3	132.468	1
0.3	178.269	1
0.3	-40.2846	1
0.3	99.0136	1
0.3	-53.5438	1
0.3	-154.689	1
0.3	-53.5029	1
0.3	-155.479	1
0.3	-31.8771	1
0.3	-88.4141	1
0.3	37.1944	1
0.3	118.752	1
0.3	164.227	1
0.3	89.2856	1
0.3	-46.4459	1
0.3	174.244	1
0.3	-88.7543	1
0.3	-51.9693	1
0.3	-60.6481	1
0.3	137.25	1
0.3	-80.1392	1
0.3	134.967	1
0.3	-87.0734	1
0.3	80.9225	1
0.3	-90.8111	1
0.3	-170.948	1
0.3	1.00103	1
0.3	-163.582	1
0.3	86.1874	1
0.3	32.4454	1
0.3	-35.4779	1
0.3	63.5922	1
0.3	-11.6933	1
0.3	-98.3044	1
0.3	177.253	1
0.3	76.0524	1
0.3	21.6908	1
0.3	-143.02	1
0.3	-104.728	1
0.3	-1.35174	1
0.3	114.303	1
0.3	178.958	1
0.3	3.60437	1
0.3	5.3675	1
0.3	-36.0115	1
0.3	109.933	1
0.3	33.8395	1
0.3	139.893	1
0.3	57.7606	1
