pol.	phi	weight
0.3	0.473951	1
0.3	45.3523	1
0.3	15.0868	1
0.3	-10.6378	1
0.3	-77.7639	1
0.3	1.35619	1
0.3	-138.468	1
0.3	175.418	1
0.3	-133.876	1
0.3	14.5589	1
0.3	68.9868	1
0.3	-176.054	1
0.3	150.127	1
0.3	-154.04	1
0.3	-65.3993	1
0.3	137.319	1
0.3	38.8939	1
0.3	159.721	1
0.3	105.09	1
0.3	-165.712	1
0.3	143.921	1
0.3	-25.6508	1
0.3	88.2684	1
0.3	29.5023	1
0.3	-61.2888	1
0.3	-178.231	1
0.3	7.40023	1
0.3	-157.176	1
0.3	-67.2881	1
0.3	-67.5302	1
0.3	-66.3605	1
0.3	80.3292	1
0.3	-169.872	1
0.3	18.3139	1
0.3	13.0327	1
0.3	78.6842	1
0.3	-36.3839	1
0.3	-55.4824	1
0.3	-163.898	1
0.3	-53.2384	1
0.3	-8.01508	1
0.3	109.06	1
0.3	145.548	1
0.3	-139.483	1
0.3	-127.124	1
0.3	107.047	1
0.3	-47.5316	1
0.3	-29.4546	1
0.3	-36.703	1
0.3	-144	1
0.3	-91.8691	1
0.3	-66.6593	1
0.3	-72.2002	1
0.3	2.48022	1
0.3	148.838	1
0.3	-58.284	1
0.3	-78.0679	1
0.3	62.2562	1
0.3	-27.7111	1
0.3	-178.638	1
0.3	-149.886	1
0.3	-82.7876	1
0.3	38.6475	1
0.3	95.3391	1
0.3	-171.088	1
0.3	-47.297	1
0.3	-21.2977	1
0.3	25.5703	1
0.3	-9.11116	1
0.3	167.812	1
0.3	-22.8176	1
0.3	56.9316	1
0.3	-161.17	1
0.3	-62.3668	1
0.3	60.7462	1
0.3	1.69727	1
0.3	104.933	1
0.3	-112.112	1
0.3	168.384	1
0.3	155.73	1
0.3	-21.9116	1
0.3	22.0751	1
0.3	138.858	1
0.3	72.4936	1
0.3	-128.728	1
0.3	-101.446	1
0.3	-74.775	1
0.3	83.2144	1
0.3	116.762	1
0.3	-34.2479	1
0.3	-99.2503	1
0.3	-14.6545	1
0.3	60.4237	1
0.3	5.45068	1
0.3	146.782	1
0.3	73.4311	1
0.3	-17.7395	1
0.3	64.5844	1
0.3	130.629	1
0.3	-10.8421	1
0.3	141.629	1
0.3	142.085	1
0.3	-50.5852	1
0.3	-39.8686	1
0.3	-108.525	1
0.3	-89.9198	1
0.3	70.7422	1
0.3	73.2471	1
0.3	108.201	1
0.3	-114.981	1
0.3	59.2865	1
0.3	162.959	1
0.3	139.92	1
0.3	-55.104	1
0.3	161.019	1
0.3	114.815	1
0.3	-35.4181	1
0.3	140.933	1
0.3	64.162	1
0.3	130.204	1
0.3	-33.6471	1
0.3	126.851	1
0.3	178.924	1
0.3	-41.5712	1
0.3	60.9345	1
0.3	-40.7422	1
0.3	77.0261	1
0.3	105.154	1
0.3	63.9244	1
0.3	162.841	1
0.3	159.875	1
0.3	-129.013	1
0.3	-163.545	1
0.3	106.79	1
0.3	85.7676	1
0.3	-164.997	1
0.3	32.6268	1
0.3	47.7423	1
0.3	89.038	1
0.3	130.453	1
0.3	16.7495	1
0.3	64.8211	1
0.3	-135.907	-0.0714286
0.3	-179.453	-0.0714286
0.3	91.9224	-0.0714286
0.3	-124.654	-0.0714286
0.3	45.8503	-0.0714286
0.3	-93.7355	-0.0714286
0.3	-63.3872	-0.0714286
0.3	-50.2648	-0.0714286
0.3	95.454	-0.0714286
0.3	-98.3593	-0.0714286
0.3	87.9288	-0.0714286
0.3	5.01318	-0.0714286
0.3	-64.9153	-0.0714286
0.3	-14.1089	-0.0714286
0.3	65.371	-0.0714286
0.3	44.0216	-0.0714286
0.3	-85.1329	-0.0714286
0.3	-82.0171	-0.0714286
0.3	119.841	-0.0714286
0.3	-27.9298	-0.0714286
0.3	81.876	-0.0714286
