pol.	phi	weight
0.3	91.3498	1
0.3	-175.026	1
0.3	60.5729	1
0.3	153.816	1
0.3	-84.4821	1
0.3	137.228	1
0.3	-68.3089	1
0.3	-47.1863	1
0.3	71.521	1
0.3	-50.3572	1
0.3	33.8887	1
0.3	-144.266	1
0.3	-158.751	1
0.3	-114.312	1
0.3	149.946	1
0.3	-40.3493	1
0.3	-175.226	1
0.3	140.722	1
0.3	-55.3178	1
0.3	164.436	1
0.3	173.091	1
0.3	123.619	1
0.3	-51.8952	1
0.3	87.9437	1
0.3	132.325	1
0.3	-33.4098	1
0.3	25.1426	1
0.3	122.731	1
0.3	-149.922	1
0.3	-20.3869	1
0.3	101.711	1
0.3	85.2175	1
0.3	-33.9118	1
0.3	-119.39	1
0.3	73.4543	1
0.3	-130.226	1
0.3	178.322	1
0.3	-125.989	1
0.3	-75.4404	1
0.3	134.724	1
0.3	162.775	1
0.3	149.321	1
0.3	140.033	1
0.3	5.62952	1
0.3	58.3144	1
0.3	-177.074	1
0.3	20.9032	1
0.3	-148.22	1
0.3	-85.2783	1
0.3	154.883	1
0.3	-132.729	1
0.3	-78.2273	1
0.3	150.146	1
0.3	-84.7655	1
0.3	-127.594	1
0.3	-56.0474	1
0.3	-1.11923	1
0.3	102.797	1
0.3	-58.9187	1
0.3	-95.3028	1
0.3	160.244	1
0.3	-15.0674	1
0.3	-83.4308	1
0.3	-165.133	1
0.3	-163.936	1
0.3	61.6618	1
0.3	-127.352	1
0.3	30.0305	1
0.3	156.943	1
0.3	2.62851	1
0.3	-78.074	1
0.3	47.2056	1
0.3	93.3298	1
0.3	121.582	1
0.3	77.7581	1
0.3	105.744	1
0.3	25.8823	1
0.3	105.767	1
0.3	-14.5413	1
0.3	-170.636	1
0.3	-9.05645	1
0.3	-32.3605	1
0.3	-176.233	1
0.3	-49.529	1
0.3	22.5088	1
0.3	-111.485	1
0.3	173.7	1
0.3	28.2704	1
0.3	-26.3758	1
0.3	52.6058	1
0.3	-97.844	1
0.3	-18.8223	1
0.3	-146.097	1
0.3	152.981	1
0.3	41.996	1
0.3	-14.6447	1
0.3	138.486	1
0.3	114.265	1
0.3	-125.329	1
0.3	37.1453	1
0.3	-149.273	1
