pol.	phi	weight
0.3	-20.6675	1
0.3	85.2008	1
0.3	-74.9724	1
0.3	-50.7181	1
0.3	-43.7733	1
0.3	13.5517	1
0.3	16.3636	1
0.3	97.1782	1
0.3	57.0311	1
0.3	66.2676	1
0.3	-7.91471	1
0.3	-124.379	1
0.3	94.6772	1
0.3	-178.144	1
0.3	123.598	1
0.3	-96.2878	1
0.3	39.151	1
0.3	167.728	1
0.3	45.7799	1
0.3	-75.3857	1
0.3	-145.174	1
0.3	-112.209	1
0.3	-136.046	1
0.3	46.006	1
0.3	-76.0326	1
0.3	-97.4547	1
0.3	38.4776	1
0.3	12.2664	1
0.3	-98.8672	1
0.3	-37.7608	1
0.3	171.924	1
0.3	115.17	1
0.3	-45.7078	1
0.3	-23.7028	1
0.3	-18.2405	1
0.3	23.4831	1
0.3	18.1214	1
0.3	98.5491	1
0.3	169.261	1
0.3	109.719	1
0.3	-9.27174	1
0.3	-169.08	1
0.3	31.1245	1
0.3	34.0647	1
0.3	4.92068	1
0.3	56.3948	1
0.3	-92.5299	1
0.3	79.7784	1
0.3	-66.7578	1
0.3	-114.264	1
0.3	-18.8488	1
0.3	57.834	1
0.3	24.3087	1
0.3	-161.545	1
0.3	-55.9856	1
0.3	-1.42696	1
0.3	-34.2454	1
0.3	56.6874	1
0.3	-51.3288	1
0.3	146.571	1
0.3	133.378	1
0.3	-148.721	1
0.3	-127.389	1
0.3	-36.7336	1
0.3	-36.3951	1
0.3	-146.542	1
0.3	-165.865	1
0.3	-78.5452	1
0.3	-99.5502	1
0.3	-86.3549	1
0.3	0.504413	1
0.3	9.15552	1
0.3	128.049	1
0.3	155.588	1
0.3	176.172	1
0.3	-82.0964	1
0.3	153.716	1
0.3	116.573	1
0.3	-49.8517	1
0.3	41.2584	1
0.3	172.785	1
0.3	-30.7841	1
0.3	-57.5553	1
0.3	162.911	1
0.3	11.5476	1
0.3	20.2105	1
0.3	153.878	1
0.3	-165.246	1
0.3	-66.621	1
0.3	98.8223	1
0.3	-86.4592	1
0.3	126.851	1
0.3	157.389	1
0.3	122.705	1
0.3	-115.957	1
0.3	127.558	1
0.3	-178.134	1
0.3	56.8342	1
0.3	-2.87261	1
0.3	-88.6623	1
0.3	132.612	1
0.3	-16.475	1
0.3	32.4508	1
0.3	66.5438	1
0.3	118.443	1
0.3	102.557	1
0.3	-23.6205	1
0.3	112.362	1
0.3	31.1387	1
0.3	155.833	1
0.3	129.66	1
0.3	4.58723	1
0.3	-97.2815	1
0.3	-22.5596	1
0.3	-75.639	1
0.3	-49.9726	1
0.3	147.097	1
0.3	21.4526	1
0.3	-81.6616	1
0.3	30.2429	1
0.3	157.582	1
0.3	-65.0441	1
0.3	-74.579	1
0.3	160.558	1
0.3	-18.4072	1
0.3	17.0399	1
0.3	69.3677	1
0.3	-11.2116	1
0.3	139.333	1
0.3	143.602	1
0.3	-107.375	1
0.3	3.86503	1
0.3	95.5152	1
0.3	95.1563	1
0.3	-158.523	1
0.3	-85.9925	1
0.3	177.231	1
0.3	-38.9425	1
0.3	5.55307	1
0.3	152.193	1
0.3	-164.298	1
0.3	-76.3438	1
0.3	-82.8411	1
0.3	-44.8165	1
0.3	-135.359	1
0.3	-58.718	1
0.3	-90.9947	1
0.3	-154.92	1
0.3	38.209	1
0.3	102.951	1
0.3	46.6184	1
0.3	69.623	1
0.3	7.01737	-0.0714286
0.3	56.1669	-0.0714286
0.3	-80.7024	-0.0714286
0.3	51.6152	-0.0714286
0.3	33.5687	-0.0714286
0.3	-74.3806	-0.0714286
0.3	106.942	-0.0714286
0.3	14.0021	-0.0714286
0.3	-174.092	-0.0714286
0.3	41.2022	-0.0714286
0.3	99.8734	-0.0714286
0.3	177.965	-0.0714286
0.3	67.9116	-0.0714286
0.3	-109.555	-0.0714286
0.3	-97.5405	-0.0714286
0.3	13.7462	-0.0714286
0.3	84.9754	-0.0714286
0.3	50.9121	-0.0714286
0.3	81.6085	-0.0714286
0.3	-18.639	-0.0714286
0.3	-106.001	-0.0714286
0.3	-39.3163	-0.0714286
0.3	16.4872	-0.0714286
0.3	175.43	-0.0714286
0.3	-99.0435	-0.0714286
0.3	-116.083	-0.0714286
0.3	-146.91	-0.0714286
0.3	78.1675	-0.0714286
0.3	-108.925	-0.0714286
0.3	94.3031	-0.0714286
0.3	-13.1314	-0.0714286
0.3	126.038	-0.0714286
0.3	165.248	-0.0714286
0.3	-43.6196	-0.0714286
0.3	133.899	-0.0714286
0.3	174.695	-0.0714286
0.3	-175.489	-0.0714286
0.3	20.8745	-0.0714286
0.3	-38.5015	-0.0714286
0.3	142.986	-0.0714286
0.3	114.251	-0.0714286
0.3	-152.086	-0.0714286
0.3	-14.7213	-0.0714286
0.3	-38.955	-0.0714286
0.3	23.2171	-0.0714286
0.3	-24.1099	-0.0714286
0.3	-168.448	-0.0714286
0.3	-71.4461	-0.0714286
0.3	145.454	-0.0714286
0.3	-97.6004	-0.0714286
0.3	20.9669	-0.0714286
0.3	48.366	-0.0714286
0.3	66.5182	-0.0714286
0.3	1.31724	-0.0714286
0.3	124.797	-0.0714286
0.3	-21.4486	-0.0714286
0.3	-141.472	-0.0714286
0.3	-109.778	-0.0714286
0.3	7.41862	-0.0714286
0.3	-106.845	-0.0714286
0.3	23.3064	-0.0714286
0.3	179.382	-0.0714286
0.3	-122.333	-0.0714286
0.3	23.4939	-0.0714286
0.3	-138.946	-0.0714286
0.3	-18.328	-0.0714286
0.3	13.1612	-0.0714286
0.3	-178.651	-0.0714286
0.3	-88.2504	-0.0714286
0.3	-129.719	-0.0714286
0.3	174.136	-0.0714286
0.3	144.123	-0.0714286
0.3	-158.364	-0.0714286
0.3	83.9276	-0.0714286
0.3	123.672	-0.0714286
0.3	48.1948	-0.0714286
0.3	-99.5039	-0.0714286
0.3	-103.838	-0.0714286
0.3	-146.173	-0.0714286
0.3	-86.5811	-0.0714286
0.3	-55.0388	-0.0714286
0.3	-6.15596	-0.0714286
0.3	166.772	-0.0714286
0.3	28.4556	-0.0714286
0.3	-112.045	-0.0714286
0.3	-91.6798	-0.0714286
0.3	-141.925	-0.0714286
0.3	-77.709	-0.0714286
0.3	-12.8303	-0.0714286
0.3	19.2794	-0.0714286
0.3	147.214	-0.0714286
0.3	-71.6759	-0.0714286
0.3	42.8663	-0.0714286
0.3	66.5273	-0.0714286
0.3	-27.3055	-0.0714286
0.3	66.9388	-0.0714286
0.3	-104.524	-0.0714286
0.3	114.185	-0.0714286
0.3	26.0404	-0.0714286
0.3	-103.276	-0.0714286
0.3	-82.8441	-0.0714286
0.3	66.0809	-0.0714286
0.3	98.3281	-0.0714286
0.3	15.5152	-0.0714286
0.3	169.159	-0.0714286
0.3	69.3662	-0.0714286
0.3	141.671	-0.0714286
-0.25	37.2365	1
-0.25	-61.3211	1
-0.25	62.4329	1
-0.25	-0.95593	1
-0.25	67.049	1
-0.25	77.1482	1
-0.25	-23.3654	1
-0.25	74.5533	1
-0.25	14.2987	1
-0.25	55.5243	1
-0.25	-151.451	1
-0.25	-168.769	1
-0.25	33.8687	1
