pol.	phi	weight
0.3	-176.367	1
0.3	159.311	1
0.3	-166.791	1
0.3	123.058	1
0.3	-3.90604	1
0.3	110.89	1
0.3	77.2303	1
0.3	-127.937	1
0.3	92.1802	1
0.3	-162.958	1
0.3	-5.88472	1
0.3	-65.3603	1
0.3	-66.0569	1
0.3	121.899	1
0.3	138.651	1
0.3	-76.0762	1
0.3	-176.654	1
0.3	-19.8834	1
0.3	-165.174	1
0.3	77.8098	1
0.3	-118.438	1
0.3	130.549	1
0.3	139.946	1
0.3	-176.137	1
0.3	-144.815	1
0.3	-178.082	1
0.3	137.559	1
0.3	103.889	1
0.3	-9.66827	1
0.3	-89.0485	1
0.3	-16.4629	1
0.3	74.407	1
0.3	-48.8729	1
0.3	151.417	1
0.3	135.784	1
0.3	156.932	1
0.3	10.5708	1
0.3	-70.3384	1
0.3	-106.588	1
0.3	152.674	1
0.3	104.103	1
0.3	53.4713	1
0.3	-110.576	1
0.3	64.7148	1
0.3	97.4432	1
0.3	-0.772213	1
0.3	-134.228	1
0.3	82.7656	1
0.3	160.393	1
0.3	-8.25647	1
0.3	-145.942	1
0.3	151.161	1
0.3	-47.4635	1
0.3	-97.723	1
0.3	100.083	1
0.3	100.565	1
0.3	56.7454	1
0.3	-53.9979	1
0.3	-70.8255	1
0.3	-91.2291	1
0.3	-142.446	1
0.3	-65.7334	1
0.3	91.6799	1
0.3	-173.929	1
0.3	-147.977	1
0.3	-51.6918	1
0.3	20.3817	1
0.3	179.656	1
0.3	13.0715	1
0.3	-91.8317	1
0.3	158.435	1
0.3	23.6212	1
0.3	63.0607	1
0.3	-165.787	1
0.3	-122.534	1
0.3	146.129	1
0.3	136.643	1
0.3	-38.5041	1
0.3	-29.6836	1
0.3	-123.806	1
0.3	-51.7251	1
0.3	75.4502	1
0.3	123.97	1
0.3	100.59	1
0.3	-14.7037	1
0.3	174.408	1
0.3	39.2443	1
0.3	111.507	1
0.3	6.05601	1
0.3	-48.6465	1
0.3	-50.4714	1
0.3	-93.1096	1
0.3	78.3142	1
0.3	8.19134	1
0.3	-82.3745	1
0.3	58.1781	1
0.3	153.968	1
0.3	-165.454	1
0.3	-73.6317	1
0.3	102.636	1
0.3	5.27849	1
0.3	-120.462	1
0.3	159.84	1
0.3	148.514	1
0.3	-87.9615	1
0.3	-15.5627	1
0.3	-83.9623	1
0.3	-69.8145	1
0.3	136.65	1
0.3	121.055	1
0.3	162.879	1
0.3	-99.0953	1
