pol.	phi	weight
0.3	-42.6663	1
0.3	-39.7378	1
0.3	-49.7482	1
0.3	-139.365	1
0.3	129.999	1
0.3	141.947	1
0.3	129.628	1
0.3	-91.9811	1
0.3	-83.998	1
0.3	89.9243	1
0.3	122.537	1
0.3	-101.626	1
0.3	156.076	1
0.3	-66.7499	1
0.3	36.9706	1
0.3	-69.6843	1
0.3	-54.5179	1
0.3	77.9758	1
0.3	162.335	1
0.3	34.7173	1
0.3	-159.091	1
0.3	-35.4761	1
0.3	67.4387	1
0.3	-45.6104	1
0.3	128.648	1
0.3	149.56	1
0.3	-77.7167	1
0.3	-98.6687	1
0.3	165.798	1
0.3	-43.6116	1
0.3	-115.624	1
0.3	-160.811	1
0.3	35.0374	1
0.3	-77.6076	1
0.3	-55.5402	1
0.3	156.38	1
0.3	155.179	1
0.3	176.804	1
0.3	18.7051	1
0.3	-44.9482	1
0.3	-112.744	1
0.3	176.146	1
0.3	169.001	1
0.3	1.49249	1
0.3	158.321	1
0.3	-14.7573	1
0.3	46.2142	1
0.3	-51.9687	1
0.3	123.133	1
0.3	-48.4599	1
0.3	4.07897	1
0.3	-46.8218	1
0.3	79.6376	1
0.3	130.892	1
0.3	-73.822	1
0.3	122.219	1
0.3	37.4472	1
0.3	-170.226	1
0.3	-78.7492	1
0.3	88.845	1
0.3	-22.3647	1
0.3	97.4271	1
0.3	-154.013	1
0.3	9.448	1
0.3	-43.8214	1
0.3	168.228	1
0.3	101.647	1
0.3	25.0983	1
0.3	58.9757	1
0.3	98.1983	1
0.3	-63.7601	1
0.3	-123.548	1
0.3	-23.6615	1
0.3	85.1892	1
0.3	-118.108	1
0.3	-167.704	1
0.3	-137.866	1
0.3	55.2224	1
0.3	135.236	1
0.3	23.1136	1
0.3	-60.4782	1
0.3	-109.671	1
0.3	-59.6012	1
0.3	-19.6124	1
0.3	133.645	1
0.3	161.979	1
0.3	-167.455	1
0.3	-175.697	1
0.3	-41.8891	1
0.3	78.8081	1
0.3	148.133	1
0.3	134.809	1
0.3	-149.068	1
0.3	75.8546	1
0.3	151.49	1
0.3	-119.119	1
0.3	-21.6983	1
0.3	-157.695	1
0.3	-110.467	1
0.3	63.0331	1
0.3	51.0719	1
0.3	110.635	1
0.3	124.11	1
0.3	69.6337	1
0.3	-58.0155	1
0.3	159.112	1
0.3	-29.9987	1
0.3	-60.0813	1
0.3	-178.507	1
0.3	25.4026	1
0.3	14.3622	1
0.3	115.726	1
0.3	-61.2856	1
0.3	17.8118	1
0.3	-76.7089	1
0.3	-25.9756	1
0.3	18.6196	1
0.3	-169.499	1
0.3	154.148	1
0.3	137.902	1
0.3	91.8158	1
0.3	-8.21406	1
0.3	124.928	1
0.3	67.2365	1
0.3	152.655	1
0.3	-169.027	1
0.3	-109.107	1
