pol.	phi	weight
0.3	-78.6615	1
0.3	-112.334	1
0.3	171.443	1
0.3	-14.6737	1
0.3	40.5941	1
0.3	56.9448	1
0.3	11.0282	1
0.3	-146.899	1
0.3	170.938	1
0.3	145.014	1
0.3	135.313	1
0.3	61.5215	1
0.3	78.9035	1
0.3	-146.389	1
0.3	-128.338	1
0.3	91.6032	1
0.3	-126.232	1
0.3	154.66	1
0.3	116.466	1
0.3	135.777	1
0.3	30.3623	1
0.3	128.737	1
0.3	141.053	1
0.3	166.724	1
0.3	-5.80398	1
0.3	-18.0965	1
0.3	34.6516	1
0.3	99.4846	1
0.3	57.0509	1
0.3	-96.7245	1
0.3	-52.2308	1
0.3	43.723	1
0.3	-111.319	1
0.3	-60.6067	1
0.3	-52.5547	1
0.3	-103.617	1
0.3	-72.1105	1
0.3	142.514	1
0.3	-58.036	1
0.3	110.78	1
0.3	-23.3884	1
0.3	154.958	1
0.3	-142.251	1
0.3	112.771	1
0.3	-172.49	1
0.3	89.8831	1
0.3	-10.756	1
0.3	8.04752	1
0.3	82.7586	1
0.3	50.9856	1
0.3	-80.3561	1
0.3	15.5297	1
0.3	53.3697	1
0.3	21.5507	1
0.3	115.385	1
0.3	120.755	1
0.3	164.221	1
0.3	-48.4344	1
0.3	-178.647	1
0.3	-3.89797	1
0.3	-173.985	1
0.3	-18.5549	1
0.3	105.235	1
0.3	-7.9358	1
0.3	169.763	1
0.3	81.8018	1
0.3	37.6963	1
0.3	-157.855	1
0.3	100.43	1
0.3	-155.163	1
0.3	-105.799	1
0.3	86.4585	1
0.3	107.897	1
0.3	-166.731	1
0.3	75.7801	1
0.3	155.953	1
0.3	-57.4982	1
0.3	-54.1476	1
0.3	35.3369	1
0.3	-173.895	1
0.3	19.4903	1
0.3	-50.1098	1
0.3	-158.053	1
0.3	-81.2372	1
0.3	-96.8592	1
0.3	119.911	1
0.3	-120.805	1
0.3	-58.9899	1
0.3	-12.1349	1
0.3	54.9838	1
0.3	-106.773	1
0.3	52.2814	1
0.3	95.9281	1
0.3	61.6104	1
0.3	-115.889	1
0.3	-53.9332	1
0.3	-79.0032	1
0.3	0.756194	1
0.3	148.919	1
0.3	162.445	1
0.3	90.9989	1
0.3	170.102	1
0.3	-68.7083	1
0.3	125.194	1
0.3	73.8972	1
0.3	-11.4608	1
0.3	-5.34239	1
0.3	-67.3819	1
0.3	19.3856	1
0.3	-58.5083	1
0.3	24.3503	1
0.3	126.226	1
0.3	166.516	1
0.3	16.2528	1
0.3	-64.4421	1
0.3	83.2813	1
0.3	23.6889	1
0.3	138.905	1
0.3	-167.844	1
0.3	133.705	1
0.3	83.4234	1
0.3	123.329	1
0.3	-61.8026	1
0.3	-9.69532	1
0.3	82.8661	1
0.3	134.56	1
0.3	122.94	1
0.3	-36.0659	1
0.3	45.9797	1
0.3	-52.9755	1
0.3	85.315	1
0.3	-71.3366	1
0.3	113.365	1
0.3	50.9794	1
0.3	-59.7143	1
0.3	-176.586	1
0.3	103.583	1
0.3	-150.446	1
0.3	-136.85	1
0.3	25.9446	1
0.3	-176.226	1
0.3	81.7537	1
0.3	-5.4543	1
0.3	173.052	-0.0714286
0.3	-120.334	-0.0714286
0.3	-120.407	-0.0714286
0.3	-130.766	-0.0714286
0.3	143.078	-0.0714286
0.3	-47.3985	-0.0714286
0.3	51.8837	-0.0714286
0.3	68.3959	-0.0714286
0.3	46.3883	-0.0714286
0.3	43.346	-0.0714286
0.3	143.568	-0.0714286
0.3	-169.821	-0.0714286
0.3	116.267	-0.0714286
0.3	-39.1451	-0.0714286
0.3	124.844	-0.0714286
0.3	114.931	-0.0714286
0.3	-28.4187	-0.0714286
0.3	-172.107	-0.0714286
0.3	-118.434	-0.0714286
0.3	78.5349	-0.0714286
0.3	31.3609	-0.0714286
0.3	131.729	-0.0714286
0.3	-91.4253	-0.0714286
0.3	100.923	-0.0714286
0.3	38.9819	-0.0714286
0.3	38.3752	-0.0714286
0.3	18.4149	-0.0714286
0.3	-122.679	-0.0714286
0.3	158.775	-0.0714286
0.3	-61.8685	-0.0714286
0.3	32.2074	-0.0714286
0.3	-154.27	-0.0714286
0.3	178.76	-0.0714286
0.3	61.796	-0.0714286
0.3	-93.8105	-0.0714286
0.3	105.344	-0.0714286
0.3	112.591	-0.0714286
0.3	80.8063	-0.0714286
0.3	18.6774	-0.0714286
0.3	-19.8826	-0.0714286
0.3	-155.54	-0.0714286
0.3	71.7228	-0.0714286
0.3	110.155	-0.0714286
0.3	44.4836	-0.0714286
0.3	86.3292	-0.0714286
0.3	-144.92	-0.0714286
0.3	-9.8395	-0.0714286
0.3	-107.356	-0.0714286
0.3	104.317	-0.0714286
0.3	39.1457	-0.0714286
0.3	60.8691	-0.0714286
0.3	157.749	-0.0714286
0.3	-135.994	-0.0714286
0.3	175.583	-0.0714286
0.3	54.1035	-0.0714286
0.3	13.8616	-0.0714286
0.3	-175.857	-0.0714286
0.3	-9.48632	-0.0714286
0.3	-139.382	-0.0714286
0.3	-155.621	-0.0714286
0.3	-147.399	-0.0714286
0.3	138.246	-0.0714286
0.3	-106.256	-0.0714286
0.3	82.9793	-0.0714286
0.3	113.053	-0.0714286
0.3	-88.6854	-0.0714286
0.3	-24.2269	-0.0714286
0.3	21.2009	-0.0714286
0.3	-79.8044	-0.0714286
0.3	-159.536	-0.0714286
0.3	37.7382	-0.0714286
0.3	16.4972	-0.0714286
0.3	35.9345	-0.0714286
0.3	-12.4392	-0.0714286
0.3	-139.559	-0.0714286
0.3	-135.854	-0.0714286
0.3	-144.322	-0.0714286
0.3	-7.98138	-0.0714286
0.3	18.0741	-0.0714286
