pol.	phi	weight
0.3	-179.841	1
0.3	118.34	1
0.3	164.874	1
0.3	159.307	1
0.3	146.837	1
0.3	-38.2031	1
0.3	178.008	1
0.3	-29.5951	1
0.3	163.389	1
0.3	-97.9063	1
0.3	-159.752	1
0.3	166.978	1
0.3	-137.761	1
0.3	132.714	1
0.3	131.968	1
0.3	115.608	1
0.3	-141.995	1
0.3	-3.71079	1
0.3	-85.3555	1
0.3	63.7338	1
0.3	140.107	1
0.3	-120.638	1
0.3	-160.263	1
0.3	1.39045	1
0.3	32.7886	1
0.3	-115.551	1
0.3	-17.2346	1
0.3	61.7045	1
0.3	-32.1208	1
0.3	130.814	1
0.3	25.4764	1
0.3	154.037	1
0.3	-38.1193	1
0.3	-47.8422	1
0.3	10.7968	1
0.3	110.877	1
0.3	-95.5064	1
0.3	137.099	1
0.3	13.8986	1
0.3	-3.50565	1
0.3	37.8512	1
0.3	-97.6619	1
0.3	125.524	1
0.3	-2.29921	1
0.3	-2.76921	1
0.3	39.3629	1
0.3	-147.435	1
0.3	69.4265	1
0.3	-156.118	1
0.3	137.539	1
0.3	-57.1744	1
0.3	-130.169	1
0.3	106.909	1
0.3	125.3	1
0.3	128.633	1
0.3	-104.717	1
0.3	-27.73	1
0.3	-71.4588	1
0.3	174.103	1
0.3	117.573	1
0.3	63.6739	1
0.3	33.2741	1
0.3	148.46	1
0.3	-61.5622	1
0.3	-30.9227	1
0.3	-119.566	1
0.3	-28.0139	1
0.3	164.088	1
0.3	29.9068	1
0.3	119.14	1
0.3	-172.907	1
0.3	-35.2709	1
0.3	6.75607	1
0.3	-134.94	1
0.3	176.218	1
0.3	22.329	1
0.3	6.10177	1
0.3	136.274	1
0.3	147.859	1
0.3	-4.4069	1
0.3	55.0442	1
0.3	-14.0985	1
0.3	-23.5697	1
0.3	-147.237	1
0.3	9.05087	1
0.3	-159.218	1
0.3	-26.2933	1
0.3	23.1134	1
0.3	128.027	1
0.3	59.4941	1
0.3	-22.5548	1
0.3	89.9685	1
0.3	166.479	1
0.3	-12.5086	1
0.3	-135.117	1
0.3	-72.16	1
0.3	47.7255	1
0.3	-154.667	1
0.3	148.687	1
0.3	-12.2245	1
0.3	-146.884	1
0.3	155.346	1
0.3	-72.5838	1
0.3	174.095	1
0.3	68.2933	1
0.3	165.86	1
0.3	100.347	1
0.3	-131.96	1
0.3	98.9587	1
0.3	53.6561	1
0.3	169.937	1
0.3	-173.965	1
0.3	-142.436	1
0.3	-50.6447	1
0.3	144.136	1
0.3	121.205	1
0.3	-75.3513	1
0.3	28.3292	1
0.3	-174.131	1
0.3	39.4901	1
0.3	176.836	1
0.3	172.859	1
0.3	83.4237	1
0.3	-70.3715	1
0.3	-73.8759	1
0.3	-91.6076	1
0.3	-107.907	1
0.3	-10.6026	1
0.3	77.2259	1
0.3	-140.778	1
0.3	-133.689	1
0.3	27.9862	1
0.3	-21.4047	1
0.3	83.8111	1
0.3	77.9524	1
0.3	105.634	1
0.3	7.77672	1
0.3	23.8564	1
0.3	-35.8399	1
0.3	34.9376	1
0.3	-94.6236	-0.0714286
0.3	-14.5467	-0.0714286
0.3	-34.6881	-0.0714286
0.3	-139.375	-0.0714286
0.3	117.268	-0.0714286
0.3	-139.604	-0.0714286
0.3	-20.6796	-0.0714286
0.3	56.9644	-0.0714286
0.3	149.66	-0.0714286
0.3	-28.7952	-0.0714286
0.3	-76.1683	-0.0714286
0.3	169.304	-0.0714286
0.3	-171.568	-0.0714286
0.3	-5.71523	-0.0714286
0.3	-105.083	-0.0714286
0.3	23.7272	-0.0714286
0.3	74.266	-0.0714286
0.3	-151.942	-0.0714286
0.3	68.3864	-0.0714286
0.3	36.8838	-0.0714286
0.3	-139.363	-0.0714286
0.3	47.9763	-0.0714286
0.3	56.5183	-0.0714286
0.3	-154.625	-0.0714286
0.3	-127.402	-0.0714286
0.3	-30.4864	-0.0714286
0.3	162.971	-0.0714286
0.3	134.079	-0.0714286
0.3	-141.542	-0.0714286
0.3	95.3036	-0.0714286
0.3	50.8382	-0.0714286
0.3	135.822	-0.0714286
0.3	74.7644	-0.0714286
0.3	99.9133	-0.0714286
0.3	24.7461	-0.0714286
0.3	39.3931	-0.0714286
0.3	-116.534	-0.0714286
0.3	111.68	-0.0714286
0.3	10.4762	-0.0714286
0.3	-129.108	-0.0714286
0.3	53.5355	-0.0714286
0.3	7.21889	-0.0714286
0.3	142.74	-0.0714286
0.3	176.065	-0.0714286
0.3	-51.5107	-0.0714286
0.3	71.3888	-0.0714286
0.3	161.635	-0.0714286
0.3	-162.603	-0.0714286
0.3	34.4217	-0.0714286
0.3	150.777	-0.0714286
0.3	-43.6621	-0.0714286
0.3	89.9384	-0.0714286
0.3	-110.099	-0.0714286
0.3	-147.939	-0.0714286
0.3	178.721	-0.0714286
0.3	-148.113	-0.0714286
0.3	-152.289	-0.0714286
0.3	-76.0341	-0.0714286
0.3	130.776	-0.0714286
0.3	-33.6318	-0.0714286
0.3	72.1554	-0.0714286
0.3	-49.056	-0.0714286
0.3	-120.068	-0.0714286
0.3	-160.696	-0.0714286
0.3	-72.2149	-0.0714286
0.3	20.227	-0.0714286
0.3	38.4967	-0.0714286
0.3	-69.2465	-0.0714286
0.3	-146.666	-0.0714286
0.3	-7.20252	-0.0714286
0.3	64.1163	-0.0714286
0.3	88.1327	-0.0714286
0.3	-152.135	-0.0714286
0.3	-120.685	-0.0714286
0.3	-167.539	-0.0714286
0.3	101.143	-0.0714286
0.3	165.399	-0.0714286
0.3	137.051	-0.0714286
0.3	50.4687	-0.0714286
0.3	-64.4926	-0.0714286
0.3	-48.1482	-0.0714286
0.3	-25.8735	-0.0714286
0.3	107.286	-0.0714286
0.3	42.1836	-0.0714286
0.3	139.511	-0.0714286
0.3	177.09	-0.0714286
0.3	52.4751	-0.0714286
0.3	93.8071	-0.0714286
0.3	-29.7994	-0.0714286
0.3	-134.22	-0.0714286
0.3	-122.535	-0.0714286
0.3	-146.426	-0.0714286
0.3	-166.717	-0.0714286
0.3	147.857	-0.0714286
0.3	-25.2827	-0.0714286
0.3	-59.9592	-0.0714286
0.3	29.9162	-0.0714286
0.3	60.9503	-0.0714286
-0.25	-162.998	1
-0.25	-59.0624	1
-0.25	-108.446	1
-0.25	-129.357	1
-0.25	74.243	1
-0.25	20.0244	1
-0.25	59.0965	1
-0.25	80.6018	1
-0.25	117.119	1
-0.25	-36.488	1
-0.25	71.6266	1
-0.25	125.485	1
-0.25	151.904	1
-0.25	128.829	1
-0.25	147.647	1
-0.25	41.9856	1
-0.25	36.2721	1
-0.25	82.9732	1
-0.25	105.606	1
-0.25	144.024	1
-0.25	-143.402	1
-0.25	-47.1597	1
-0.25	-141.534	1
-0.25	11.1194	1
-0.25	168.334	1
-0.25	-140.749	1
-0.25	-51.4342	1
-0.25	9.26825	1
-0.25	95.5456	1
-0.25	107.425	1
-0.25	60.1788	1
-0.25	-49.7484	1
-0.25	43.3438	1
-0.25	35.1606	1
-0.25	108.106	1
-0.25	-157.804	1
-0.25	27.9495	1
-0.25	106.633	1
-0.25	113.409	1
-0.25	-105.01	1
-0.25	95.2696	1
-0.25	-135.775	1
-0.25	65.9107	1
-0.25	47.1626	1
-0.25	-78.6787	1
-0.25	99.2156	1
-0.25	-122.576	1
-0.25	0.959557	1
-0.25	-141.768	1
-0.25	-158.158	1
-0.25	-12.8404	1
-0.25	-174.696	1
-0.25	124.021	1
-0.25	172.306	1
-0.25	118.722	1
-0.25	-131.952	1
-0.25	84.4218	1
-0.25	-171.356	1
-0.25	-102.622	1
-0.25	-109.604	1
-0.25	-43.2547	1
-0.25	76.6317	1
-0.25	121.378	1
-0.25	-61.4968	1
-0.25	171.004	1
-0.25	-103.805	1
-0.25	145.07	1
-0.25	-117.355	1
-0.25	-52.0979	1
-0.25	-149.847	1
-0.25	138.352	1
-0.25	31.2036	1
-0.25	25.9253	1
-0.25	-107.715	1
-0.25	178.621	1
-0.25	-103.61	1
-0.25	129.118	1
-0.25	-139.664	1
-0.25	-130.345	1
-0.25	177.778	1
-0.25	157.689	1
-0.25	-177.479	1
-0.25	-163.532	1
-0.25	21.1797	1
-0.25	176.054	1
-0.25	129.735	1
-0.25	-128.803	1
-0.25	12.7013	1
-0.25	-119.893	1
-0.25	42.3945	1
-0.25	106.145	1
-0.25	146.867	1
-0.25	-54.6802	1
-0.25	103.282	1
-0.25	-153.351	1
-0.25	5.36509	1
-0.25	-51.2626	1
-0.25	-12.9162	1
-0.25	-14.8905	1
-0.25	-29.7037	1
-0.25	-157.245	1
-0.25	93.4539	1
-0.25	63.1278	1
-0.25	-15.7243	1
-0.25	-76.5989	1
-0.25	140.647	1
-0.25	-131.969	1
-0.25	122.875	1
-0.25	108.552	1
-0.25	-3.74313	1
-0.25	-33.8173	1
-0.25	175.282	1
-0.25	11.3505	-0.0714286
-0.25	-41.2873	-0.0714286
-0.25	86.8505	-0.0714286
-0.25	37.3322	-0.0714286
-0.25	-130.142	-0.0714286
-0.25	138.243	-0.0714286
-0.25	123.91	-0.0714286
-0.25	-4.73276	-0.0714286
-0.25	8.04212	-0.0714286
-0.25	20.4517	-0.0714286
-0.25	-177.485	-0.0714286
-0.25	144.148	-0.0714286
-0.25	-113.328	-0.0714286
-0.25	110.34	-0.0714286
-0.25	33.1025	-0.0714286
-0.25	104.08	-0.0714286
-0.25	-15.8625	-0.0714286
-0.25	3.59287	-0.0714286
-0.25	135.513	-0.0714286
-0.25	-85.0234	-0.0714286
-0.25	147.331	-0.0714286
-0.25	-91.3708	-0.0714286
-0.25	-138.47	-0.0714286
-0.25	25.4787	-0.0714286
-0.25	54.6714	-0.0714286
-0.25	125.507	-0.0714286
-0.25	128.623	-0.0714286
-0.25	-32.7316	-0.0714286
-0.25	36.9725	-0.0714286
-0.25	-79.252	-0.0714286
-0.25	-39.4661	-0.0714286
-0.25	95.8717	-0.0714286
-0.25	-146.723	-0.0714286
-0.25	63.0092	-0.0714286
-0.25	75.1583	-0.0714286
-0.25	8.52434	-0.0714286
-0.25	-131.437	-0.0714286
-0.25	170.077	-0.0714286
-0.25	101.889	-0.0714286
-0.25	7.31859	-0.0714286
-0.25	145.102	-0.0714286
-0.25	-148.067	-0.0714286
-0.25	141.54	-0.0714286
-0.25	160.945	-0.0714286
-0.25	107.718	-0.0714286
-0.25	97.4421	-0.0714286
-0.25	-57.8422	-0.0714286
-0.25	30.695	-0.0714286
-0.25	149.653	-0.0714286
-0.25	-79.0645	-0.0714286
-0.25	-139.182	-0.0714286
-0.25	-100.68	-0.0714286
-0.25	43.6116	-0.0714286
-0.25	111.62	-0.0714286
-0.25	-62.1177	-0.0714286
-0.25	2.14275	-0.0714286
-0.25	-127.363	-0.0714286
-0.25	-109.226	-0.0714286
-0.25	-40.4377	-0.0714286
-0.25	-36.9351	-0.0714286
-0.25	174.861	-0.0714286
-0.25	152.613	-0.0714286
-0.25	-78.418	-0.0714286
-0.25	-147.058	-0.0714286
-0.25	90.3591	-0.0714286
-0.25	37.2453	-0.0714286
-0.25	-63.337	-0.0714286
-0.25	-150.046	-0.0714286
-0.25	-165.549	-0.0714286
-0.25	-149.558	-0.0714286
-0.25	24.4283	-0.0714286
-0.25	170.101	-0.0714286
-0.25	-92.6453	-0.0714286
-0.25	-108.565	-0.0714286
-0.25	14.0533	-0.0714286
-0.25	-73.2641	-0.0714286
-0.25	-16.4521	-0.0714286
-0.25	-72.7337	-0.0714286
-0.25	65.5198	-0.0714286
0.3	153.264	1
0.3	-80.0172	1
0.3	-118.642	1
0.3	7.1916	1
0.3	39.0745	1
0.3	-119.751	1
0.3	-176.226	1
0.3	-13.026	1
0.3	57.5853	1
0.3	-40.4202	1
0.3	57.5075	1
0.3	59.4019	1
0.3	-12.9773	1
0.3	-23.1668	1
0.3	-70.7302	1
0.3	-145.086	1
0.3	-95.7531	1
0.3	-16.9855	1
0.3	-163.723	1
0.3	-112.028	1
0.3	-11.7592	1
0.3	134.752	1
0.3	-73.5589	1
0.3	42.4829	1
0.3	-122.566	1
0.3	80.0747	1
0.3	127.596	1
0.3	101.535	1
0.3	-35.8523	1
0.3	-38.9671	1
0.3	-75.1311	1
0.3	-43.7313	1
0.3	128.589	1
0.3	-3.28751	1
0.3	-53.457	1
0.3	26.8052	1
0.3	142.204	1
0.3	-15.6398	1
0.3	-40.7867	1
0.3	51.2026	1
0.3	101.744	1
0.3	29.1514	1
0.3	74.2763	1
0.3	-162.994	1
0.3	41.3111	1
0.3	-46.2122	1
0.3	-142.403	1
0.3	-93.4664	1
0.3	122.632	1
0.3	-155.791	1
0.3	-90.7437	1
0.3	-38.3154	1
0.3	95.3459	1
0.3	166.1	1
0.3	75.2887	1
0.3	20.017	1
0.3	-26.4205	1
0.3	178.514	1
0.3	18.8523	1
0.3	37.7326	1
0.3	-152.148	1
0.3	-103.766	1
0.3	-129.553	1
0.3	9.93406	1
0.3	-7.02035	1
0.3	1.75675	1
0.3	-16.436	1
0.3	-140.112	1
0.3	160.276	1
0.3	139.921	1
0.3	-44.7381	1
0.3	171.67	1
0.3	-103.923	1
0.3	160.717	1
0.3	-142.259	1
0.3	-129.312	1
0.3	11.529	1
0.3	90.4664	1
0.3	26.7936	1
0.3	-158.117	1
0.3	-58.8253	1
0.3	62.509	1
0.3	132.673	1
0.3	-52.6683	1
0.3	-104.17	1
0.3	-21.7707	1
0.3	-80.4531	1
0.3	-55.1582	1
0.3	73.8375	1
