pol.	phi	weight
0.3	-98.6834	1
0.3	77.116	1
0.3	-50.6923	1
0.3	-123.372	1
0.3	12.3233	1
0.3	172.428	1
0.3	170.104	1
0.3	60.1067	1
0.3	119.951	1
0.3	98.3255	1
0.3	-78.202	1
0.3	-68.3478	1
0.3	-0.906455	1
0.3	-168.942	1
0.3	-34.2867	1
0.3	95.8173	1
0.3	-16.8958	1
0.3	168.048	1
0.3	108.516	1
0.3	101.281	1
0.3	-165.439	1
0.3	-101.522	1
0.3	-130.173	1
0.3	-83.4306	1
0.3	-94.7312	1
0.3	-159.536	1
0.3	-154.284	1
0.3	115.168	1
0.3	9.44044	1
0.3	-11.1012	1
0.3	-37.1123	1
0.3	-111.789	1
0.3	-3.45826	1
0.3	61.6193	1
0.3	-43.3845	1
0.3	154.249	1
0.3	-70.6494	1
0.3	148.952	1
0.3	-57.0488	1
0.3	-120.719	1
0.3	20.7384	1
0.3	151.649	1
0.3	130.898	1
0.3	56.0463	1
0.3	2.7464	1
0.3	-1.3778	1
0.3	125.259	1
0.3	98.5791	1
0.3	-54.012	1
0.3	1.39572	1
0.3	0.304171	1
0.3	-64.9472	1
0.3	74.1372	1
0.3	162.579	1
0.3	-29.7313	1
0.3	89.9741	1
0.3	175.682	1
0.3	165.744	1
0.3	-115.769	1
0.3	-95.5146	1
0.3	59.5624	1
0.3	124.859	1
0.3	-58.9373	1
0.3	-125.315	1
0.3	-145.133	1
0.3	-38.8181	1
0.3	-98.494	1
0.3	-126.486	1
0.3	179.498	1
0.3	-25.4441	1
0.3	80.6128	1
0.3	-102.556	1
0.3	-69.8556	1
0.3	101.987	1
0.3	150.722	1
0.3	-9.0944	1
0.3	173.475	1
0.3	-121.653	1
0.3	176.314	1
0.3	-160.766	1
0.3	168.982	1
0.3	-85.9382	1
0.3	-145.223	1
0.3	140.953	1
0.3	-18.5949	1
0.3	-22.4854	1
0.3	158.91	1
0.3	134.183	1
0.3	4.64606	1
0.3	144.43	1
0.3	-110.045	1
0.3	160.529	1
0.3	-121.975	1
0.3	-24.5757	1
0.3	177.756	1
0.3	-9.77227	1
0.3	-92.572	1
0.3	115.39	1
0.3	117.173	1
0.3	98.8532	1
0.3	129.627	1
0.3	-121.586	1
0.3	154.056	1
0.3	34.2778	1
0.3	3.47256	1
0.3	-72.6164	1
0.3	-89.7804	1
0.3	-170.774	1
0.3	-117.183	1
0.3	-89.863	1
0.3	-2.69135	1
0.3	-77.768	1
0.3	139.861	1
0.3	-139.568	1
0.3	71.6127	1
0.3	-106.824	1
0.3	-40.7111	1
0.3	-102.991	1
0.3	-20.8341	1
0.3	84.752	1
0.3	154.382	1
0.3	103.355	1
0.3	-97.4384	1
0.3	130.027	1
0.3	-139.868	1
0.3	113.309	1
0.3	-41.8807	1
0.3	-24.0122	1
0.3	141.691	1
0.3	-131.424	1
0.3	-82.3351	1
0.3	30.0766	1
0.3	162.892	1
0.3	-128.627	1
0.3	174.512	1
0.3	-170.903	1
0.3	-70.272	1
0.3	-93.4583	1
0.3	161.678	1
0.3	-66.7595	1
0.3	-60.7871	-0.0714286
0.3	-163.58	-0.0714286
0.3	-124.5	-0.0714286
0.3	169.169	-0.0714286
0.3	44.454	-0.0714286
0.3	14.0822	-0.0714286
0.3	29.7923	-0.0714286
0.3	-127.543	-0.0714286
0.3	29.0446	-0.0714286
0.3	-162.305	-0.0714286
0.3	-175.637	-0.0714286
0.3	-90.8924	-0.0714286
0.3	-2.44385	-0.0714286
0.3	35.0519	-0.0714286
0.3	106.43	-0.0714286
0.3	10.6437	-0.0714286
0.3	69.5488	-0.0714286
0.3	-127.722	-0.0714286
0.3	67.2055	-0.0714286
0.3	82.6592	-0.0714286
0.3	-8.33476	-0.0714286
0.3	173.397	-0.0714286
0.3	148.719	-0.0714286
0.3	178.871	-0.0714286
0.3	-36.7193	-0.0714286
0.3	20.4732	-0.0714286
0.3	152.845	-0.0714286
0.3	25.5299	-0.0714286
0.3	-76.7031	-0.0714286
0.3	-88.4573	-0.0714286
0.3	-112.933	-0.0714286
0.3	137.004	-0.0714286
0.3	-85.0521	-0.0714286
0.3	-139.137	-0.0714286
0.3	52.1405	-0.0714286
0.3	81.3655	-0.0714286
0.3	53.9856	-0.0714286
0.3	3.23458	-0.0714286
0.3	178.836	-0.0714286
0.3	21.2078	-0.0714286
0.3	1.15445	-0.0714286
0.3	79.6367	-0.0714286
0.3	-110.213	-0.0714286
0.3	72.0033	-0.0714286
0.3	12.3356	-0.0714286
0.3	52.0588	-0.0714286
0.3	-124.4	-0.0714286
0.3	-13.2096	-0.0714286
0.3	-74.2474	-0.0714286
0.3	51.1997	-0.0714286
0.3	96.5694	-0.0714286
0.3	-151.504	-0.0714286
0.3	-119.325	-0.0714286
0.3	158.593	-0.0714286
0.3	154.308	-0.0714286
0.3	-85.7702	-0.0714286
0.3	-141.826	-0.0714286
0.3	69.8845	-0.0714286
0.3	-29.2336	-0.0714286
0.3	87.9787	-0.0714286
0.3	25.3714	-0.0714286
0.3	57.2333	-0.0714286
0.3	-90.1054	-0.0714286
0.3	-106.15	-0.0714286
0.3	37.409	-0.0714286
0.3	-57.011	-0.0714286
0.3	-79.1083	-0.0714286
0.3	-20.8949	-0.0714286
0.3	-88.1667	-0.0714286
0.3	-36.567	-0.0714286
0.3	-172.162	-0.0714286
0.3	112.978	-0.0714286
0.3	30.5562	-0.0714286
0.3	-160.15	-0.0714286
0.3	-72.0017	-0.0714286
0.3	162.785	-0.0714286
0.3	-137.138	-0.0714286
0.3	131.627	-0.0714286
0.3	-175.065	-0.0714286
0.3	18.6657	-0.0714286
0.3	-101.333	-0.0714286
0.3	-109.474	-0.0714286
0.3	88.2345	-0.0714286
0.3	114.761	-0.0714286
0.3	-170.727	-0.0714286
0.3	55.8961	-0.0714286
0.3	-153.288	-0.0714286
0.3	59.4554	-0.0714286
0.3	20.3542	-0.0714286
0.3	-5.75216	-0.0714286
0.3	123.986	-0.0714286
0.3	137.358	-0.0714286
0.3	-160.212	-0.0714286
0.3	62.5162	-0.0714286
0.3	-125.594	-0.0714286
0.3	-35.0735	-0.0714286
0.3	5.02998	-0.0714286
0.3	11.9638	-0.0714286
-0.25	82.6954	1
-0.25	52.5896	1
-0.25	70.5133	1
-0.25	93.6724	1
-0.25	-157.164	1
-0.25	64.2791	1
-0.25	86.0315	1
-0.25	-154.263	1
-0.25	37.7588	1
-0.25	72.6865	1
-0.25	-129.098	1
-0.25	115.151	1
-0.25	164.231	1
-0.25	104.18	1
-0.25	69.0558	1
-0.25	-110.303	1
-0.25	45.9383	1
-0.25	55.5261	1
-0.25	-74.7757	1
-0.25	102.013	1
-0.25	-134.684	1
-0.25	137.884	1
-0.25	34.6303	1
-0.25	69.7275	1
-0.25	-24.1619	1
-0.25	98.6533	1
-0.25	76.5464	1
-0.25	-87.6153	1
-0.25	158.179	1
-0.25	-137.269	1
-0.25	41.6519	1
-0.25	-101.555	1
-0.25	122.171	1
-0.25	15.8368	1
-0.25	71.0516	1
-0.25	56.7302	1
-0.25	62.6151	1
-0.25	18.0935	1
-0.25	24.0824	1
-0.25	-2.74995	1
-0.25	31.553	1
-0.25	-165.954	1
-0.25	144.823	1
-0.25	-147.511	1
-0.25	73.5958	1
-0.25	5.15825	1
-0.25	-168.862	1
-0.25	148.2	1
-0.25	-112.673	1
-0.25	-83.6022	1
-0.25	-167.839	1
-0.25	130.085	1
-0.25	-107.021	1
-0.25	50.4852	1
-0.25	-29.3721	1
-0.25	-124.522	1
-0.25	-173.482	1
-0.25	-179.751	1
-0.25	-44.166	1
-0.25	133.191	1
-0.25	-93.7912	1
-0.25	102.294	1
-0.25	-77.8232	1
-0.25	116.923	1
-0.25	-40.8794	1
-0.25	-150.973	1
-0.25	147.285	1
-0.25	-104.393	1
-0.25	-154.699	1
-0.25	107.342	1
-0.25	-55.2597	1
-0.25	16.8252	1
-0.25	73.4969	1
-0.25	118.152	1
-0.25	173.508	1
-0.25	30.1976	1
-0.25	-21.942	1
-0.25	-127.697	1
-0.25	-158.304	1
-0.25	-60.7096	1
-0.25	61.6051	1
-0.25	40.8454	1
