pol	setting	phi
0.3	45	-104.76
0.3	45	99.5403
0.3	45	-20.4721
0.3	45	104.336
0.3	45	84.3886
0.3	45	-174.139
0.3	45	113.661
0.3	45	-57.1427
0.3	45	-140.222
0.3	45	-152.106
0.3	45	179.067
0.3	45	146.135
0.3	45	-77.3578
0.3	45	150.613
0.3	45	-148.246
0.3	45	-34.0193
0.3	45	79.2945
0.3	45	-58.249
0.3	45	-62.7127
0.3	45	-77.0399
0.3	45	80.1015
0.3	45	177.958
0.3	45	158.201
0.3	45	106.517
0.3	45	-10.351
0.3	45	-32.4783
0.3	45	168.91
0.3	45	89.8759
0.3	45	111.666
0.3	45	174.244
0.3	45	-157.011
0.3	45	-144.313
0.3	45	-26.8158
0.3	45	-69.9357
0.3	45	95.3892
0.3	45	91.6765
0.3	45	164.901
0.3	45	-87.5184
0.3	45	-13.2467
0.3	45	124.919
0.3	45	-107.388
0.3	45	52.1556
0.3	45	-58.7323
0.3	45	-63.0401
0.3	45	-121.335
0.3	45	-15.1251
0.3	45	67.6725
0.3	45	-156.043
0.3	45	100.977
0.3	45	38.8371
0.3	45	173.087
0.3	45	-148.247
0.3	45	-82.9759
0.3	45	91.8763
0.3	45	-73.5981
0.3	45	-38.3895
0.3	45	-110.877
0.3	45	134.372
0.3	45	-70.2119
0.3	45	40.1149
0.3	45	-53.4911
0.3	45	-100.586
0.3	45	-82.9155
0.3	45	166.307
0.3	45	-108.764
0.3	45	-98.2545
0.3	45	-81.2831
0.3	45	-84.9617
0.3	45	-172.964
0.3	45	92.3576
0.3	45	40.3406
0.3	45	70.8479
0.3	45	38.7324
0.3	45	53.5965
0.3	45	151.691
0.3	45	-60.2194
0.3	45	-99.0699
0.3	45	-85.8821
0.3	45	84.497
0.3	45	170.919
0.3	45	82.7508
0.3	45	44.2018
0.3	45	137.768
0.3	45	125.693
0.3	45	-52.6908
0.3	45	-18.5257
0.3	45	-50.3161
0.3	45	-96.7167
0.3	45	-58.2644
0.3	45	-12.1579
0.3	45	42.2116
0.3	45	15.8892
0.3	45	135.849
0.3	45	-128.356
0.3	45	113.989
0.3	45	152.925
0.3	45	141.469
0.3	45	151.127
0.3	45	-11.4838
0.3	45	76.8566
0.3	45	-76.9724
0.3	45	-66.6973
0.3	45	-21.9105
0.3	45	-38.5884
0.3	45	-145.805
0.3	45	77.8468
0.3	45	17.2248
0.3	45	-140.179
0.3	45	-76.7315
0.3	45	23.7645
0.3	45	129.873
0.3	45	78.1365
0.3	45	89.9782
0.3	45	-38.876
0.3	45	91.4341
0.3	45	-171.727
0.3	45	-76.1281
0.3	45	-99.3364
0.3	45	-44.1863
0.3	45	-3.51849
0.3	45	145.976
0.3	45	-34.1203
0.3	45	175.208
0.3	45	-174.512
0.3	45	58.0265
0.3	45	-64.5543
0.3	45	-101.267
0.3	45	-63.9251
0.3	45	-3.59827
0.3	45	142.707
0.3	45	-106.65
0.3	45	29.7124
0.3	45	-98.3709
0.3	45	104.708
0.3	45	134.454
0.3	45	-104.161
0.3	45	-129.893
0.3	45	150.026
0.3	45	100.413
0.3	45	-178.841
0.3	45	81.7701
0.3	45	86.8625
0.3	45	161.261
0.3	45	-14.3682
0.3	45	61.6052
0.3	45	12.1284
0.3	45	-55.5669
0.3	45	-92.7643
0.3	45	-105.257
0.3	45	-73.7475
0.3	45	160.957
0.3	45	-116.46
0.3	45	145.145
0.3	45	-170.114
0.3	45	-161.617
0.3	45	-68.5401
0.3	45	139.816
0.3	45	44.3035
0.3	45	0.788049
0.3	45	158.328
0.3	45	-158.635
0.3	45	-118.715
0.3	45	-6.69552
0.3	45	-0.349788
0.3	45	36.5742
0.3	45	-15.9054
0.3	45	-90.9487
0.3	45	-92.0203
0.3	45	172.145
0.3	45	-29.0197
0.3	45	-76.637
0.3	45	-29.2706
0.3	45	-53.9053
0.3	45	167.084
0.3	45	125.332
0.3	45	-113.846
0.3	45	99.5258
0.3	45	25.7266
0.3	45	10.5301
0.3	45	5.23712
0.3	45	-5.00011
0.3	45	-171.1
0.3	45	-155.877
0.3	45	124.959
0.3	45	-72.6467
0.3	45	94.8947
0.3	45	172.506
0.3	45	-25.5125
0.3	45	-149.568
0.3	45	168.158
0.3	45	-76.5595
0.3	45	83.8654
0.3	45	-63.4177
0.3	45	-135.791
0.3	45	-79.2842
0.3	45	-116.271
0.3	45	158.582
0.3	45	-95.5251
0.3	45	-175.915
0.3	45	-153.069
0.3	45	-131.453
0.3	45	106.42
0.3	45	11.7528
0.3	45	-28.9107
0.3	45	99.4403
0.3	45	-38.5512
0.3	45	113.645
0.3	45	13.1387
