pol	setting	phi
0.3	45	115.586
0.3	45	100.749
0.3	45	-37.1109
0.3	45	53.2042
0.3	45	143.326
0.3	45	165.215
0.3	45	-64.0756
0.3	45	-44.7163
0.3	45	-29.1927
0.3	45	25.297
0.3	45	-15.2482
0.3	45	-169.113
0.3	45	3.15565
0.3	45	100.464
0.3	45	-26.6147
0.3	45	36.0337
0.3	45	-160.393
0.3	45	-12.3673
0.3	45	84.9406
0.3	45	49.5889
0.3	45	-170.502
0.3	45	78.0743
0.3	45	-22.029
0.3	45	35.497
0.3	45	-77.2372
0.3	45	-83.577
0.3	45	109.752
0.3	45	160.445
0.3	45	72.5209
0.3	45	145.469
0.3	45	-72.7892
0.3	45	-157.566
0.3	45	41.9551
0.3	45	57.6132
0.3	45	138.655
0.3	45	11.9735
0.3	45	33.007
0.3	45	-32.091
0.3	45	-176.922
0.3	45	-67.9841
0.3	45	-23.1631
0.3	45	-61.542
0.3	45	65.4981
0.3	45	159.999
0.3	45	83.4122
0.3	45	-97.3723
0.3	45	-62.7549
0.3	45	-17.9787
0.3	45	-89.1864
0.3	45	26.3495
0.3	45	-163.475
0.3	45	26.3655
0.3	45	13.0845
0.3	45	37.4218
0.3	45	-5.75971
0.3	45	49.8692
0.3	45	-134.696
0.3	45	92.3943
0.3	45	-25.7078
0.3	45	-59.508
0.3	45	-9.42606
0.3	45	-143.091
0.3	45	-172.511
0.3	45	50.8806
0.3	45	118.105
0.3	45	38.4243
0.3	45	27.65
0.3	45	87.6242
0.3	45	123.47
0.3	45	-8.92956
0.3	45	-156.423
0.3	45	77.8358
0.3	45	55.1638
0.3	45	-106.401
0.3	45	153.414
0.3	45	-106.288
0.3	45	-125.221
0.3	45	86.1126
0.3	45	-139.924
0.3	45	-90.8008
0.3	45	-111.323
0.3	45	45.9596
0.3	45	-174.562
0.3	45	-113.841
0.3	45	-106.653
0.3	45	31.3619
0.3	45	121.958
0.3	45	53.5208
0.3	45	-71.7693
0.3	45	-96.1929
0.3	45	49.3855
0.3	45	-151.568
0.3	45	138.694
0.3	45	27.0055
0.3	45	-18.2617
0.3	45	-109.938
0.3	45	88.6705
0.3	45	10.2732
0.3	45	129.224
0.3	45	-77.111
0.3	45	101.692
0.3	45	93.5363
0.3	45	-1.73086
0.3	45	-64.6382
0.3	45	41.163
0.3	45	-34.6342
0.3	45	112.16
0.3	45	-3.23616
0.3	45	82.5656
0.3	45	151.815
0.3	45	-171.707
0.3	45	92.216
0.3	45	103.421
0.3	45	117.615
0.3	45	174.218
0.3	45	-53.1612
0.3	45	-47.5218
0.3	45	25.2061
0.3	45	-12.6713
0.3	45	-82.4472
0.3	45	-175.553
0.3	45	-44.4413
0.3	45	-111.091
0.3	45	-78.6271
0.3	45	-174.712
0.3	45	-141.955
0.3	45	49.3335
0.3	45	-170.465
0.3	45	-174.126
0.3	45	47.8493
0.3	45	-106.05
0.3	45	112.804
0.3	45	161.316
0.3	45	164.942
0.3	45	-79.6018
0.3	45	-142.809
0.3	45	-10.648
0.3	45	44.1347
0.3	45	-154.42
0.3	45	73.6784
0.3	45	173.855
0.3	45	-66.0833
0.3	45	-171.058
0.3	45	-16.4465
0.3	45	35.7243
0.3	45	-174.209
0.3	45	68.9736
0.3	45	84.6727
0.3	45	-93.3492
0.3	45	-67.656
0.3	45	147.766
0.3	45	95.187
0.3	45	165.312
0.3	45	14.0842
0.3	45	156.29
0.3	45	35.5792
0.3	45	-63.6505
0.3	45	135.742
0.3	45	-21.9624
0.3	45	-17.2618
0.3	45	-56.9451
0.3	45	169.29
0.3	45	58.5657
0.3	45	45.858
0.3	45	70.0996
0.3	45	-36.5807
0.3	45	49.2249
0.3	45	-37.9215
0.3	45	147.691
0.3	45	159.017
0.3	45	-87.7243
0.3	45	-90.807
0.3	45	4.97386
0.3	45	-43.3286
0.3	45	85.839
0.3	45	-127.063
0.3	45	155.347
0.3	45	65.4693
0.3	45	-155.955
0.3	45	66.0963
0.3	45	125.923
0.3	45	-21.8627
0.3	45	37.8567
0.3	45	92.9005
0.3	45	-132.994
0.3	45	7.29295
0.3	45	168.467
0.3	45	-95.5965
0.3	45	16.8117
0.3	45	-138.843
0.3	45	117.976
0.3	45	-51.4704
0.3	45	-54.5677
0.3	45	164.006
0.3	45	44.1334
0.3	45	51.9639
0.3	45	82.7101
0.3	45	-62.4599
0.3	45	143.72
0.3	45	130.552
0.3	45	-13.8302
0.3	45	94.4235
0.3	45	-44.7475
0.3	45	-160.797
0.3	45	37.0057
0.3	45	-10.3143
0.3	45	124.533
0.3	45	78.3904
0.3	45	73.7141
0.3	45	105.579
0.3	45	-70.4061
0.3	45	-54.2277
0.3	45	-27.2415
0.3	45	115.616
0.3	45	-75.6035
0.3	45	-19.2259
0.3	45	-37.6251
0.3	45	-134.961
0.3	45	-82.098
0.3	45	-128.962
0.3	45	45.5535
0.3	45	-18.8247
0.3	45	-160.907
0.3	45	43.8622
0.3	45	-132.543
0.3	45	167.061
0.3	45	111.455
0.3	45	29.3819
0.3	45	-115.867
0.3	45	-108.467
0.3	45	82.384
0.3	45	-72.6916
0.3	45	158.783
0.3	45	23.0764
0.3	45	-46.0803
0.3	45	105.913
0.3	45	-139.164
0.3	45	-157.266
0.3	45	-152.862
0.3	45	175.948
0.3	45	131.119
0.3	45	38.9791
0.3	45	49.654
0.3	45	159.693
0.3	45	129.748
0.3	45	-143.904
0.3	45	-93.6957
0.3	45	-161.399
0.3	45	169.855
0.3	45	-42.9336
0.3	45	-124.055
0.3	45	-111.652
0.3	45	-79.5134
0.3	45	-71.8936
0.3	45	9.64629
0.3	45	43.2328
0.3	45	49.6739
0.3	45	-147.784
0.3	45	29.9922
0.3	45	-8.19372
0.3	45	-106.217
0.3	45	-71.5797
0.3	45	54.0577
0.3	45	125.734
0.3	45	-80.088
0.3	45	124.79
0.3	45	101.318
0.3	45	-11.2047
0.3	45	-113.109
0.3	45	43.6552
0.3	45	101.137
0.3	45	159.799
0.3	45	-165.702
0.3	45	75.0244
0.3	45	45.1807
0.3	45	143.372
0.3	45	74.6119
0.3	45	1.46835
0.3	45	2.77344
0.3	45	-36.1721
0.3	45	-155.577
0.3	45	79.3147
0.3	45	-150.25
0.3	45	-106.144
0.3	45	-20.232
0.3	45	16.3258
0.3	45	-44.3715
0.3	45	-43.222
0.3	45	-157.061
0.3	45	-73.0529
0.3	45	-165.053
0.3	45	-34.9865
0.3	45	102.994
0.3	45	-92.105
0.3	45	146.076
0.3	45	151.466
0.3	45	139.57
0.3	45	-6.09037
0.3	45	32.131
0.3	45	-112.427
0.3	45	-36.4258
0.3	45	-107.327
0.3	45	174.05
0.3	45	-95.8788
0.3	45	24.3029
0.3	45	-153.481
0.3	45	142.716
0.3	45	-34.2959
0.3	45	4.18864
0.3	45	-56.8104
0.3	45	29.7365
0.3	45	179.286
0.3	45	112.788
0.3	45	-12.3023
0.3	45	-109.228
0.3	45	-14.8086
0.3	45	-40.6062
0.3	45	40.9766
0.3	45	-127.976
0.3	45	29.3483
0.3	45	-41.4266
0.3	45	-91.1793
0.3	45	164.09
0.3	45	113.779
0.3	45	-108.854
0.3	45	-130.866
0.3	45	-135.803
0.3	45	-69.7537
0.3	45	37.0215
0.3	45	159.921
0.3	45	142.041
0.3	45	-113.883
0.3	45	116.884
0.3	45	-102.405
0.3	45	98.2809
0.3	45	-145.787
0.3	45	34.2866
0.3	45	47.7816
0.3	45	162.103
0.3	45	158.637
0.3	45	39.107
0.3	45	-91.0101
0.3	45	111.865
0.3	45	40.9882
0.3	45	-69.1731
0.3	45	-138.916
0.3	45	45.5296
0.3	45	-16.7305
0.3	45	-87.7994
0.3	45	-6.16488
0.3	45	-75.5211
0.3	45	51.2508
0.3	45	-94.0248
0.3	45	11.64
0.3	45	-55.0578
0.3	45	-66.2024
0.3	45	-153.857
0.3	45	65.1153
0.3	45	-80.7257
0.3	45	146.179
0.3	45	-176.277
0.3	45	85.9663
0.3	45	173.735
0.3	45	166.457
0.3	45	162.065
0.3	45	174.817
0.3	45	17.2278
0.3	45	-123.904
0.3	45	142.691
0.3	45	25.9043
0.3	45	69.458
0.3	45	2.96326
0.3	45	-34.7941
0.3	45	-118.006
0.3	45	-124.233
0.3	45	118.674
0.3	45	151.918
0.3	45	-102.453
0.3	45	99.9909
0.3	45	-8.06845
0.3	45	-168.286
0.3	45	-137.716
0.3	45	-132.727
0.3	45	22.502
0.3	45	-134.653
0.3	45	-4.60809
0.3	45	-7.00831
0.3	45	177.471
0.3	45	150.976
0.3	45	12.1861
0.3	45	-2.09011
0.3	45	101.283
0.3	45	37.1988
0.3	45	161.842
0.3	45	-98.4032
0.3	45	135.496
0.3	45	49.2794
0.3	45	45.3867
0.3	45	33.4033
0.3	45	119.15
0.3	45	-167.847
0.3	45	175.565
0.3	45	22.7614
0.3	45	150.365
0.3	45	15.8924
0.3	45	97.3964
0.3	45	-49.9118
0.3	45	-122.452
0.3	45	-103.464
0.3	45	-61.2463
0.3	45	-161.278
0.3	45	-165.39
0.3	45	165.542
0.3	45	94.6879
0.3	45	-170.773
0.3	45	-86.7333
0.3	45	-140.396
0.3	45	-4.55148
0.3	45	-162.477
0.3	45	67.9602
0.3	45	128.804
0.3	45	129.109
0.3	45	76.1502
0.3	45	-118.074
0.3	45	36.8915
0.3	45	-176.624
0.3	45	-159.102
0.3	45	36.9974
0.3	45	144.923
0.3	45	101.323
0.3	45	93.2219
0.3	45	132.334
0.3	45	57.4123
0.3	45	15.0063
0.3	45	-43.6555
0.3	45	-121.521
0.3	45	-31.6357
0.3	45	89.9184
0.3	45	-177.385
0.3	45	-16.9364
0.3	45	143.626
0.3	45	174.016
0.3	45	-176.354
0.3	45	-78.0691
0.3	45	-91.0948
0.3	45	-105.467
0.3	45	166.906
0.3	45	-45.9418
0.3	45	16.8179
0.3	45	129.241
0.3	45	157.375
0.3	45	-118.385
0.3	45	-61.9659
0.3	45	33.5779
0.3	45	-125.724
0.3	45	-158.746
0.3	45	89.0925
0.3	45	159.006
0.3	45	-134.279
0.3	45	-142.598
0.3	45	-66.733
0.3	45	168.298
0.3	45	8.44527
0.3	45	-125.957
0.3	45	109.453
0.3	45	-27.8593
0.3	45	-150.593
0.3	45	103.394
0.3	45	-49.7915
0.3	45	-145.819
0.3	45	105.682
0.3	45	97.0141
0.3	45	137.82
0.3	45	-159.776
0.3	45	-64.4246
0.3	45	3.77856
0.3	45	53.1673
0.3	45	-47.0817
0.3	45	135.173
0.3	45	134.735
0.3	45	-86.415
0.3	45	26.9172
0.3	45	140.176
0.3	45	-171.158
0.3	45	-173.52
0.3	45	-91.2338
0.3	45	22.8539
0.3	45	-120.867
0.3	45	107.099
0.3	45	-36.5947
0.3	45	-154.942
0.3	45	88.6785
0.3	45	-111.822
0.3	45	-53.0499
0.3	45	174.533
0.3	45	86.0788
0.3	45	-5.75604
0.3	45	112.498
0.3	45	121.848
0.3	45	-178.419
0.3	45	-22.0776
0.3	45	-175.238
0.3	45	-116.003
0.3	45	35.8378
0.3	45	-11.8484
0.3	45	-161.064
0.3	45	39.7447
0.3	45	-21.9679
0.3	45	48.2599
0.3	45	127.274
0.3	45	95.8763
0.3	45	-69.9066
0.3	45	78.1516
0.3	45	73.4422
0.3	45	-62.9241
0.3	45	94.7096
0.3	45	9.43042
0.3	45	71.8133
0.3	45	-125.434
0.3	45	-165.288
0.3	45	78.6123
0.3	45	-125.183
0.3	45	68.3825
0.3	45	-8.09745
0.3	45	17.6489
0.3	45	82.5358
0.3	45	173.15
0.3	45	148.962
0.3	45	-163.332
0.3	45	-80.9306
0.3	45	140.777
0.3	45	46.5683
0.3	45	-58.9403
0.3	45	-23.3171
0.3	45	-115.559
0.3	45	33.6379
0.3	45	-109.907
0.3	45	40.0464
0.3	45	-146.954
0.3	45	133.28
0.3	45	173.041
0.3	45	135.838
0.3	45	-171.735
0.3	45	-59.5261
0.3	45	-5.4475
0.3	45	-116.184
0.3	45	2.26883
0.3	45	34.5786
0.3	45	163.141
0.3	45	-0.553842
0.3	45	23.2133
0.3	45	-42.6642
0.3	45	33.3177
0.3	45	-18.0075
0.3	45	-161.619
0.3	45	-38.1129
0.3	45	-16.5841
0.3	45	15.4329
0.3	45	-64.1039
0.3	45	-133.388
0.3	45	152.641
0.3	45	-145.588
0.3	45	-125.388
0.3	45	-134.022
0.3	45	-103.443
0.3	45	-156.041
0.3	45	-109.545
0.3	45	-105.696
0.3	45	-164.778
0.3	45	-80.2127
0.3	45	4.72786
0.3	45	-47.3864
0.3	45	-147.301
0.3	45	-88.5106
0.3	45	-153.742
0.3	45	105.834
0.3	45	109.614
0.3	45	-53.6334
0.3	45	64.4296
0.3	45	-65.3204
0.3	45	139.223
0.3	45	119.018
0.3	45	122.427
0.3	45	-23.522
0.3	45	98.1501
0.3	45	146.847
0.3	45	-176.234
0.3	45	162.404
0.3	45	-41.6453
0.3	45	-158.188
0.3	45	-177.4
0.3	45	64.5395
0.3	45	-129.402
0.3	45	-84.9325
0.3	45	59.3864
0.3	45	-19.1363
0.3	45	164.533
0.3	45	165.885
0.3	45	139.905
0.3	45	-166.492
0.3	45	148.972
0.3	45	130.79
0.3	45	-6.56834
0.3	45	-168.17
0.3	45	45.1456
0.3	45	50.557
0.3	45	53.8393
0.3	45	-100.336
0.3	45	82.2509
0.3	45	5.21358
0.3	45	-16.9378
0.3	45	-100.397
0.3	45	-57.1093
0.3	45	90.0948
0.3	45	161.086
0.3	45	-56.6623
0.3	45	178.995
0.3	45	86.6766
0.3	45	-155.461
0.3	45	-28.5364
0.3	45	116.571
0.3	45	-24.9464
0.3	45	137.408
0.3	45	126.858
0.3	45	29.0237
0.3	45	-161.146
0.3	45	-55.9536
0.3	45	-11.6116
0.3	45	-21.9138
0.3	45	127.093
0.3	45	90.8079
0.3	45	161.704
0.3	45	29.3859
0.3	45	11.1212
0.3	45	31.7483
0.3	45	119.334
0.3	45	-115.227
0.3	45	95.3994
0.3	45	-5.88398
0.3	45	-141.023
0.3	45	149.493
0.3	45	65.792
0.3	45	55.0733
0.3	45	-177.483
0.3	45	-140.825
0.3	45	23.221
0.3	45	-154.97
0.3	45	-11.3119
0.3	45	-121.585
0.3	45	-120.083
0.3	45	-167.597
0.3	45	99.821
0.3	45	118.111
0.3	45	25.619
0.3	45	135.811
0.3	45	-24.4085
0.3	45	-50.1162
0.3	45	70.9964
0.3	45	-125.774
0.3	45	113.006
0.3	45	-60.0294
