pol	setting	phi
0.3	45	-153.395
0.3	45	82.0559
0.3	45	18.9822
0.3	45	-170.083
0.3	45	-49.9865
0.3	45	-131.272
0.3	45	-9.33512
0.3	45	112.3
0.3	45	17.8207
0.3	45	-176.988
0.3	45	131.249
0.3	45	17.7461
0.3	45	41.7286
0.3	45	74.6767
0.3	45	118.888
0.3	45	37.3508
0.3	45	-147.697
0.3	45	-12.4324
0.3	45	136.636
0.3	45	-22.8162
0.3	45	-141.766
0.3	45	7.35709
0.3	45	74.9511
0.3	45	117.247
0.3	45	-70.0633
0.3	45	27.3209
0.3	45	171.826
0.3	45	-43.7356
0.3	45	-1.24141
0.3	45	-178.879
0.3	45	-8.02551
0.3	45	90.1134
0.3	45	-4.5663
0.3	45	118.98
0.3	45	-68.6043
0.3	45	37.8611
0.3	45	-141.818
0.3	45	159.971
0.3	45	-42.9515
0.3	45	-81.109
0.3	45	-84.3242
0.3	45	-82.2592
0.3	45	26.8417
0.3	45	-145.571
0.3	45	-73.5489
0.3	45	-45.3321
0.3	45	-137.817
0.3	45	19.4284
0.3	45	86.345
0.3	45	-93.5762
0.3	45	11.336
0.3	45	44.8365
0.3	45	-13.1099
0.3	45	86.1033
0.3	45	-179.223
0.3	45	-7.61044
0.3	45	140.735
0.3	45	145.304
0.3	45	-44.7951
0.3	45	-60.4991
0.3	45	-52.456
0.3	45	89.8793
0.3	45	-93.3378
0.3	45	-0.52726
0.3	45	-121.896
0.3	45	151.268
0.3	45	-47.322
0.3	45	139.699
0.3	45	-179.06
0.3	45	69.4138
0.3	45	-123.436
0.3	45	114.046
0.3	45	-130.972
0.3	45	-111.889
0.3	45	-132.728
0.3	45	46.3767
0.3	45	93.8172
0.3	45	174.421
0.3	45	21.2203
0.3	45	-46.9959
0.3	45	42.7633
0.3	45	80.4182
0.3	45	-55.1971
0.3	45	36.1774
0.3	45	115.289
0.3	45	116.092
0.3	45	36.592
0.3	45	-160.35
0.3	45	150.381
0.3	45	12.3474
0.3	45	-63.9499
0.3	45	-153.586
0.3	45	-69.1968
0.3	45	8.03549
0.3	45	97.089
0.3	45	34.9103
0.3	45	-67.3995
0.3	45	-14.6755
0.3	45	124.392
0.3	45	-176.44
0.3	45	-54.82
0.3	45	-86.6335
0.3	45	142.698
0.3	45	-38.9914
0.3	45	-26.5186
0.3	45	-28.2726
0.3	45	138.178
0.3	45	-42.3888
0.3	45	-12.9832
0.3	45	50.2713
0.3	45	-102.501
0.3	45	-61.8024
0.3	45	138.564
0.3	45	50.369
0.3	45	143.393
0.3	45	-89.2159
0.3	45	110.252
0.3	45	-6.73497
0.3	45	-84.2756
0.3	45	-158.282
0.3	45	169.44
0.3	45	90.0261
0.3	45	-8.07138
0.3	45	144.524
0.3	45	-119.779
0.3	45	13.9022
0.3	45	-89.8347
0.3	45	-104.192
0.3	45	-178.694
0.3	45	-162.79
0.3	45	-66.0793
0.3	45	159.635
0.3	45	-164.596
0.3	45	120.266
0.3	45	63.4256
0.3	45	-159.28
0.3	45	-149.655
0.3	45	-59.9583
0.3	45	27.92
0.3	45	1.86831
0.3	45	-162.83
0.3	45	-34.7843
0.3	45	117.966
0.3	45	-104.935
0.3	45	-157.237
0.3	45	-95.9135
0.3	45	131.801
0.3	45	85.0966
0.3	45	-149.166
0.3	45	112.151
0.3	45	-70.2252
0.3	45	-155.403
0.3	45	-10.5407
0.3	45	140.925
0.3	45	128.613
0.3	45	85.3773
0.3	45	-32.1258
0.3	45	45.5723
0.3	45	-63.0999
0.3	45	-97.5289
0.3	45	-103.458
0.3	45	-42.3731
0.3	45	12.1472
0.3	45	109.357
0.3	45	-66.0651
0.3	45	51.6062
0.3	45	110.106
0.3	45	-98.3506
0.3	45	4.89051
0.3	45	82.1231
0.3	45	-47.6877
0.3	45	-129.028
0.3	45	26.6847
0.3	45	-36.7818
0.3	45	25.2674
0.3	45	145.855
0.3	45	-26.3321
0.3	45	-75.9596
0.3	45	-162.104
0.3	45	-20.8653
0.3	45	-99.9551
0.3	45	-140.511
0.3	45	-70.5871
0.3	45	-178.159
0.3	45	-153.39
0.3	45	-168.723
0.3	45	-10.5487
0.3	45	149.466
0.3	45	169.157
0.3	45	-22.2257
0.3	45	31.8447
0.3	45	-46.0883
0.3	45	16.0758
0.3	45	88.6123
0.3	45	148.326
0.3	45	-32.4415
0.3	45	-125.653
0.3	45	-34.0042
0.3	45	-177.983
0.3	45	-56.2973
0.3	45	146.109
0.3	45	116.636
0.3	45	43.707
0.3	45	66.7064
0.3	45	-149.618
0.3	45	-83.1272
0.3	45	9.42131
0.3	45	152.498
0.3	45	-73.2084
