pol	setting	phi
0.3	45	149.742
0.3	45	-40.2565
0.3	45	-59.9886
0.3	45	-66.1547
0.3	45	-72.8973
0.3	45	40.3185
0.3	45	-150.219
0.3	45	117.349
0.3	45	-42.5093
0.3	45	162.933
0.3	45	-162.94
0.3	45	138.886
0.3	45	1.0803
0.3	45	-177.975
0.3	45	-32.7819
0.3	45	-177.895
0.3	45	-138.69
0.3	45	169.296
0.3	45	3.53522
0.3	45	-159.608
0.3	45	86.0481
0.3	45	-172.174
0.3	45	-145.735
0.3	45	62.7704
0.3	45	-102.734
0.3	45	169.03
0.3	45	113.344
0.3	45	-32.4072
0.3	45	-12.0426
0.3	45	77.3223
0.3	45	62.6098
0.3	45	136.018
0.3	45	167.741
0.3	45	135.618
0.3	45	134.96
0.3	45	56.4388
0.3	45	136.214
0.3	45	-53.8223
0.3	45	63.4056
0.3	45	159.975
0.3	45	-136.539
0.3	45	116.376
0.3	45	-110.424
0.3	45	117.256
0.3	45	-5.27094
0.3	45	108.095
0.3	45	168.551
0.3	45	-23.9514
0.3	45	7.25225
0.3	45	19.9935
0.3	45	-137.868
0.3	45	164.614
0.3	45	-160.037
0.3	45	-175.812
0.3	45	22.3952
0.3	45	59.4988
0.3	45	-41.2074
0.3	45	69.248
0.3	45	-138.721
0.3	45	168.728
0.3	45	-97.8278
0.3	45	102.423
0.3	45	154.607
0.3	45	74.1562
0.3	45	-101.573
0.3	45	172.994
0.3	45	168.904
0.3	45	-60.0627
0.3	45	-115.855
0.3	45	38.6497
0.3	45	-32.7969
0.3	45	154.596
0.3	45	-96.3613
0.3	45	179.472
0.3	45	157.056
0.3	45	81.6439
0.3	45	-96.1165
0.3	45	-112.246
0.3	45	83.0924
0.3	45	-145.934
0.3	45	11.8213
0.3	45	27.1574
0.3	45	124.914
0.3	45	-172.266
0.3	45	77.3334
0.3	45	-30.7031
0.3	45	99.2046
0.3	45	124.886
0.3	45	35.6423
0.3	45	155.064
0.3	45	-64.9622
0.3	45	-154.587
0.3	45	-178.662
0.3	45	-170.533
0.3	45	-41.9784
0.3	45	49.8455
0.3	45	-61.4169
0.3	45	68.0175
0.3	45	-87.3153
0.3	45	-50.9605
0.3	45	-95.5372
0.3	45	-115.186
0.3	45	-20.5733
0.3	45	-78.255
0.3	45	-84.819
0.3	45	33.4003
0.3	45	73.6353
0.3	45	-169.58
0.3	45	-119.034
0.3	45	167.085
0.3	45	36.8224
0.3	45	-135.048
0.3	45	-52.0653
0.3	45	-22.0003
0.3	45	116.152
0.3	45	135.953
0.3	45	-114.972
0.3	45	-83.5458
0.3	45	-169.609
0.3	45	88.5452
0.3	45	67.1946
0.3	45	84.1316
0.3	45	33.5073
0.3	45	-14.2698
0.3	45	28.4572
0.3	45	-129.334
0.3	45	83.8831
0.3	45	109.641
0.3	45	148.715
0.3	45	131.768
0.3	45	10.1103
0.3	45	45.2454
0.3	45	58.2981
0.3	45	36.5234
0.3	45	95.6354
0.3	45	43.6656
0.3	45	150.831
0.3	45	-137.113
0.3	45	-36.1458
0.3	45	-171.45
0.3	45	-76.6078
0.3	45	-0.711724
0.3	45	-112.142
0.3	45	-69.1181
0.3	45	50.6093
0.3	45	-148.99
0.3	45	-172.733
0.3	45	107.125
0.3	45	-165.516
0.3	45	11.5957
