pol	setting	phi
0.3	45	115.067
0.3	45	137.085
0.3	45	-131.018
0.3	45	-51.6396
0.3	45	28.3382
0.3	45	142.111
0.3	45	-80.7054
0.3	45	66.8821
0.3	45	-71.8132
0.3	45	98.3907
0.3	45	-126.447
0.3	45	99.464
0.3	45	105.556
0.3	45	176.082
0.3	45	-73.6185
0.3	45	-135.627
0.3	45	96.356
0.3	45	-39.1034
0.3	45	-33.5878
0.3	45	30.9819
0.3	45	-77.3343
0.3	45	60.455
0.3	45	73.4075
0.3	45	-177.748
0.3	45	-4.63545
0.3	45	43.4338
0.3	45	3.47811
0.3	45	-8.0751
0.3	45	126.383
0.3	45	-136.547
0.3	45	162.109
0.3	45	129.148
0.3	45	60.7618
0.3	45	158.949
0.3	45	-22.2779
0.3	45	12.6791
0.3	45	134.779
0.3	45	-48.5783
0.3	45	116.582
0.3	45	69.3808
0.3	45	-164.374
0.3	45	-37.0648
0.3	45	59.4672
0.3	45	18.2115
0.3	45	-95.694
0.3	45	-112.665
0.3	45	-50.5997
0.3	45	-19.8581
0.3	45	122.911
0.3	45	122.457
0.3	45	-72.3592
0.3	45	-1.81329
0.3	45	-11.1157
0.3	45	-21.4103
0.3	45	-66.0473
0.3	45	24.2312
0.3	45	100.593
0.3	45	141.584
0.3	45	-13.8654
0.3	45	150.621
0.3	45	-62.9195
0.3	45	61.0781
0.3	45	99.9823
0.3	45	-85.267
0.3	45	-31.8169
0.3	45	-78.2262
0.3	45	-35.9706
0.3	45	-97.6006
0.3	45	94.1877
0.3	45	41.5003
0.3	45	69.1307
0.3	45	-49.079
0.3	45	-9.2015
0.3	45	-106.287
0.3	45	138.099
0.3	45	47.1453
0.3	45	-127.271
0.3	45	-88.8985
0.3	45	-140.869
0.3	45	155.798
0.3	45	110.952
0.3	45	-159.467
0.3	45	153.482
0.3	45	-36.8854
0.3	45	162.201
0.3	45	173.234
0.3	45	-35.629
0.3	45	51.0366
0.3	45	-83.3283
0.3	45	-161.496
0.3	45	-169.653
0.3	45	0.651608
0.3	45	-164.403
0.3	45	-27.7759
0.3	45	-162.01
0.3	45	-32.4589
0.3	45	-175.745
0.3	45	-52.4792
0.3	45	149.466
0.3	45	-74.6109
