pol	setting	phi
0.3	45	-43.6801
0.3	45	-43.8856
0.3	45	132.805
0.3	45	101.647
0.3	45	158.325
0.3	45	75.95
0.3	45	109.47
0.3	45	-35.4372
0.3	45	-167.65
0.3	45	-8.01989
0.3	45	62.9184
0.3	45	132.652
0.3	45	-179.327
0.3	45	-86.8031
0.3	45	26.5777
0.3	45	-33.5711
0.3	45	63.1031
0.3	45	-104.644
0.3	45	31.9222
0.3	45	88.5781
0.3	45	-32.0732
0.3	45	-49.5478
0.3	45	98.2116
0.3	45	-110.149
0.3	45	20.6462
0.3	45	-120.345
0.3	45	118.438
0.3	45	172.941
0.3	45	-20.1532
0.3	45	9.51319
0.3	45	88.932
0.3	45	-133.484
0.3	45	17.9999
0.3	45	-173.136
0.3	45	-63.5715
0.3	45	-157.63
0.3	45	101.143
0.3	45	0.997426
0.3	45	-46.8286
0.3	45	-30.774
0.3	45	-76.2309
0.3	45	134.713
0.3	45	-140.564
0.3	45	153.623
0.3	45	-132.619
0.3	45	-77.6971
0.3	45	149.858
0.3	45	92.2328
0.3	45	-30.0996
0.3	45	-49.8144
0.3	45	168.693
0.3	45	-166.034
0.3	45	-50.5377
0.3	45	158.471
0.3	45	-5.62786
0.3	45	-53.1268
0.3	45	-17.5553
0.3	45	-30.1392
0.3	45	-120.216
0.3	45	85.4565
0.3	45	176.738
0.3	45	106.874
0.3	45	-112.508
0.3	45	22.9218
0.3	45	-62.9782
0.3	45	-6.4657
0.3	45	100.693
0.3	45	-171.387
0.3	45	8.40709
0.3	45	-77.665
0.3	45	-109.549
0.3	45	173.64
0.3	45	171.896
0.3	45	-139.079
0.3	45	144.741
0.3	45	-47.5617
0.3	45	53.6905
0.3	45	-82.682
0.3	45	-51.0833
0.3	45	-118.241
0.3	45	31.4878
0.3	45	-135.611
0.3	45	48.9716
0.3	45	61.7402
0.3	45	-153.578
0.3	45	-156.063
0.3	45	99.8068
0.3	45	-138.15
0.3	45	6.88046
0.3	45	-64.0803
0.3	45	-14.5687
0.3	45	-114.574
0.3	45	34.1007
0.3	45	150.759
0.3	45	80.54
0.3	45	68.5156
0.3	45	154.157
0.3	45	-2.67979
0.3	45	90.5723
0.3	45	-61.018
0.3	45	-62.0042
0.3	45	170.668
0.3	45	34.4276
0.3	45	-55.5714
0.3	45	79.0699
0.3	45	89.6345
0.3	45	-87.5141
0.3	45	-75.4272
0.3	45	-123.731
0.3	45	-17.2954
0.3	45	-115.228
0.3	45	77.0632
0.3	45	144.209
0.3	45	17.9425
0.3	45	-56.4879
0.3	45	-158.844
0.3	45	92.1489
0.3	45	-75.5215
0.3	45	19.3704
0.3	45	67.3494
0.3	45	70.4481
0.3	45	-62.0021
0.3	45	166.204
0.3	45	-105.513
0.3	45	-61.0216
0.3	45	-57.7356
0.3	45	76.4418
0.3	45	47.4408
0.3	45	150.366
0.3	45	-30.7501
0.3	45	72.0912
0.3	45	54.8172
0.3	45	55.1037
0.3	45	120.937
0.3	45	21.5544
0.3	45	-45.6027
0.3	45	31.339
0.3	45	57.7876
0.3	45	100.324
0.3	45	28.8369
0.3	45	36.6918
0.3	45	41.1367
0.3	45	-117.898
0.3	45	-72.8311
0.3	45	-60.4608
0.3	45	-96.9524
0.3	45	79.3584
0.3	45	-176.257
0.3	45	76.0615
0.3	45	129.525
0.3	45	-68.9892
0.3	45	-49.7666
0.3	45	-66.4544
0.3	45	-9.36821
0.3	45	120.302
0.3	45	-52.4392
0.3	45	86.4414
0.3	45	-75.2284
0.3	45	-101.438
0.3	45	-177.362
0.3	45	-171.771
0.3	45	-158.043
0.3	45	-62.2527
0.3	45	170.165
0.3	45	-18.3702
0.3	45	26.1198
0.3	45	-176.589
0.3	45	-112.703
0.3	45	-0.556062
0.3	45	-74.8836
0.3	45	-131.887
0.3	45	-108.34
0.3	45	38.7931
0.3	45	-168.059
0.3	45	-135.448
0.3	45	50.0386
0.3	45	-78.1467
0.3	45	-130.501
0.3	45	-84.4739
0.3	45	116.429
0.3	45	12.6274
0.3	45	47.7664
0.3	45	-28.2718
0.3	45	-25.6147
0.3	45	-173.467
0.3	45	102.599
0.3	45	-57.1603
0.3	45	-163.313
0.3	45	-57.5515
0.3	45	-160.169
0.3	45	160.61
0.3	45	-6.53521
0.3	45	171.09
0.3	45	-79.8395
0.3	45	-0.438411
0.3	45	-105.929
0.3	45	-117.826
0.3	45	163.828
0.3	45	169.175
0.3	45	-97.7924
0.3	45	-160.65
0.3	45	164.567
0.3	45	157.536
0.3	45	119.727
0.3	45	136.301
