pol	setting	phi
0.3	45	-52.8573
0.3	45	-2.99128
0.3	45	-133.404
0.3	45	36.3343
0.3	45	-144.123
0.3	45	101.461
0.3	45	120.822
0.3	45	-37.1761
0.3	45	-164.335
0.3	45	-174.613
0.3	45	100.903
0.3	45	-89.8762
0.3	45	-25.5381
0.3	45	135.246
0.3	45	-23.7064
0.3	45	-45.8453
0.3	45	129.074
0.3	45	-159.486
0.3	45	-87.1954
0.3	45	156.345
0.3	45	165.965
0.3	45	-85.0161
0.3	45	-168.6
0.3	45	-25.1755
0.3	45	115.471
0.3	45	-95.5832
0.3	45	-8.85777
0.3	45	38.9131
0.3	45	-159.736
0.3	45	-132.26
0.3	45	-41.5035
0.3	45	76.3465
0.3	45	-33.4674
0.3	45	169.649
0.3	45	130.877
0.3	45	-177.929
0.3	45	5.52547
0.3	45	-1.45309
0.3	45	4.84091
0.3	45	27.3541
0.3	45	-151.349
0.3	45	-37.1376
0.3	45	-120.684
0.3	45	113.59
0.3	45	-38.448
0.3	45	135.553
0.3	45	-22.9705
0.3	45	141.842
0.3	45	164.532
0.3	45	4.34801
0.3	45	150.564
0.3	45	-168.356
0.3	45	-7.10756
0.3	45	133.206
0.3	45	136.876
0.3	45	-155.264
0.3	45	119.694
0.3	45	49.2718
0.3	45	83.0567
0.3	45	-159.33
0.3	45	-42.0706
0.3	45	67.2416
0.3	45	-83.2625
0.3	45	-96.6691
0.3	45	37.1674
0.3	45	-115.253
0.3	45	-23.4679
0.3	45	89.2526
0.3	45	64.4753
0.3	45	150.744
0.3	45	71.7846
0.3	45	-36.1145
0.3	45	117.439
0.3	45	84.7267
0.3	45	-121.03
0.3	45	178.452
0.3	45	138.561
0.3	45	92.4122
0.3	45	-141.106
0.3	45	115.03
0.3	45	111.821
0.3	45	80.9253
0.3	45	63.5072
0.3	45	89.0818
0.3	45	176.82
0.3	45	-67.3076
0.3	45	-106.664
0.3	45	-143.419
0.3	45	7.57566
0.3	45	67.0472
0.3	45	-79.1615
0.3	45	70.8131
0.3	45	40.2639
0.3	45	14.0516
0.3	45	-77.311
0.3	45	-29.6526
0.3	45	-130.482
0.3	45	150.835
0.3	45	59.9678
0.3	45	74.8417
0.3	45	-172.686
0.3	45	-64.8514
0.3	45	-141.087
0.3	45	-104.527
0.3	45	162.631
0.3	45	171.136
0.3	45	-94.3586
0.3	45	32.4613
0.3	45	64.889
0.3	45	-74.0115
0.3	45	42.3165
0.3	45	-113.135
0.3	45	155.86
0.3	45	-122.672
0.3	45	13.258
0.3	45	-122.813
0.3	45	-163.546
0.3	45	23.0703
0.3	45	118.97
0.3	45	-42.2461
0.3	45	26.9579
0.3	45	-139.017
0.3	45	-96.6489
0.3	45	-110.524
0.3	45	-38.9042
0.3	45	-153.2
0.3	45	-138.371
0.3	45	-173.24
0.3	45	92.3082
0.3	45	-90.4933
0.3	45	-114.979
0.3	45	117.232
0.3	45	-49.3973
0.3	45	59.1396
0.3	45	108.724
0.3	45	45.0042
0.3	45	-90.8733
0.3	45	-43.5629
0.3	45	-9.77614
0.3	45	83.9129
0.3	45	-4.00801
0.3	45	51.1378
0.3	45	71.3669
0.3	45	12.1666
0.3	45	-150.36
0.3	45	-108.196
0.3	45	-28.8538
0.3	45	-137.083
0.3	45	126.563
0.3	45	106.13
0.3	45	6.28202
0.3	45	-129.38
0.3	45	-10.6569
0.3	45	-43.9094
0.3	45	0.991256
0.3	45	-80.5698
0.3	45	112.926
0.3	45	58.0347
0.3	45	49.9978
0.3	45	-53.0885
0.3	45	145.511
0.3	45	-82.3915
0.3	45	128.343
0.3	45	5.89653
0.3	45	-10.9617
0.3	45	88.8145
0.3	45	-148.919
0.3	45	103.535
0.3	45	78.4339
0.3	45	-140.399
0.3	45	50.6383
0.3	45	24.6818
0.3	45	-172.599
0.3	45	-105.723
0.3	45	152.468
0.3	45	-119.933
0.3	45	-82.0122
0.3	45	-89.7235
0.3	45	-99.2707
0.3	45	-96.6498
0.3	45	-111.611
0.3	45	168.264
0.3	45	43.4252
0.3	45	117.311
0.3	45	136.528
0.3	45	90.6123
0.3	45	126.575
0.3	45	111.863
0.3	45	101.901
0.3	45	11.2557
0.3	45	33.5648
0.3	45	-131.849
0.3	45	-32.4651
0.3	45	141.775
0.3	45	-38.4542
0.3	45	-154.1
0.3	45	109.811
0.3	45	-93.3549
0.3	45	63.4345
0.3	45	161.207
0.3	45	-115.916
0.3	45	-39.813
0.3	45	-158.115
0.3	45	51.3184
0.3	45	62.0131
0.3	45	139.311
0.3	45	-90.1811
0.3	45	149.336
0.3	45	-67.2636
0.3	45	-46.0919
0.3	45	36.9954
0.3	45	-163.296
0.3	45	84.2158
0.3	45	169.142
0.3	45	169.749
0.3	45	154.884
0.3	45	168.027
0.3	45	-95.861
0.3	45	49.7362
0.3	45	98.5954
0.3	45	-179.945
0.3	45	-77.0066
0.3	45	77.6841
0.3	45	-163.511
0.3	45	-70.3866
0.3	45	-120.316
0.3	45	57.9528
0.3	45	104.381
0.3	45	-62.8154
0.3	45	-98.1396
0.3	45	100.358
0.3	45	-140.87
0.3	45	128.75
0.3	45	-124.437
0.3	45	-178.932
0.3	45	-91.8613
0.3	45	128.318
0.3	45	81.7996
0.3	45	-59.6171
0.3	45	81.166
0.3	45	-32.2181
0.3	45	13.8679
0.3	45	-89.1655
0.3	45	27.5945
0.3	45	-55.8259
0.3	45	55.8318
0.3	45	83.4071
0.3	45	-162.754
0.3	45	165.928
0.3	45	-101.085
0.3	45	-127.02
0.3	45	157.307
0.3	45	-149.612
0.3	45	-133.493
0.3	45	-79.4844
0.3	45	-8.4935
0.3	45	86.2641
0.3	45	-69.9253
0.3	45	67.3989
0.3	45	-81.2238
0.3	45	-3.34114
0.3	45	117.419
0.3	45	-32.425
0.3	45	135.424
0.3	45	-168.101
0.3	45	141.221
0.3	45	90.4402
0.3	45	51.7129
0.3	45	-73.9745
0.3	45	-72.2551
0.3	45	65.5138
0.3	45	-143.479
0.3	45	152.401
0.3	45	7.07303
0.3	45	-81.2749
0.3	45	149.192
0.3	45	-155.879
0.3	45	151.077
0.3	45	-63.294
0.3	45	-154.72
0.3	45	-179.094
0.3	45	-37.7302
0.3	45	-58.7319
0.3	45	117.731
0.3	45	-26.761
0.3	45	129.965
0.3	45	-152.202
0.3	45	-71.8466
0.3	45	127.174
0.3	45	-150.753
0.3	45	-137.917
0.3	45	-94.4959
