pol	setting	phi
0.3	45	-49.0361
0.3	45	-14.4334
0.3	45	59.6813
0.3	45	171.024
0.3	45	-29.884
0.3	45	77.5476
0.3	45	-37.4787
0.3	45	151.718
0.3	45	-120.978
0.3	45	-67.8771
0.3	45	-79.5172
0.3	45	51.6642
0.3	45	160.919
0.3	45	-154.2
0.3	45	-133.723
0.3	45	-81.1605
0.3	45	26.0441
0.3	45	176.972
0.3	45	-53.9606
0.3	45	169.396
0.3	45	-99.7532
0.3	45	-155.738
0.3	45	150.634
0.3	45	119.298
0.3	45	163.83
0.3	45	-118.679
0.3	45	-41.9391
0.3	45	-64.587
0.3	45	115.587
0.3	45	-108.531
0.3	45	140.184
0.3	45	-10.5743
0.3	45	103.829
0.3	45	56.0946
0.3	45	133.115
0.3	45	-162.632
0.3	45	-125.366
0.3	45	-175.95
0.3	45	-15.8765
0.3	45	-143.713
0.3	45	-14.3126
0.3	45	-40.0649
0.3	45	58.6814
0.3	45	164.356
0.3	45	142.068
0.3	45	66.5132
0.3	45	120.209
0.3	45	28.6973
0.3	45	51.5953
0.3	45	-34.9474
0.3	45	-116.803
0.3	45	-25.4835
0.3	45	11.9891
0.3	45	-72.347
0.3	45	-154.041
0.3	45	11.7784
0.3	45	-14.7679
0.3	45	-125.331
0.3	45	-69.5294
0.3	45	-113.38
0.3	45	-72.719
0.3	45	-30.3345
0.3	45	-26.9989
0.3	45	-171.566
0.3	45	-11.1248
0.3	45	150.596
0.3	45	121.558
0.3	45	59.5879
0.3	45	43.0052
0.3	45	114.73
0.3	45	103.195
0.3	45	-14.1982
0.3	45	21.24
0.3	45	-8.97048
0.3	45	51.0614
0.3	45	153.494
0.3	45	151.428
0.3	45	158.57
0.3	45	49.6528
0.3	45	0.998527
0.3	45	78.8419
0.3	45	-19.4116
0.3	45	-82.6331
0.3	45	125.437
0.3	45	-107.624
0.3	45	-156.16
0.3	45	-37.7521
0.3	45	-66.2727
0.3	45	14.5982
0.3	45	-38.486
0.3	45	-64.8741
0.3	45	-55.8952
0.3	45	158.387
0.3	45	-121.182
0.3	45	37.1552
0.3	45	-31.7841
0.3	45	42.2122
0.3	45	93.1472
0.3	45	173.623
0.3	45	84.3439
0.3	45	-142.154
0.3	45	5.82698
0.3	45	-20.8291
0.3	45	46.6389
0.3	45	-54.2738
0.3	45	21.3871
0.3	45	143.227
0.3	45	40.1422
0.3	45	-95.6801
0.3	45	179.643
0.3	45	-84.8363
0.3	45	7.0424
0.3	45	-96.2204
0.3	45	-168.28
0.3	45	49.2624
0.3	45	63.5036
0.3	45	-17.2059
0.3	45	-164.282
0.3	45	41.8337
0.3	45	9.67917
0.3	45	20.1862
0.3	45	11.4991
0.3	45	112.498
0.3	45	-132.831
0.3	45	8.30627
0.3	45	-163.6
0.3	45	90.5781
0.3	45	-134.505
0.3	45	81.0238
0.3	45	-6.38505
0.3	45	-61.3799
0.3	45	-136.385
0.3	45	-178.35
0.3	45	107.126
0.3	45	157.669
0.3	45	116.026
0.3	45	42.8889
0.3	45	72.3962
0.3	45	33.7153
0.3	45	113.782
0.3	45	-155.961
0.3	45	-44.1543
0.3	45	-89.0284
0.3	45	-28.4273
0.3	45	-118.861
0.3	45	-170.007
0.3	45	56.6363
0.3	45	13.0023
0.3	45	-136.542
0.3	45	-77.8947
0.3	45	152.459
0.3	45	-160.976
0.3	45	-27.0158
0.3	45	43.1138
0.3	45	-65.237
0.3	45	-124.557
0.3	45	-30.6347
0.3	45	-19.236
0.3	45	-159.956
0.3	45	167.318
0.3	45	-107.792
0.3	45	-103.178
0.3	45	141.284
0.3	45	-160.715
0.3	45	-42.009
0.3	45	-29.7819
0.3	45	32.98
0.3	45	170.839
0.3	45	64.0507
0.3	45	9.03448
0.3	45	-15.6805
0.3	45	-66.0322
0.3	45	-38.8607
0.3	45	13.5478
0.3	45	13.6821
0.3	45	129.253
0.3	45	-164.582
0.3	45	-46.2022
