pol	setting	phi
0.3	45	23.8215
0.3	45	-170.991
0.3	45	96.6792
0.3	45	-133.124
0.3	45	-139.634
0.3	45	83.8602
0.3	45	-142.564
0.3	45	-27.7756
0.3	45	57.6769
0.3	45	-84.3249
0.3	45	19.3739
0.3	45	160.143
0.3	45	44.3847
0.3	45	38.6394
0.3	45	146.716
0.3	45	-68.2465
0.3	45	-97.508
0.3	45	154.689
0.3	45	-51.8562
0.3	45	-96.8937
0.3	45	-105.201
0.3	45	-145.727
0.3	45	106.359
0.3	45	98.8869
0.3	45	-150.922
0.3	45	-41.97
0.3	45	117.689
0.3	45	-28.0874
0.3	45	-38.0623
0.3	45	89.1522
0.3	45	97.3544
0.3	45	94.8252
0.3	45	169.494
0.3	45	156.261
0.3	45	-153.213
0.3	45	151.571
0.3	45	143.047
0.3	45	-95.3392
0.3	45	-2.65032
0.3	45	160.582
0.3	45	-94.2566
0.3	45	112.945
0.3	45	158.58
0.3	45	-109.67
0.3	45	153.166
0.3	45	120.904
0.3	45	161.926
0.3	45	152.046
0.3	45	-171.415
0.3	45	-66.5556
0.3	45	135.88
0.3	45	78.9025
0.3	45	-111.464
0.3	45	-50.8246
0.3	45	-104.479
0.3	45	59.6618
0.3	45	111.596
0.3	45	131.778
0.3	45	57.2315
0.3	45	-78.7298
0.3	45	-161.98
0.3	45	34.6845
0.3	45	149.867
0.3	45	-38.8026
0.3	45	-57.1753
0.3	45	-124.895
0.3	45	166.598
0.3	45	45.1397
0.3	45	-23.5067
0.3	45	7.85145
0.3	45	-75.2692
0.3	45	22.1921
0.3	45	-41.5516
0.3	45	104.222
0.3	45	82.2236
0.3	45	-107.544
0.3	45	128.628
0.3	45	17.9159
0.3	45	-54.5888
0.3	45	-47.7825
0.3	45	179.788
0.3	45	-14.6304
0.3	45	-165.268
0.3	45	-91.4178
0.3	45	-136.962
0.3	45	-30.0873
0.3	45	139.327
0.3	45	-33.0876
0.3	45	22.4757
0.3	45	144.028
0.3	45	-150.703
0.3	45	-163.622
0.3	45	121.835
0.3	45	-62.175
0.3	45	4.50537
0.3	45	-46.5729
0.3	45	122.729
0.3	45	-41.7367
0.3	45	-119.479
0.3	45	-150.641
0.3	45	-170.791
0.3	45	-50.4848
0.3	45	77.0246
0.3	45	11.8572
0.3	45	40.7551
0.3	45	-26.1322
0.3	45	-95.7781
0.3	45	105.482
0.3	45	26.8896
0.3	45	47.1578
0.3	45	50.7228
0.3	45	160.568
0.3	45	150.862
0.3	45	166.647
0.3	45	-26.4616
0.3	45	-108.505
0.3	45	166.134
0.3	45	78.3683
0.3	45	60.2984
0.3	45	175.284
0.3	45	70.1037
0.3	45	-120.245
0.3	45	-94.8688
0.3	45	-148.09
0.3	45	105.067
0.3	45	108.375
0.3	45	113.742
0.3	45	-137.037
0.3	45	173.546
0.3	45	-30.243
0.3	45	-61.8845
0.3	45	-79.2381
0.3	45	-81.7696
0.3	45	-126.043
0.3	45	104.813
0.3	45	54.0074
0.3	45	-167.106
0.3	45	19.4722
0.3	45	131.155
0.3	45	-129.678
0.3	45	139.555
0.3	45	111.754
0.3	45	45.1192
0.3	45	-153.687
0.3	45	61.8862
0.3	45	116.157
0.3	45	78.1587
0.3	45	143.178
0.3	45	29.9181
0.3	45	-24.2815
0.3	45	-133.845
0.3	45	137.928
0.3	45	-163.932
0.3	45	175.375
0.3	45	172.795
0.3	45	-163.835
0.3	45	27.7474
0.3	45	107.026
0.3	45	11.7427
0.3	45	-125.759
0.3	45	90.8924
0.3	45	-68.2534
0.3	45	-100.153
0.3	45	120.564
0.3	45	-10.7445
0.3	45	45.7903
0.3	45	-68.5421
0.3	45	-146.05
0.3	45	-64.5832
0.3	45	-82.7235
0.3	45	-39.6224
0.3	45	171.38
0.3	45	-152.838
0.3	45	31.4668
0.3	45	-92.4895
0.3	45	169.639
0.3	45	-73.2677
0.3	45	133.541
0.3	45	128.916
0.3	45	-161.138
0.3	45	-67.1517
0.3	45	92.9275
0.3	45	31.9717
0.3	45	-158.812
0.3	45	135.918
0.3	45	12.7183
0.3	45	123.814
0.3	45	-45.0724
0.3	45	-28.2264
0.3	45	169.237
0.3	45	-132.42
0.3	45	116.938
0.3	45	128.452
0.3	45	-163.089
0.3	45	38.5483
0.3	45	-60.8725
0.3	45	16.5348
0.3	45	45.2238
0.3	45	57.5213
0.3	45	-92.7922
0.3	45	-113.661
0.3	45	-84.8173
0.3	45	71.2227
0.3	45	124.883
0.3	45	91.9311
0.3	45	2.88673
0.3	45	73.5218
0.3	45	177.491
0.3	45	100.752
0.3	45	26.8458
0.3	45	-173.663
0.3	45	-119.049
0.3	45	1.69328
0.3	45	8.20986
0.3	45	-65.4324
0.3	45	158.765
0.3	45	-75.0857
0.3	45	130.508
0.3	45	-6.92376
0.3	45	115.072
0.3	45	-85.2593
0.3	45	-58.9753
0.3	45	-3.7562
0.3	45	-152.201
0.3	45	-44.6036
0.3	45	-51.8387
0.3	45	-4.63185
0.3	45	-166.643
0.3	45	-48.7121
0.3	45	-43.7896
0.3	45	76.6743
0.3	45	72.5399
0.3	45	-52.2046
0.3	45	-156.459
0.3	45	-173.139
0.3	45	-14.8609
0.3	45	-15.891
0.3	45	-20.5891
0.3	45	84.826
0.3	45	123.95
0.3	45	152.105
0.3	45	-145.977
0.3	45	137.744
0.3	45	-69.101
0.3	45	-67.1089
0.3	45	80.639
0.3	45	51.1013
0.3	45	92.281
0.3	45	-144.955
0.3	45	-48.1063
0.3	45	-47.2652
0.3	45	33.2564
0.3	45	24.5899
0.3	45	82.8825
0.3	45	106.346
0.3	45	-136.095
0.3	45	-69.5854
0.3	45	41.0983
0.3	45	-19.4415
0.3	45	107.786
0.3	45	49.5643
0.3	45	-17.8245
0.3	45	-52.1343
0.3	45	145.426
0.3	45	-19.4981
