pol	setting	phi
0.3	45	-16.2463
0.3	45	-162.064
0.3	45	-134.776
0.3	45	116.867
0.3	45	31.7742
0.3	45	89.8764
0.3	45	-83.8323
0.3	45	-18.0224
0.3	45	8.60144
0.3	45	-79.7032
0.3	45	-154.768
0.3	45	140.64
0.3	45	63.1602
0.3	45	-147.4
0.3	45	176.177
0.3	45	7.28012
0.3	45	-166.402
0.3	45	-108.86
0.3	45	-178.457
0.3	45	97.5976
0.3	45	-33.3258
0.3	45	13.4681
0.3	45	-69.2458
0.3	45	117.365
0.3	45	-110.184
0.3	45	89.6884
0.3	45	118.089
0.3	45	18.7279
0.3	45	12.7586
0.3	45	132.156
0.3	45	-163.595
0.3	45	56.0933
0.3	45	-5.37196
0.3	45	-33.5447
0.3	45	-103.049
0.3	45	-88.618
0.3	45	-125.134
0.3	45	60.2905
0.3	45	-74.9005
0.3	45	-31.2638
0.3	45	29.3425
0.3	45	116.512
0.3	45	72.3621
0.3	45	3.37102
0.3	45	116.745
0.3	45	64.655
0.3	45	-44.922
0.3	45	160.305
0.3	45	-91.4254
0.3	45	-126.609
0.3	45	117.8
0.3	45	125.852
0.3	45	71.1269
0.3	45	-143.74
0.3	45	-21.4243
0.3	45	54.6113
0.3	45	-29.6454
0.3	45	-68.9114
0.3	45	65.7813
0.3	45	-45.2369
0.3	45	155.527
0.3	45	146.507
0.3	45	-31.7928
0.3	45	92.9385
0.3	45	155.573
0.3	45	135.251
0.3	45	-156.775
0.3	45	-63.0383
0.3	45	56.5076
0.3	45	-145.435
0.3	45	-134.119
0.3	45	157.276
0.3	45	-39.1933
0.3	45	-104.088
0.3	45	163.167
0.3	45	-39.9376
0.3	45	114.87
0.3	45	-22.6348
0.3	45	-139.86
0.3	45	-30.8258
0.3	45	115.713
0.3	45	74.2857
0.3	45	174.932
0.3	45	-47.3406
0.3	45	31.6282
0.3	45	-91.0134
0.3	45	145.107
0.3	45	-147.994
0.3	45	-11.9748
0.3	45	91.0014
0.3	45	-35.5982
0.3	45	-34.5002
0.3	45	37.6201
0.3	45	32.1078
0.3	45	112.445
0.3	45	169.755
0.3	45	-163.432
0.3	45	-150.136
0.3	45	-16.4233
0.3	45	-173.359
0.3	45	78.3524
0.3	45	101.294
0.3	45	-70.6785
0.3	45	-79.3687
0.3	45	-178.202
0.3	45	-78.4575
0.3	45	139.105
0.3	45	67.7149
0.3	45	79.9712
0.3	45	-96.7969
0.3	45	-60.1289
0.3	45	-124.577
0.3	45	14.2453
0.3	45	29.6682
0.3	45	102.785
0.3	45	137.227
0.3	45	163.058
0.3	45	-126.908
0.3	45	-5.30652
0.3	45	-17.6765
0.3	45	-86.3703
0.3	45	-173.285
0.3	45	-52.2131
0.3	45	-119.267
0.3	45	-118.336
0.3	45	-7.0397
0.3	45	-42.8636
0.3	45	-100.251
0.3	45	150.626
0.3	45	27.0928
0.3	45	103.309
0.3	45	-24.7229
0.3	45	-89.6204
0.3	45	119.411
0.3	45	69.0544
0.3	45	-14.6507
0.3	45	51.6223
0.3	45	46.3879
0.3	45	141.049
0.3	45	-101.071
0.3	45	14.4258
0.3	45	-36.8627
0.3	45	-99.3645
0.3	45	-57.7566
0.3	45	-158.962
0.3	45	-36.2009
0.3	45	115.472
0.3	45	-19.2754
0.3	45	79.8814
0.3	45	-142.867
0.3	45	69.1512
0.3	45	-143.133
0.3	45	-100.953
0.3	45	-136.634
0.3	45	-153.71
0.3	45	-136.254
0.3	45	-50.8432
0.3	45	-98.3485
0.3	45	28.5661
0.3	45	-6.94848
0.3	45	-154.44
0.3	45	-35.3647
0.3	45	-115.146
0.3	45	176.379
0.3	45	-152.18
0.3	45	133.125
0.3	45	155.166
0.3	45	-175.265
0.3	45	92.7607
0.3	45	-121.823
0.3	45	132.148
0.3	45	116.808
0.3	45	-89.6367
0.3	45	47.6754
0.3	45	7.35851
0.3	45	-62.4458
0.3	45	146.995
0.3	45	-24.5789
0.3	45	30.2166
0.3	45	48.6858
0.3	45	-131.116
0.3	45	-5.54653
0.3	45	54.6059
0.3	45	-72.2552
0.3	45	-157.268
0.3	45	37.2445
0.3	45	-52.1077
0.3	45	76.2611
0.3	45	86.2319
0.3	45	140.006
0.3	45	33.0378
0.3	45	146.853
0.3	45	-60.9181
0.3	45	-83.8814
0.3	45	-157.518
0.3	45	-79.1893
0.3	45	-46.1083
0.3	45	120.629
0.3	45	-150.782
0.3	45	-111.967
0.3	45	-163.541
0.3	45	-158.793
0.3	45	-90.8469
0.3	45	1.70897
0.3	45	-83.6757
0.3	45	89.3471
0.3	45	-86.2785
0.3	45	48.9903
0.3	45	32.3743
0.3	45	-160.448
0.3	45	-49.7114
0.3	45	-32.334
0.3	45	34.8028
0.3	45	173.576
0.3	45	-10.9307
0.3	45	-144.992
0.3	45	80.505
0.3	45	-137.816
0.3	45	-45.0808
0.3	45	178.183
0.3	45	-159.619
0.3	45	122.642
0.3	45	-139.545
0.3	45	68.3237
0.3	45	-50.4809
0.3	45	139.16
0.3	45	156.165
0.3	45	-50.301
0.3	45	45.6773
0.3	45	-175.199
0.3	45	-76.2433
0.3	45	-102.502
0.3	45	97.8756
0.3	45	29.376
0.3	45	113.825
0.3	45	-178.649
0.3	45	151.937
0.3	45	160.547
0.3	45	160.528
0.3	45	169.421
0.3	45	-10.4265
0.3	45	-150.944
0.3	45	109.562
0.3	45	165.943
0.3	45	-179.083
0.3	45	-71.0405
0.3	45	-31.0467
0.3	45	-144.048
0.3	45	-176.109
0.3	45	134.445
0.3	45	-20.9508
0.3	45	-157.389
0.3	45	117.109
0.3	45	18.1803
0.3	45	-56.8404
0.3	45	-65.3205
0.3	45	-4.45578
0.3	45	135.15
0.3	45	-167.254
0.3	45	124.716
0.3	45	-38.0207
0.3	45	-107.831
0.3	45	-55.0339
0.3	45	27.6469
0.3	45	55.3702
0.3	45	-86.9683
0.3	45	-128.332
0.3	45	21.2337
0.3	45	-35.7306
0.3	45	139.557
0.3	45	37.8031
0.3	45	85.3338
0.3	45	-177.134
0.3	45	-125.214
0.3	45	36.1719
0.3	45	174.666
0.3	45	70.3841
0.3	45	113.566
0.3	45	111.081
0.3	45	-84.3519
0.3	45	-52.9555
0.3	45	-149.833
0.3	45	168.919
0.3	45	-29.3591
0.3	45	-39.7114
0.3	45	6.6547
0.3	45	-54.8527
0.3	45	-72.4317
0.3	45	146.242
0.3	45	-26.6807
0.3	45	171.944
0.3	45	159.582
0.3	45	-111.958
0.3	45	45.0662
0.3	45	18.3263
0.3	45	62.8208
0.3	45	67.5343
0.3	45	-45.0116
0.3	45	41.9637
0.3	45	-128.954
0.3	45	49.1589
0.3	45	117.714
0.3	45	45.8711
0.3	45	3.89552
0.3	45	111.799
0.3	45	-128.619
0.3	45	-0.898643
0.3	45	-31.0649
0.3	45	-146.681
0.3	45	-169.539
0.3	45	176.194
0.3	45	-95.2399
0.3	45	149.613
0.3	45	30.8721
0.3	45	-60.6057
0.3	45	164.546
0.3	45	87.5076
0.3	45	147.14
0.3	45	118.575
0.3	45	74.6364
0.3	45	-72.5674
0.3	45	-60.8942
0.3	45	138.912
0.3	45	37.0864
0.3	45	-111.256
0.3	45	118.451
0.3	45	82.2737
0.3	45	-84.9581
0.3	45	114.064
0.3	45	-67.66
0.3	45	81.2896
0.3	45	-5.53346
0.3	45	-70.6682
0.3	45	-111.898
0.3	45	174.986
0.3	45	-140.18
0.3	45	9.49916
0.3	45	-19.4895
0.3	45	140.519
0.3	45	-125.621
0.3	45	-159.978
0.3	45	43.6606
0.3	45	94.5223
0.3	45	7.48639
0.3	45	-48.8337
0.3	45	69.2683
0.3	45	66.0474
0.3	45	49.5515
0.3	45	-80.7233
0.3	45	97.0526
0.3	45	-91.8932
0.3	45	-20.3847
0.3	45	66.41
0.3	45	-122.136
0.3	45	108.764
0.3	45	171.485
0.3	45	-74.0229
0.3	45	148.559
0.3	45	169.711
0.3	45	-40.1215
0.3	45	-30.2149
0.3	45	-34.906
0.3	45	81.8632
0.3	45	116.669
0.3	45	98.8107
0.3	45	87.7517
0.3	45	92.5812
0.3	45	-52.8458
0.3	45	-170.459
0.3	45	-3.55218
0.3	45	-89.032
0.3	45	-49.3355
0.3	45	-171.447
0.3	45	124.508
0.3	45	65.7033
0.3	45	-97.9414
