pol	setting	phi
0.3	45	-34.5521
0.3	45	-135.079
0.3	45	167.785
0.3	45	-110.787
0.3	45	-163.074
0.3	45	100.203
0.3	45	-91.1606
0.3	45	-66.6921
0.3	45	-121.323
0.3	45	157.116
0.3	45	100.954
0.3	45	133.182
0.3	45	56.0722
0.3	45	126.663
0.3	45	-42.9951
0.3	45	73.7168
0.3	45	150.996
0.3	45	20.7196
0.3	45	-50.247
0.3	45	21.7165
0.3	45	-37.7081
0.3	45	-108.453
0.3	45	-72.6381
0.3	45	15.4101
0.3	45	-70.0235
0.3	45	-95.3847
0.3	45	163.699
0.3	45	27.3809
0.3	45	26.8033
0.3	45	-116.218
0.3	45	-158.76
0.3	45	144.996
0.3	45	-110.067
0.3	45	143.686
0.3	45	20.6384
0.3	45	-84.0159
0.3	45	-163.905
0.3	45	50.885
0.3	45	170.116
0.3	45	89.3747
0.3	45	-6.99872
0.3	45	168.492
0.3	45	54.8092
0.3	45	18.9243
0.3	45	123.875
0.3	45	119.303
0.3	45	-129.823
0.3	45	-96.4334
0.3	45	-154.271
0.3	45	-108.196
0.3	45	-159.467
0.3	45	59.366
0.3	45	-141.91
0.3	45	30.4519
0.3	45	124.893
0.3	45	57.6894
0.3	45	174.039
0.3	45	58.7324
0.3	45	173.44
0.3	45	45.8408
0.3	45	-92.0128
0.3	45	35.738
0.3	45	-25.3896
0.3	45	129.652
0.3	45	143.212
0.3	45	-17.0882
0.3	45	37.0979
0.3	45	-135.467
0.3	45	29.8446
0.3	45	121.977
0.3	45	121.903
0.3	45	17.4166
0.3	45	147.099
0.3	45	-133.02
0.3	45	-47.0175
0.3	45	42.0487
0.3	45	57.671
0.3	45	118.742
0.3	45	-57.3407
0.3	45	-134.421
0.3	45	-165.923
0.3	45	138.306
0.3	45	-77.7395
0.3	45	-170.122
0.3	45	-90.5132
0.3	45	31.6475
0.3	45	-170.144
0.3	45	-94.7517
0.3	45	-62.5887
0.3	45	131.536
0.3	45	-27.8646
0.3	45	-50.0344
0.3	45	-120.474
0.3	45	75.1689
0.3	45	122.344
0.3	45	76.1146
0.3	45	134.824
0.3	45	138.308
0.3	45	-64.9696
0.3	45	97.2536
0.3	45	23.7038
0.3	45	-120.882
