pol	setting	phi
0.3	45	77.8233
0.3	45	124.867
0.3	45	135.621
0.3	45	-97.5645
0.3	45	-162.712
0.3	45	12.305
0.3	45	-98.8822
0.3	45	-140.048
0.3	45	14.7142
0.3	45	121.29
0.3	45	-95.2257
0.3	45	-42.3909
0.3	45	99.0145
0.3	45	94.6749
0.3	45	170.71
0.3	45	-56.5569
0.3	45	17.1305
0.3	45	-38.4548
0.3	45	-5.97568
0.3	45	157.117
0.3	45	-107.061
0.3	45	163.158
0.3	45	54.9055
0.3	45	-118.583
0.3	45	68.1322
0.3	45	19.7817
0.3	45	117.295
0.3	45	93.7159
0.3	45	-30.8386
0.3	45	76.1351
0.3	45	94.7285
0.3	45	18.2141
0.3	45	-97.5119
0.3	45	128.649
0.3	45	138.32
0.3	45	34.2888
0.3	45	-97.2385
0.3	45	-153.789
0.3	45	97.8381
0.3	45	131.431
0.3	45	-87.5772
0.3	45	145.714
0.3	45	-17.8295
0.3	45	9.7846
0.3	45	85.8
0.3	45	-171.553
0.3	45	-149.697
0.3	45	-168.383
0.3	45	59.6312
0.3	45	133.235
0.3	45	-126.774
0.3	45	-2.20938
0.3	45	130.795
0.3	45	1.00693
0.3	45	-119.216
0.3	45	-167.038
0.3	45	-98.6963
0.3	45	154.274
0.3	45	-35.3434
0.3	45	-42.7077
0.3	45	-89.9583
0.3	45	-1.90007
0.3	45	11.7483
0.3	45	10.6273
0.3	45	75.0451
0.3	45	168.397
0.3	45	-179.784
0.3	45	40.3371
0.3	45	-129.212
0.3	45	-126.481
0.3	45	89.9484
0.3	45	38.1662
0.3	45	35.4168
0.3	45	-171.33
0.3	45	108.841
0.3	45	-156.157
0.3	45	119.689
0.3	45	78.6163
0.3	45	6.53166
0.3	45	118.826
0.3	45	-89.6961
0.3	45	151.817
0.3	45	124.202
0.3	45	-104.963
0.3	45	-146.698
0.3	45	-90.5405
0.3	45	95.05
0.3	45	7.53475
0.3	45	32.5432
0.3	45	-175.974
0.3	45	-121.333
0.3	45	-125.622
0.3	45	131.893
0.3	45	-25.3902
0.3	45	65.2462
0.3	45	-26.3756
0.3	45	151.814
0.3	45	-34.5257
0.3	45	84.177
0.3	45	-136.258
0.3	45	-65.1733
0.3	45	-0.534817
0.3	45	55.0747
0.3	45	-173.367
0.3	45	44.5805
0.3	45	96.9627
0.3	45	-40.1718
0.3	45	-89.0334
0.3	45	82.1592
0.3	45	148.742
0.3	45	76.2079
0.3	45	66.92
0.3	45	-67.1787
0.3	45	102.299
0.3	45	-29.4169
0.3	45	128.005
0.3	45	-128.865
0.3	45	-149.535
0.3	45	174.762
0.3	45	-165.049
0.3	45	-5.10646
0.3	45	-132.554
0.3	45	123.985
0.3	45	-66.9613
0.3	45	-63.253
0.3	45	135.596
0.3	45	-160.069
0.3	45	40.5298
0.3	45	122.171
0.3	45	-47.5266
0.3	45	-91.1511
0.3	45	134.975
0.3	45	-20.7258
0.3	45	-4.4179
0.3	45	-44.7055
0.3	45	-22.7263
0.3	45	-161.465
0.3	45	71.4138
0.3	45	-177.869
0.3	45	144.945
0.3	45	113.711
0.3	45	-9.47524
0.3	45	-92.9255
0.3	45	-141.635
0.3	45	75.1527
0.3	45	123.234
0.3	45	128.642
0.3	45	-10.7593
0.3	45	177.548
0.3	45	14.6123
0.3	45	-139.767
0.3	45	77.2863
0.3	45	152.219
