pol	setting	phi
0.3	45	93.3649
0.3	45	119.427
0.3	45	175.055
0.3	45	115.128
0.3	45	128.759
0.3	45	-39.361
0.3	45	-63.6766
0.3	45	7.39691
0.3	45	-88.6436
0.3	45	-162.156
0.3	45	-10.0531
0.3	45	-141.872
0.3	45	-129.967
0.3	45	50.3206
0.3	45	-99.5726
0.3	45	160.528
0.3	45	176.145
0.3	45	129.508
0.3	45	47.5002
0.3	45	-80.4685
0.3	45	37.0448
0.3	45	-157.589
0.3	45	-79.3561
0.3	45	-71.1901
0.3	45	173.827
0.3	45	106.486
0.3	45	4.75971
0.3	45	10.2275
0.3	45	51.6851
0.3	45	74.9595
0.3	45	18.2695
0.3	45	-13.5772
0.3	45	-171.73
0.3	45	39.232
0.3	45	-78.7911
0.3	45	45.9226
0.3	45	-47.0047
0.3	45	-6.3831
0.3	45	33.4974
0.3	45	150.677
0.3	45	-23.2624
0.3	45	114.103
0.3	45	-172.722
0.3	45	73.1385
0.3	45	25.1829
0.3	45	3.75471
0.3	45	22.1955
0.3	45	-47.5781
0.3	45	-104.657
0.3	45	46.2369
0.3	45	98.605
0.3	45	-127.814
0.3	45	-71.5089
0.3	45	-148.283
0.3	45	99.8262
0.3	45	-83.405
0.3	45	154.406
0.3	45	-58.1013
0.3	45	-173.729
0.3	45	-2.80912
0.3	45	-98.3278
0.3	45	-19.2941
0.3	45	-42.3245
0.3	45	126.15
0.3	45	40.9251
0.3	45	72.6408
0.3	45	-3.54805
0.3	45	166.073
0.3	45	38.1056
0.3	45	97.0762
0.3	45	-55.6779
0.3	45	-93.7173
0.3	45	-126.145
0.3	45	-52.4212
0.3	45	-12.3314
0.3	45	-102.239
0.3	45	167.591
0.3	45	150.904
0.3	45	-150.937
0.3	45	-5.77498
0.3	45	29.2534
0.3	45	41.2287
0.3	45	-21.8845
0.3	45	-139.804
0.3	45	134.428
0.3	45	-70.9961
0.3	45	-45.3952
0.3	45	157.735
0.3	45	-50.595
0.3	45	83.7187
0.3	45	154.79
0.3	45	65.968
0.3	45	-124.817
0.3	45	90.4634
0.3	45	65.841
0.3	45	10.2916
0.3	45	-91.9312
0.3	45	-64.3086
0.3	45	-36.5551
0.3	45	-23.6185
0.3	45	128.339
0.3	45	140.376
0.3	45	122.046
0.3	45	-32.7811
0.3	45	-176.837
0.3	45	78.9672
0.3	45	-140.651
0.3	45	131.002
0.3	45	5.49901
0.3	45	87.059
0.3	45	54.9506
0.3	45	123.108
0.3	45	118.997
0.3	45	157.444
0.3	45	122.663
0.3	45	-163.936
0.3	45	-170.556
0.3	45	11.6014
0.3	45	146.215
0.3	45	29.614
0.3	45	-104.39
0.3	45	-96.1902
0.3	45	167.59
0.3	45	-126.526
0.3	45	-4.57927
0.3	45	17.616
0.3	45	-126.498
0.3	45	142.236
0.3	45	154.846
0.3	45	-164.945
0.3	45	140.951
0.3	45	70.7428
0.3	45	-102.654
0.3	45	21.9849
0.3	45	-176.503
0.3	45	-57.3445
0.3	45	32.4981
0.3	45	-29.8249
0.3	45	101.703
0.3	45	-16.623
0.3	45	128.059
0.3	45	-26.4497
0.3	45	-110.992
0.3	45	-42.3833
0.3	45	-107.454
0.3	45	-12.4685
0.3	45	-7.58432
0.3	45	-125.521
0.3	45	-97.9566
0.3	45	-44.419
0.3	45	1.54837
0.3	45	-91.265
0.3	45	-117.423
0.3	45	53.7912
0.3	45	-80.5969
0.3	45	-148.951
0.3	45	114.538
0.3	45	-146.733
0.3	45	51.6211
0.3	45	-160.46
0.3	45	-11.2244
0.3	45	49.0861
0.3	45	6.01338
0.3	45	-133.925
0.3	45	-152.576
0.3	45	155.37
0.3	45	-26.1559
0.3	45	-71.1419
0.3	45	129.564
0.3	45	33.7736
0.3	45	-60.3259
0.3	45	103.171
0.3	45	138.382
0.3	45	12.6309
0.3	45	-107.46
0.3	45	55.5713
0.3	45	1.58035
0.3	45	-14.3168
0.3	45	-179.015
0.3	45	-177.045
0.3	45	-62.1784
0.3	45	-33.9483
0.3	45	134.303
0.3	45	111.184
0.3	45	15.4206
0.3	45	-0.771544
0.3	45	-71.1
0.3	45	-62.4446
0.3	45	-173.126
0.3	45	5.29894
0.3	45	-72.1979
0.3	45	177.522
0.3	45	91.4117
0.3	45	-105.939
0.3	45	87.3182
0.3	45	-112.277
0.3	45	-127.428
0.3	45	-31.8606
0.3	45	-137.23
0.3	45	-84.5673
0.3	45	178.789
0.3	45	75.3104
0.3	45	-93.6228
0.3	45	-163.177
0.3	45	138.72
0.3	45	104.161
0.3	45	-19.0908
0.3	45	99.0083
0.3	45	-172.957
0.3	45	-65.377
0.3	45	13.4813
0.3	45	-105.94
0.3	45	-27.5483
0.3	45	-0.293313
0.3	45	-15.0569
0.3	45	-58.1602
0.3	45	132.033
0.3	45	-50.7499
0.3	45	-164.088
0.3	45	-86.5272
0.3	45	0.412792
0.3	45	-110.947
0.3	45	122.016
0.3	45	-171.34
0.3	45	74.6606
0.3	45	45.7743
0.3	45	24.3199
0.3	45	-17.5587
0.3	45	-162.666
0.3	45	-65.6958
0.3	45	86.1486
0.3	45	153.677
0.3	45	-15.8192
0.3	45	110.027
0.3	45	-156.505
0.3	45	-45.4927
0.3	45	77.4024
0.3	45	-64.0917
0.3	45	148.515
0.3	45	-9.89392
0.3	45	132.724
0.3	45	107.474
0.3	45	-68.6481
0.3	45	84.0913
0.3	45	-138.264
0.3	45	-124.483
0.3	45	152.468
0.3	45	178.036
0.3	45	165.666
0.3	45	88.72
0.3	45	2.21744
0.3	45	114.161
0.3	45	5.79348
0.3	45	65.6899
0.3	45	-56.3832
0.3	45	134.936
0.3	45	-60.9986
0.3	45	-151.482
0.3	45	-40.1461
0.3	45	-132.832
0.3	45	-38.5056
0.3	45	60.4062
0.3	45	26.8147
0.3	45	16.6871
0.3	45	147.433
0.3	45	156.567
0.3	45	119.411
0.3	45	37.4255
0.3	45	-158.288
0.3	45	137.134
0.3	45	126.244
0.3	45	-72.2567
0.3	45	113.66
0.3	45	-155.769
0.3	45	-103.025
0.3	45	-90.5802
0.3	45	115.314
0.3	45	81.5372
0.3	45	162.845
0.3	45	103.386
0.3	45	-66.3371
0.3	45	117.54
0.3	45	-87.561
0.3	45	-83.0877
0.3	45	-102.752
0.3	45	78.1931
0.3	45	115.701
0.3	45	-54.482
0.3	45	-65.2243
0.3	45	-81.7015
0.3	45	40.8094
0.3	45	-164.206
0.3	45	-77.0189
0.3	45	93.6711
0.3	45	69.9013
0.3	45	-174.897
0.3	45	-9.74913
0.3	45	45.2362
0.3	45	-96.8542
0.3	45	147.039
0.3	45	-172.002
