pol	setting	phi
0.3	45	137.852
0.3	45	87.8057
0.3	45	-58.2812
0.3	45	-92.3835
0.3	45	67.9635
0.3	45	-171.262
0.3	45	-113.834
0.3	45	-10.5756
0.3	45	-87.1536
0.3	45	38.8937
0.3	45	-102.539
0.3	45	115.637
0.3	45	60.2146
0.3	45	9.45363
0.3	45	61.8748
0.3	45	-107.585
0.3	45	-81.4498
0.3	45	158.447
0.3	45	-167.73
0.3	45	-112.039
0.3	45	-104.829
0.3	45	-81.9162
0.3	45	108.267
0.3	45	26.4016
0.3	45	-129.125
0.3	45	-29.4203
0.3	45	131.667
0.3	45	-101.982
0.3	45	167.175
0.3	45	-163.775
0.3	45	24.6373
0.3	45	139.837
0.3	45	-1.14265
0.3	45	176.888
0.3	45	71.7248
0.3	45	110.796
0.3	45	141.426
0.3	45	146.366
0.3	45	-145.537
0.3	45	46.6074
0.3	45	-49.8176
0.3	45	-141.268
0.3	45	-144.709
0.3	45	142.754
0.3	45	127.767
0.3	45	-135.015
0.3	45	-19.4542
0.3	45	-101.832
0.3	45	74.5285
0.3	45	92.0927
0.3	45	70.0067
0.3	45	145
0.3	45	171.996
0.3	45	-87.7902
0.3	45	8.52814
0.3	45	-178.652
0.3	45	-52.7478
0.3	45	-155.276
0.3	45	-9.58743
0.3	45	104.276
0.3	45	13.4886
0.3	45	-43.6369
0.3	45	175.852
0.3	45	-83.3959
0.3	45	-173.642
0.3	45	136.528
0.3	45	-143.966
0.3	45	-37.9498
0.3	45	-179.026
0.3	45	-9.83046
0.3	45	67.5839
0.3	45	2.61394
0.3	45	84.724
0.3	45	108.88
0.3	45	127.118
0.3	45	93.0864
0.3	45	-13.4542
0.3	45	120.728
0.3	45	-104.304
0.3	45	91.4682
0.3	45	79.8603
0.3	45	-93.1561
0.3	45	-19.1092
0.3	45	-77.2754
0.3	45	-30.4737
0.3	45	113.061
0.3	45	-76.9997
0.3	45	69.0527
0.3	45	-168.622
0.3	45	-46.362
0.3	45	70.8281
0.3	45	31.4834
0.3	45	-144.634
0.3	45	112.969
0.3	45	144.202
0.3	45	46.6364
0.3	45	109.999
0.3	45	106.843
0.3	45	51.2537
0.3	45	-28.1832
0.3	45	-36.1737
0.3	45	-110.123
0.3	45	90.6141
0.3	45	20.6919
0.3	45	-8.48367
0.3	45	-127.424
0.3	45	178.161
0.3	45	99.0778
0.3	45	-41.5365
0.3	45	-52.3114
0.3	45	0.246857
0.3	45	-21.9627
0.3	45	-33.3289
0.3	45	-100.191
0.3	45	24.4111
0.3	45	-172.745
0.3	45	-104.604
0.3	45	-106.12
0.3	45	-61.191
0.3	45	93.0898
0.3	45	105.084
0.3	45	145.991
0.3	45	-115.728
0.3	45	125.957
0.3	45	-0.188387
0.3	45	-86.8472
0.3	45	172.852
0.3	45	-7.69664
0.3	45	-107.064
0.3	45	144.427
0.3	45	-107.18
0.3	45	3.72368
0.3	45	123.873
0.3	45	-41.1589
