pol	setting	phi
0.3	45	-147.806
0.3	45	111.029
0.3	45	-23.0995
0.3	45	45.9058
0.3	45	178.869
0.3	45	-93.2417
0.3	45	-36.7086
0.3	45	112.982
0.3	45	-160.327
0.3	45	0.591357
0.3	45	110.138
0.3	45	-37.9936
0.3	45	1.19909
0.3	45	13.7092
0.3	45	5.60973
0.3	45	-36.573
0.3	45	-55.0861
0.3	45	-151.656
0.3	45	136.304
0.3	45	83.7807
0.3	45	132.494
0.3	45	26.7813
0.3	45	-120.903
0.3	45	114.611
0.3	45	-6.36619
0.3	45	45.1938
0.3	45	125.978
0.3	45	-136.991
0.3	45	8.71396
0.3	45	160.851
0.3	45	-19.1747
0.3	45	-140.469
0.3	45	-99.583
0.3	45	30.773
0.3	45	56.337
0.3	45	-83.8851
0.3	45	-19.2335
0.3	45	142.001
0.3	45	12.1116
0.3	45	-158.241
0.3	45	101.839
0.3	45	-141.953
0.3	45	130.94
0.3	45	-74.5853
0.3	45	62.4753
0.3	45	-94.6692
0.3	45	90.6617
0.3	45	85.7349
0.3	45	-57.8508
0.3	45	133.455
0.3	45	40.8598
0.3	45	163.809
0.3	45	-175.446
0.3	45	-160.096
0.3	45	41.8842
0.3	45	-70.2603
0.3	45	-22.6751
0.3	45	-102.708
0.3	45	101.691
0.3	45	-50.7231
0.3	45	120.946
0.3	45	-35.1374
0.3	45	113.522
0.3	45	-121.805
0.3	45	125.786
0.3	45	-76.7949
0.3	45	-144.116
0.3	45	-116.305
0.3	45	-66.5648
0.3	45	-164.22
0.3	45	-46.8302
0.3	45	103.071
0.3	45	147.33
0.3	45	-12.8877
0.3	45	-167.849
0.3	45	-167.863
0.3	45	116.138
0.3	45	166.51
0.3	45	-147.642
0.3	45	101.122
0.3	45	164.588
0.3	45	-13.4238
0.3	45	80.4303
0.3	45	-96.8745
0.3	45	-129.143
0.3	45	-163.396
0.3	45	115.445
0.3	45	35.4593
0.3	45	111.797
0.3	45	86.7375
0.3	45	11.5057
0.3	45	18.8383
0.3	45	-153.999
0.3	45	-68.4674
0.3	45	-172.677
0.3	45	139.631
0.3	45	166.508
0.3	45	54.9619
0.3	45	-65.3876
0.3	45	70.8249
0.3	45	10.0793
0.3	45	-129.659
0.3	45	155.156
0.3	45	-102.602
0.3	45	132.042
0.3	45	57.1121
0.3	45	-35.9764
0.3	45	-167.141
0.3	45	39.1188
0.3	45	-14.722
0.3	45	-46.873
0.3	45	32.4878
0.3	45	-81.4423
0.3	45	153.06
0.3	45	18.5341
0.3	45	16.4954
0.3	45	86.222
0.3	45	-151.09
0.3	45	-144.072
0.3	45	-144.273
0.3	45	-92.2977
0.3	45	-173.819
0.3	45	-72.6968
0.3	45	-26.1138
0.3	45	105.887
0.3	45	58.5263
0.3	45	97.4437
0.3	45	123.071
0.3	45	-11.3236
0.3	45	-15.4459
0.3	45	-142.798
0.3	45	70.6184
0.3	45	100.564
0.3	45	-123.195
0.3	45	118.747
0.3	45	-76.214
0.3	45	176.334
0.3	45	-52.3438
0.3	45	-59.7602
0.3	45	101.591
0.3	45	95.6556
0.3	45	-35.186
0.3	45	130.695
0.3	45	-120.962
0.3	45	-71.3246
0.3	45	33.6286
0.3	45	-78.413
0.3	45	20.8276
0.3	45	-176.211
0.3	45	105.16
0.3	45	56.6523
0.3	45	129.137
0.3	45	132.325
0.3	45	130.662
0.3	45	-36.8523
0.3	45	-175.568
0.3	45	107.857
0.3	45	33.6047
0.3	45	63.7564
0.3	45	171.089
0.3	45	-95.9246
0.3	45	-157.484
0.3	45	127.502
0.3	45	160.429
0.3	45	75.5629
0.3	45	-10.0633
0.3	45	-80.5008
0.3	45	-52.8651
0.3	45	-168.544
0.3	45	-0.269143
0.3	45	-135.232
0.3	45	-89.9363
0.3	45	32.8951
0.3	45	-32.6125
0.3	45	95.3252
0.3	45	17.4979
0.3	45	88.0225
0.3	45	21.7091
0.3	45	-82.3628
0.3	45	-144.253
0.3	45	-82.2388
0.3	45	123.767
0.3	45	-47.0534
0.3	45	-145.974
0.3	45	142.026
0.3	45	-38.8618
0.3	45	45.7322
0.3	45	-6.0999
0.3	45	-66.7861
0.3	45	-157.122
0.3	45	28.922
0.3	45	47.8713
0.3	45	-6.05993
0.3	45	-171.429
0.3	45	-118.317
0.3	45	-172.41
0.3	45	18.9828
0.3	45	8.26908
0.3	45	13.8326
0.3	45	130.85
0.3	45	157.695
0.3	45	-118.176
0.3	45	136.717
0.3	45	-176.594
0.3	45	126.215
0.3	45	82.0425
0.3	45	-151.07
0.3	45	171.006
0.3	45	95.1268
0.3	45	156.587
0.3	45	177.406
0.3	45	-35.3281
0.3	45	167.12
0.3	45	39.0125
0.3	45	125.736
0.3	45	154.783
0.3	45	-44.1588
0.3	45	-151.076
0.3	45	39.0971
0.3	45	-106.369
0.3	45	-166.795
0.3	45	-133.727
