pol	setting	phi
0.3	45	53.9492
0.3	45	112.867
0.3	45	-119.213
0.3	45	133.343
0.3	45	48.7413
0.3	45	-157.392
0.3	45	152.593
0.3	45	40.7753
0.3	45	-45.9172
0.3	45	-32.2159
0.3	45	-149.821
0.3	45	153.636
0.3	45	168.172
0.3	45	47.2982
0.3	45	94.3083
0.3	45	130.974
0.3	45	129.581
0.3	45	-148.024
0.3	45	-57.0852
0.3	45	-0.98799
0.3	45	30.2498
0.3	45	-89.5415
0.3	45	-59.6842
0.3	45	-86.7266
0.3	45	35.3903
0.3	45	-166.98
0.3	45	7.93909
0.3	45	117.652
0.3	45	-66.9839
0.3	45	-61.1363
0.3	45	143.038
0.3	45	104.878
0.3	45	-31.3154
0.3	45	178.304
0.3	45	71.1335
0.3	45	-127.229
0.3	45	-89.1115
0.3	45	-67.619
0.3	45	-26.1158
0.3	45	93.282
0.3	45	-167.285
0.3	45	-45.326
0.3	45	134.402
0.3	45	48.4172
0.3	45	37.9424
0.3	45	80.6903
0.3	45	87.0628
0.3	45	-45.2474
0.3	45	34.9127
0.3	45	-119.091
0.3	45	-29.0116
0.3	45	-168.108
0.3	45	76.2801
0.3	45	168.855
0.3	45	-57.4955
0.3	45	-28.094
0.3	45	-24.1517
0.3	45	29.0812
0.3	45	100.467
0.3	45	77.4637
0.3	45	67.4322
0.3	45	104.555
0.3	45	-70.3015
0.3	45	-52.415
0.3	45	102.273
0.3	45	100.888
0.3	45	-77.7849
0.3	45	-16.4461
0.3	45	124.016
0.3	45	139.711
0.3	45	31.0022
0.3	45	148.519
0.3	45	39.2552
0.3	45	123.638
0.3	45	88.3568
0.3	45	52.3064
0.3	45	38.4534
0.3	45	-135.28
0.3	45	58.1687
0.3	45	-98.1416
0.3	45	-176.536
0.3	45	126.961
0.3	45	170.461
0.3	45	98.6427
0.3	45	-164.045
0.3	45	115.394
0.3	45	-8.16034
0.3	45	-149.873
0.3	45	96.0147
0.3	45	103.877
0.3	45	-19.8459
0.3	45	-100.35
0.3	45	114.284
0.3	45	96.6212
0.3	45	-11.3193
0.3	45	40.8064
0.3	45	-43.6725
0.3	45	150.616
0.3	45	118.326
0.3	45	32.5643
0.3	45	-53.3091
0.3	45	3.23839
0.3	45	-26.6073
0.3	45	-106.466
0.3	45	14.3557
0.3	45	-112.398
0.3	45	55.9152
0.3	45	-45.6683
0.3	45	49.1855
0.3	45	48.1845
0.3	45	117.691
0.3	45	-131.878
0.3	45	2.17342
0.3	45	-121.449
0.3	45	-165.307
0.3	45	-157.935
0.3	45	-146.97
0.3	45	-114.782
0.3	45	-60.1351
0.3	45	-58.4858
0.3	45	65.1164
0.3	45	-94.0672
0.3	45	-166.075
0.3	45	144.192
0.3	45	29.877
0.3	45	-149.006
0.3	45	-171.487
0.3	45	-76.7089
0.3	45	111.541
0.3	45	-102.213
0.3	45	-108.484
0.3	45	46.0035
0.3	45	159.845
0.3	45	-68.2787
0.3	45	-108.665
0.3	45	-121.969
0.3	45	-25.3401
0.3	45	-89.4768
0.3	45	19.4629
0.3	45	-53.261
0.3	45	-35.5697
0.3	45	-121.477
0.3	45	56.6521
0.3	45	-72.8916
0.3	45	-150.426
0.3	45	-68.7877
0.3	45	121.565
0.3	45	22.4973
0.3	45	-158.797
0.3	45	156.78
0.3	45	39.6095
0.3	45	-21.5468
0.3	45	-28.7362
0.3	45	91.5644
0.3	45	-63.6451
0.3	45	-12.8656
0.3	45	-67.4499
0.3	45	167.714
0.3	45	76.224
0.3	45	158.752
0.3	45	-99.251
0.3	45	138.53
0.3	45	-162.799
0.3	45	-69.8863
0.3	45	-70.6339
0.3	45	-105.766
0.3	45	-166.672
0.3	45	140.16
0.3	45	-167.341
0.3	45	39.8099
0.3	45	160.723
0.3	45	-89.4625
0.3	45	98.0403
0.3	45	-13.9402
0.3	45	-175.296
0.3	45	160.32
0.3	45	173.013
0.3	45	-21.3199
0.3	45	-150.143
0.3	45	117.905
0.3	45	-37.6782
0.3	45	114.601
0.3	45	52.2252
0.3	45	132.409
0.3	45	13.1277
0.3	45	71.8738
0.3	45	136.67
0.3	45	-39.3387
0.3	45	-179.904
0.3	45	-100.553
0.3	45	9.58024
0.3	45	-146.162
0.3	45	-19.3357
0.3	45	-176.378
0.3	45	-129.973
0.3	45	177.971
0.3	45	-86.0036
0.3	45	-48.1709
0.3	45	23.5498
0.3	45	19.9668
0.3	45	-1.78588
0.3	45	-68.5224
0.3	45	-83.2854
0.3	45	40.5115
0.3	45	47.9955
0.3	45	151.46
0.3	45	-156.529
0.3	45	-83.6447
0.3	45	3.93364
0.3	45	-61.2213
0.3	45	45.2733
0.3	45	-159.45
0.3	45	-91.3475
0.3	45	117.691
0.3	45	150.832
0.3	45	126.015
0.3	45	30.176
0.3	45	20.9137
0.3	45	-156.378
0.3	45	112.51
0.3	45	-115.413
0.3	45	-164.253
0.3	45	174.613
0.3	45	56.64
0.3	45	-43.2705
0.3	45	114.755
0.3	45	110.933
0.3	45	-133.046
0.3	45	38.7174
0.3	45	-170.961
0.3	45	78.2217
0.3	45	85.4955
0.3	45	97.8802
0.3	45	73.209
0.3	45	-39.9667
0.3	45	165.114
0.3	45	124.288
0.3	45	-160.84
0.3	45	-13.1647
0.3	45	-26.0929
0.3	45	19.9532
0.3	45	27.57
0.3	45	-29.0094
0.3	45	0.518111
0.3	45	-144.787
0.3	45	-22.7843
0.3	45	-52.6208
0.3	45	73.1484
0.3	45	-169.449
0.3	45	-129.38
0.3	45	-81.7877
0.3	45	-86.1004
0.3	45	-154.207
0.3	45	172.042
0.3	45	-141.758
0.3	45	1.42859
0.3	45	-123.993
0.3	45	55.7584
0.3	45	119.255
0.3	45	33.2871
0.3	45	162.331
0.3	45	82.1173
0.3	45	176.541
0.3	45	141.966
0.3	45	-60.3664
0.3	45	-145.156
0.3	45	124.22
0.3	45	-44.6299
0.3	45	158.893
0.3	45	-73.5899
0.3	45	111.925
0.3	45	72.3745
0.3	45	-14.2858
0.3	45	-164.735
0.3	45	22.6659
0.3	45	13.6682
0.3	45	74.3615
0.3	45	-58.1586
0.3	45	-41.1051
0.3	45	-29.8195
0.3	45	-168.562
0.3	45	17.4624
0.3	45	44.3633
0.3	45	-106.248
0.3	45	-88.6249
0.3	45	71.1827
0.3	45	68.1547
0.3	45	-84.0627
0.3	45	-62.5622
0.3	45	-179.924
0.3	45	163.695
0.3	45	107.967
0.3	45	103.829
0.3	45	-57.4279
0.3	45	116.125
0.3	45	-79.6863
0.3	45	-51.3516
0.3	45	123.139
0.3	45	-138.466
0.3	45	-13.2641
0.3	45	-130.707
0.3	45	-157.561
0.3	45	-163.021
0.3	45	171.437
0.3	45	0.806521
0.3	45	-2.48066
0.3	45	-116.755
0.3	45	-103.166
0.3	45	-30.8073
0.3	45	175.324
0.3	45	-36.9186
0.3	45	-175.969
0.3	45	62.0812
0.3	45	-137.421
0.3	45	-0.703374
0.3	45	-66.1776
0.3	45	-105.615
0.3	45	168.166
0.3	45	171.846
0.3	45	97.5397
0.3	45	-39.1597
0.3	45	-58.6865
0.3	45	128.102
0.3	45	45.8575
0.3	45	-100.032
0.3	45	-120.92
0.3	45	14.8718
0.3	45	-63.1761
0.3	45	-29.9239
0.3	45	-46.2902
0.3	45	167.326
0.3	45	6.5358
0.3	45	86.4497
0.3	45	-45.4852
0.3	45	26.7291
0.3	45	124.294
0.3	45	16.6608
0.3	45	49.4555
0.3	45	-144.347
0.3	45	24.3121
0.3	45	-159.305
0.3	45	-60.4408
0.3	45	38.1888
0.3	45	114.261
0.3	45	62.6192
0.3	45	119.879
0.3	45	170.402
0.3	45	50.6304
0.3	45	-178.199
0.3	45	-106.493
0.3	45	33.0908
0.3	45	27.0046
0.3	45	21.9911
0.3	45	-44.255
0.3	45	-76.8115
0.3	45	120.002
0.3	45	-76.2861
0.3	45	32.8101
0.3	45	77.0755
0.3	45	131.737
0.3	45	-65.0835
0.3	45	-61.0606
0.3	45	129.072
0.3	45	-178.487
0.3	45	-165.964
0.3	45	116.624
0.3	45	-177.245
0.3	45	-127.906
0.3	45	23.8054
0.3	45	-69.3041
0.3	45	148.477
0.3	45	-111.673
0.3	45	-9.87942
0.3	45	-172.267
0.3	45	170.479
0.3	45	-95.5027
0.3	45	-152.874
0.3	45	18.6021
0.3	45	-22.6178
0.3	45	177.369
0.3	45	127.625
0.3	45	-12.485
0.3	45	130.912
0.3	45	-141.673
0.3	45	9.29896
0.3	45	-87.8912
0.3	45	123.504
0.3	45	130.567
0.3	45	-72.2019
0.3	45	52.5261
0.3	45	-38.1285
0.3	45	-178.526
0.3	45	-92.9787
0.3	45	167.888
0.3	45	176.916
0.3	45	78.3569
0.3	45	-97.7065
0.3	45	-30.0889
0.3	45	81.3422
0.3	45	-176.818
0.3	45	-40.9973
0.3	45	113.632
0.3	45	-161.002
0.3	45	-15.0284
0.3	45	1.74209
0.3	45	106.539
0.3	45	-39.8435
0.3	45	129.813
0.3	45	67.8741
0.3	45	176.038
0.3	45	-53.2564
0.3	45	-51.9156
0.3	45	-13.8354
0.3	45	101.009
0.3	45	169.688
0.3	45	-58.3851
0.3	45	-82.7174
0.3	45	-77.1583
0.3	45	57.4869
0.3	45	156.711
0.3	45	-125.695
0.3	45	90.6017
0.3	45	164.022
0.3	45	66.4371
0.3	45	103.878
0.3	45	-110.09
0.3	45	122.986
0.3	45	10.0343
0.3	45	169.888
0.3	45	-126.377
0.3	45	-9.78299
0.3	45	55.4515
0.3	45	-65.202
0.3	45	-95.731
0.3	45	50.6173
0.3	45	-128.529
0.3	45	60.8576
0.3	45	-93.6736
0.3	45	-175.161
0.3	45	-11.0382
0.3	45	37.7426
0.3	45	-100.398
0.3	45	-64.2354
0.3	45	-40.3397
0.3	45	-149.916
0.3	45	170.854
0.3	45	-166.583
0.3	45	9.87828
0.3	45	112.774
0.3	45	-142.077
0.3	45	-48.1762
0.3	45	-59.3741
0.3	45	23.0944
0.3	45	-22.4055
0.3	45	-69.2994
0.3	45	-55.6683
0.3	45	-59.2015
0.3	45	-80.6408
0.3	45	155.713
0.3	45	82.3703
0.3	45	-169.511
0.3	45	-113.596
0.3	45	-157.47
0.3	45	-166.206
0.3	45	-101.664
0.3	45	98.7805
0.3	45	-15.3627
0.3	45	-113.417
0.3	45	164.38
0.3	45	85.2977
0.3	45	-7.39956
0.3	45	-106.765
0.3	45	-173.173
0.3	45	103.443
0.3	45	174.397
0.3	45	-144.632
0.3	45	29.8119
0.3	45	83.1667
0.3	45	85.1703
0.3	45	-144.08
0.3	45	146.354
0.3	45	-62.669
0.3	45	139.544
0.3	45	-52.7227
0.3	45	99.2157
0.3	45	160.209
0.3	45	116.629
0.3	45	-179.291
0.3	45	-96.8263
0.3	45	146.262
0.3	45	-99.5702
0.3	45	16.7463
0.3	45	-109.673
0.3	45	176.087
0.3	45	-12.5943
0.3	45	75.5078
0.3	45	-5.30601
0.3	45	-147.986
0.3	45	-54.7651
0.3	45	76.6912
0.3	45	177.439
0.3	45	-167.624
0.3	45	-175.125
0.3	45	-171.34
0.3	45	125.128
0.3	45	-0.654649
0.3	45	41.12
0.3	45	-73.9231
0.3	45	-28.0938
0.3	45	51.5528
0.3	45	115.476
0.3	45	179.659
0.3	45	-19.6378
0.3	45	-22.6845
0.3	45	-10.2501
0.3	45	-69.3348
0.3	45	-174.595
0.3	45	-70.2653
0.3	45	149.026
0.3	45	166.329
0.3	45	88.0773
0.3	45	104.33
0.3	45	171.755
0.3	45	25.2398
0.3	45	58.31
0.3	45	-172.472
0.3	45	98.8151
0.3	45	-41.6169
0.3	45	-123.753
0.3	45	-88.4238
0.3	45	-176.557
0.3	45	156.275
0.3	45	153.06
0.3	45	139.57
0.3	45	-86.2026
0.3	45	-133.793
0.3	45	-136.618
0.3	45	-101.363
0.3	45	58.0089
0.3	45	-142.411
0.3	45	160.893
0.3	45	114.116
0.3	45	67.9977
0.3	45	-178.451
0.3	45	-170.034
0.3	45	105.607
0.3	45	113.912
0.3	45	-64.1717
0.3	45	90.1392
0.3	45	80.6559
0.3	45	-130.648
0.3	45	-178.477
0.3	45	43.9262
0.3	45	113.099
0.3	45	-125.412
0.3	45	152.996
0.3	45	-55.7959
0.3	45	-60.805
0.3	45	-78.3848
0.3	45	-130.237
0.3	45	29.5754
0.3	45	148.187
0.3	45	108.657
0.3	45	-104.568
0.3	45	147.315
0.3	45	-106.748
0.3	45	-114.898
0.3	45	-173.761
0.3	45	-70.8084
0.3	45	-111.742
0.3	45	154.223
0.3	45	151.187
0.3	45	-46.6124
0.3	45	55.9794
0.3	45	10.1035
0.3	45	12.8837
0.3	45	-118.113
0.3	45	-106.197
0.3	45	-38.6929
0.3	45	128.746
0.3	45	-176.593
0.3	45	-11.8999
0.3	45	-29.1751
0.3	45	-84.7464
0.3	45	176.984
0.3	45	97.9718
0.3	45	72.4269
0.3	45	69.3787
0.3	45	-50.0981
0.3	45	118.031
0.3	45	108.289
0.3	45	144.785
0.3	45	174.117
0.3	45	-45.1178
0.3	45	122.595
0.3	45	173.997
0.3	45	101.973
