pol	setting	phi
0.3	45	-49.0772
0.3	45	38.1888
0.3	45	-37.2848
0.3	45	-162.878
0.3	45	-50.5643
0.3	45	161.862
0.3	45	-116.821
0.3	45	121.946
0.3	45	8.82137
0.3	45	5.14869
0.3	45	79.059
0.3	45	20.676
0.3	45	-151.428
0.3	45	37.0271
0.3	45	147.552
0.3	45	-52.6236
0.3	45	160.044
0.3	45	122.913
0.3	45	84.9133
0.3	45	-42.6807
0.3	45	-121.346
0.3	45	102.826
0.3	45	13.5756
0.3	45	-157.065
0.3	45	17.0864
0.3	45	-55.7632
0.3	45	-86.5325
0.3	45	-61.8958
0.3	45	-171.03
0.3	45	59.2097
0.3	45	-121.996
0.3	45	64.2034
0.3	45	75.3735
0.3	45	20.9407
0.3	45	125.449
0.3	45	48.1792
0.3	45	-5.56317
0.3	45	30.1644
0.3	45	65.3208
0.3	45	72.7192
0.3	45	107.763
0.3	45	-3.24995
0.3	45	-87.71
0.3	45	-93.7069
0.3	45	2.53056
0.3	45	127.634
0.3	45	-120.872
0.3	45	-97.502
0.3	45	99.8772
0.3	45	25.485
0.3	45	121.888
0.3	45	76.0626
0.3	45	-149.289
0.3	45	-155.904
0.3	45	-119.947
0.3	45	119.837
0.3	45	-27.5263
0.3	45	-133.988
0.3	45	-53.6038
0.3	45	-103.561
0.3	45	79.5512
0.3	45	-55.5915
0.3	45	-85.0964
0.3	45	-83.1025
0.3	45	-23.9464
0.3	45	-36.3944
0.3	45	-111.27
0.3	45	-86.6515
0.3	45	130.678
0.3	45	125.824
0.3	45	-59.6973
0.3	45	-68.9796
0.3	45	145.706
0.3	45	-179.409
0.3	45	0.371754
0.3	45	-175.854
0.3	45	-38.8662
0.3	45	-23.1249
0.3	45	51.058
0.3	45	23.1379
0.3	45	-148.387
0.3	45	-115.61
0.3	45	-5.38546
0.3	45	38.8831
0.3	45	-65.0242
0.3	45	-66.216
0.3	45	-32.2713
0.3	45	91.1938
0.3	45	-48.5434
0.3	45	-71.5314
0.3	45	42.2709
0.3	45	-160.81
0.3	45	-109.079
0.3	45	139.822
0.3	45	105.233
0.3	45	-51.9238
0.3	45	-147.666
0.3	45	106.125
0.3	45	-174.279
0.3	45	141.758
0.3	45	-86.7904
0.3	45	119.246
0.3	45	-39.4928
0.3	45	-33.4471
0.3	45	-161.453
0.3	45	146.222
0.3	45	109.49
0.3	45	-99.0086
0.3	45	-53.8101
0.3	45	70.5735
0.3	45	39.5569
0.3	45	75.2546
0.3	45	29.3297
0.3	45	-41.035
0.3	45	160.195
0.3	45	-146.086
0.3	45	130.014
0.3	45	150.906
0.3	45	77.2082
0.3	45	62.0481
0.3	45	-73.9676
0.3	45	30.2987
0.3	45	-43.5996
0.3	45	34.2045
0.3	45	68.6217
0.3	45	-64.8302
0.3	45	-23.4686
0.3	45	-85.3622
0.3	45	77.9924
0.3	45	-9.08786
0.3	45	48.3827
0.3	45	-119.137
0.3	45	-26.5657
0.3	45	-11.5431
0.3	45	-138.174
0.3	45	172.944
0.3	45	-91.8564
0.3	45	-114.422
0.3	45	69.9877
0.3	45	-54.2278
0.3	45	-61.0812
0.3	45	97.7704
0.3	45	108.713
0.3	45	143.317
0.3	45	-43.6192
0.3	45	170.788
0.3	45	-61.7188
0.3	45	-178.756
0.3	45	-36.7725
0.3	45	-177.645
0.3	45	47.3573
0.3	45	161.73
0.3	45	-14.3108
0.3	45	44.7301
0.3	45	129.592
0.3	45	118.393
0.3	45	-65.8773
0.3	45	-153.72
0.3	45	145.208
0.3	45	-71.4341
0.3	45	-110.587
0.3	45	78.1762
0.3	45	63.9823
0.3	45	-70.6509
0.3	45	-11.3365
0.3	45	4.18474
0.3	45	-75.5292
0.3	45	123.153
0.3	45	152.576
0.3	45	139.67
0.3	45	14.8244
0.3	45	145.634
0.3	45	65.5923
0.3	45	142.738
0.3	45	123.357
0.3	45	127.447
0.3	45	-27.2715
0.3	45	-100.045
0.3	45	-66.1098
0.3	45	-15.0675
0.3	45	-104.788
0.3	45	-143.003
0.3	45	178.886
0.3	45	-27.0393
0.3	45	49.7881
0.3	45	14.1179
0.3	45	-108.893
0.3	45	49.4797
0.3	45	137.468
0.3	45	124.835
0.3	45	-60.353
0.3	45	16.7364
0.3	45	20.5863
0.3	45	-125.09
0.3	45	147.202
0.3	45	161.559
0.3	45	-30.4932
0.3	45	-55.743
0.3	45	-179.931
0.3	45	-137.156
0.3	45	0.349377
0.3	45	-133.473
0.3	45	165.063
0.3	45	-67.5494
0.3	45	-75.2793
0.3	45	26.7008
0.3	45	110.316
0.3	45	68.3149
0.3	45	-67.821
0.3	45	-23.3313
0.3	45	72.2367
0.3	45	158.086
0.3	45	-86.376
0.3	45	-5.89616
0.3	45	0.601578
0.3	45	40.6307
0.3	45	-97.3914
0.3	45	-38.8368
0.3	45	121.855
0.3	45	-16.6229
0.3	45	-84.7176
0.3	45	-76.4377
0.3	45	137.236
0.3	45	-78.2065
0.3	45	-125.255
0.3	45	-45.2537
0.3	45	-85.6034
0.3	45	75.2492
0.3	45	-33.2894
0.3	45	23.6752
0.3	45	76.0955
0.3	45	-103.69
0.3	45	95.3427
0.3	45	-37.8088
0.3	45	144.75
0.3	45	-166.902
0.3	45	-123.442
0.3	45	56.6384
0.3	45	132.303
0.3	45	64.4025
0.3	45	130.117
0.3	45	-164.266
0.3	45	-51.4907
0.3	45	-167.343
0.3	45	-67.2868
0.3	45	-141.613
0.3	45	172.467
0.3	45	-153.961
0.3	45	129.965
0.3	45	-59.8236
0.3	45	38.3443
0.3	45	-83.3022
0.3	45	146.938
0.3	45	-118.041
