pol	setting	phi
0.3	45	1.6458
0.3	45	32.6629
0.3	45	-164.06
0.3	45	73.887
0.3	45	20.8867
0.3	45	-36.6668
0.3	45	-111.092
0.3	45	173.18
0.3	45	115.784
0.3	45	-83.1093
0.3	45	-158.681
0.3	45	128.95
0.3	45	-17.6488
0.3	45	-77.9227
0.3	45	113.49
0.3	45	-110.382
0.3	45	-63.3057
0.3	45	23.2805
0.3	45	-154.974
0.3	45	78.1598
0.3	45	4.9165
0.3	45	-20.6998
0.3	45	79.8462
0.3	45	58.9621
0.3	45	-56.5286
0.3	45	36.5569
0.3	45	76.1158
0.3	45	100.43
0.3	45	78.7775
0.3	45	-169.143
0.3	45	0.124835
0.3	45	14.4741
0.3	45	94.5493
0.3	45	73.2983
0.3	45	-80.5457
0.3	45	-124.997
0.3	45	-90.9867
0.3	45	31.6021
0.3	45	50.6266
0.3	45	137.427
0.3	45	-156.348
0.3	45	-69.6594
0.3	45	-56.7735
0.3	45	80.9302
0.3	45	125.277
0.3	45	-159.382
0.3	45	72.0889
0.3	45	6.5688
0.3	45	-154.352
0.3	45	32.3024
0.3	45	-22.2899
0.3	45	69.8321
0.3	45	-35.2923
0.3	45	-111.83
0.3	45	-18.2197
0.3	45	8.21259
0.3	45	-84.0627
0.3	45	-167.951
0.3	45	145.038
0.3	45	-96.1091
0.3	45	172.59
0.3	45	-113.678
0.3	45	127.865
0.3	45	24.4455
0.3	45	-139.144
0.3	45	-14.3459
0.3	45	-41.144
0.3	45	-58.3369
0.3	45	67.6031
0.3	45	-171.012
0.3	45	78.824
0.3	45	79.1862
0.3	45	9.31699
0.3	45	-114.295
0.3	45	81.571
0.3	45	-79.4785
0.3	45	31.9791
0.3	45	-175.818
0.3	45	-18.7471
0.3	45	-39.6172
0.3	45	81.8226
0.3	45	117.348
0.3	45	-173.241
0.3	45	-30.7207
0.3	45	22.3043
0.3	45	77.5054
0.3	45	132.617
0.3	45	174.503
0.3	45	-125.644
0.3	45	41.181
0.3	45	147.428
0.3	45	-7.41022
0.3	45	-11.9879
0.3	45	175.794
0.3	45	145.204
0.3	45	-41.9702
0.3	45	-23.5984
0.3	45	138.548
0.3	45	-121.915
0.3	45	-103.044
0.3	45	107.579
0.3	45	-111.597
0.3	45	-47.222
0.3	45	58.3065
0.3	45	149.837
0.3	45	-47.0499
0.3	45	-128.858
0.3	45	121.9
0.3	45	-171.816
0.3	45	137.427
0.3	45	148.407
0.3	45	-33.649
0.3	45	-53.066
0.3	45	-89.2054
0.3	45	-147.861
0.3	45	-20.6521
0.3	45	25.9998
0.3	45	138.44
0.3	45	-117.702
0.3	45	33.5679
0.3	45	-153.38
0.3	45	-171.216
0.3	45	163.856
0.3	45	65.22
0.3	45	-171.182
0.3	45	157.761
0.3	45	87.4998
0.3	45	177.9
0.3	45	-165.859
0.3	45	86.5352
