pol	setting	phi
0.3	45	71.6463
0.3	45	163.404
0.3	45	-22.5961
0.3	45	128.582
0.3	45	-136.881
0.3	45	-83.2989
0.3	45	-52.5925
0.3	45	36.972
0.3	45	73.1683
0.3	45	-106.97
0.3	45	-104.03
0.3	45	-173.973
0.3	45	-116.442
0.3	45	135.184
0.3	45	-41.1654
0.3	45	-117.584
0.3	45	-96.3007
0.3	45	113.33
0.3	45	92.6339
0.3	45	113.736
0.3	45	14.6097
0.3	45	42.309
0.3	45	-26.6787
0.3	45	-11.3688
0.3	45	79.5479
0.3	45	-83.6827
0.3	45	13.57
0.3	45	-73.4796
0.3	45	144.396
0.3	45	-19.9708
0.3	45	-171.01
0.3	45	-19.3573
0.3	45	39.1777
0.3	45	-17.6303
0.3	45	119.429
0.3	45	-110.634
0.3	45	-52.3473
0.3	45	75.9518
0.3	45	22.7775
0.3	45	146.367
0.3	45	88.831
0.3	45	-133.152
0.3	45	25.2128
0.3	45	-5.26481
0.3	45	102.449
0.3	45	-121.985
0.3	45	-109.61
0.3	45	132.975
0.3	45	7.43144
0.3	45	-54.8807
0.3	45	30.9736
0.3	45	-63.2241
0.3	45	-73.0431
0.3	45	-169.163
0.3	45	-121.328
0.3	45	-147.914
0.3	45	-32.7297
0.3	45	-162.06
0.3	45	9.82791
0.3	45	-119.763
0.3	45	50.7228
0.3	45	169.484
0.3	45	-54.3571
0.3	45	177.271
0.3	45	-38.5593
0.3	45	-58.3443
0.3	45	-125.85
0.3	45	-109.355
0.3	45	97.6353
0.3	45	-38.3908
0.3	45	122.071
0.3	45	59.7951
0.3	45	105.264
0.3	45	4.40214
0.3	45	-33.9478
0.3	45	-77.5037
0.3	45	61.0501
0.3	45	109.096
0.3	45	-146.155
0.3	45	-147.522
0.3	45	62.7734
0.3	45	151.668
0.3	45	-12.2883
0.3	45	-96.1825
0.3	45	-12.2526
0.3	45	24.1074
0.3	45	-33.8541
0.3	45	-78.0502
0.3	45	49.878
0.3	45	156.888
0.3	45	-6.05987
0.3	45	-154.545
0.3	45	38.8647
0.3	45	-55.2967
0.3	45	-157.957
0.3	45	-97.2479
0.3	45	-159.154
0.3	45	117.246
0.3	45	-31.4324
0.3	45	-8.58769
0.3	45	-81.8471
0.3	45	76.372
0.3	45	-173.311
0.3	45	-113.362
0.3	45	-109.752
0.3	45	129.474
0.3	45	-65.8398
0.3	45	127.823
0.3	45	-79.3418
0.3	45	-152.195
0.3	45	87.9887
0.3	45	-171.444
0.3	45	-91.8234
0.3	45	73.7602
0.3	45	-128.875
0.3	45	146.424
0.3	45	-88.5203
0.3	45	-163.554
0.3	45	-76.5615
0.3	45	-156.681
0.3	45	-120.233
0.3	45	-13.8816
0.3	45	110.976
0.3	45	-81.7821
0.3	45	-75.991
0.3	45	-89.6682
0.3	45	150.015
0.3	45	-175.91
0.3	45	-14.6929
0.3	45	-115.124
0.3	45	90.0743
0.3	45	-13.0678
0.3	45	13.0052
0.3	45	104.674
0.3	45	-37.8334
0.3	45	-134.997
0.3	45	112.725
0.3	45	-55.8743
0.3	45	-155.431
0.3	45	-102.106
0.3	45	137.453
0.3	45	110.983
0.3	45	-38.8647
0.3	45	-49.1655
0.3	45	15.0349
0.3	45	110.71
0.3	45	-69.7343
0.3	45	-30.6392
0.3	45	130.093
0.3	45	-30.2886
0.3	45	52.1497
0.3	45	28.8549
0.3	45	-11.8154
0.3	45	-67.907
0.3	45	-48.9839
0.3	45	-52.6141
0.3	45	-44.0677
0.3	45	-136.988
0.3	45	166.064
0.3	45	77.5044
0.3	45	-116.234
0.3	45	106.896
0.3	45	-53.5871
0.3	45	88.4386
0.3	45	-174.733
0.3	45	-117.571
0.3	45	156.075
0.3	45	100.117
0.3	45	-145.077
0.3	45	178.792
0.3	45	9.16575
0.3	45	-151.789
0.3	45	99.3855
0.3	45	31.8927
0.3	45	-84.3359
0.3	45	-153.719
0.3	45	-175.069
0.3	45	41.8844
0.3	45	-162.731
0.3	45	154.921
0.3	45	143.267
0.3	45	5.29582
0.3	45	9.11158
0.3	45	-139.893
0.3	45	1.86074
0.3	45	-74.4952
0.3	45	-115.921
0.3	45	85.0087
0.3	45	-83.011
0.3	45	-13.0274
0.3	45	121.316
0.3	45	-90.464
0.3	45	-32.2232
0.3	45	-118.326
0.3	45	-67.066
0.3	45	136.633
0.3	45	-35.9833
0.3	45	-80.276
0.3	45	130.724
0.3	45	-109.751
0.3	45	-152.175
0.3	45	46.0677
0.3	45	-29.8179
0.3	45	-84.7633
0.3	45	145.996
0.3	45	173.489
0.3	45	73.8584
0.3	45	-168.213
0.3	45	-72.2839
0.3	45	59.1063
0.3	45	82.0231
0.3	45	-156.546
0.3	45	126.462
0.3	45	-63.9288
0.3	45	32.2828
0.3	45	150.37
0.3	45	-52.3794
0.3	45	-73.9322
0.3	45	85.9009
0.3	45	88.6066
0.3	45	156.175
0.3	45	-170.12
0.3	45	36.0684
0.3	45	50.9139
0.3	45	-119.881
0.3	45	-159.944
0.3	45	-140.554
0.3	45	-176.32
0.3	45	-166.613
0.3	45	-34.4601
0.3	45	101.983
0.3	45	-44.7626
0.3	45	-105.216
0.3	45	104.438
0.3	45	-24.7925
0.3	45	78.2409
0.3	45	68.6335
0.3	45	110.12
0.3	45	4.86762
0.3	45	-125.487
0.3	45	-96.3567
0.3	45	-173.536
0.3	45	65.3632
0.3	45	91.4355
0.3	45	-148.518
0.3	45	-63.295
0.3	45	7.48166
0.3	45	90.5937
0.3	45	-166.148
0.3	45	30.546
0.3	45	-104.999
0.3	45	171.869
0.3	45	-15.0172
0.3	45	-78.0261
0.3	45	64.682
0.3	45	82.9104
0.3	45	-39.4657
0.3	45	104.534
0.3	45	111.807
0.3	45	-131.135
0.3	45	157.026
0.3	45	-9.00333
0.3	45	-112.839
0.3	45	13.7975
0.3	45	5.3596
0.3	45	-136.542
0.3	45	-100.362
0.3	45	-29.4316
0.3	45	121.061
0.3	45	-19.4887
0.3	45	-108.003
0.3	45	-165.652
0.3	45	66.4867
0.3	45	-171.258
0.3	45	-169.406
0.3	45	88.2405
0.3	45	50.9809
0.3	45	16.7905
0.3	45	-73.7417
0.3	45	24.1263
0.3	45	107.076
0.3	45	45.8239
0.3	45	-8.93326
0.3	45	-86.813
0.3	45	27.0804
0.3	45	134.683
0.3	45	178.936
0.3	45	-134.666
0.3	45	-119.984
0.3	45	-21.2963
0.3	45	-135.808
0.3	45	-60.6309
0.3	45	-137.452
0.3	45	173.602
0.3	45	-123.277
0.3	45	-99.3861
0.3	45	-90.34
0.3	45	-125.219
0.3	45	-32.2551
0.3	45	81.0365
0.3	45	-42.115
0.3	45	144.097
0.3	45	25.7843
0.3	45	-93.5283
0.3	45	-12.0461
0.3	45	105.362
0.3	45	102.162
0.3	45	111.821
0.3	45	59.434
0.3	45	-1.80869
0.3	45	100.33
0.3	45	-138.46
0.3	45	177.254
0.3	45	41.5886
0.3	45	-83.3774
0.3	45	-62.5735
0.3	45	-42.1693
0.3	45	102.985
0.3	45	-47.6089
0.3	45	-124.532
0.3	45	-10.6842
0.3	45	144.465
0.3	45	-80.8846
0.3	45	125.008
0.3	45	6.81162
0.3	45	-63.2023
0.3	45	-146.957
0.3	45	-137.259
0.3	45	164.936
0.3	45	-66.5904
0.3	45	-13.2782
0.3	45	118.134
0.3	45	151.839
0.3	45	-131.251
0.3	45	-172.002
0.3	45	-72.7606
0.3	45	55.7292
0.3	45	14.1744
0.3	45	-102.896
0.3	45	128.516
0.3	45	-136.119
0.3	45	-106.504
0.3	45	46.734
0.3	45	28.463
0.3	45	110.411
0.3	45	29.8753
0.3	45	175.08
0.3	45	-132.779
0.3	45	40.6422
0.3	45	82.1409
0.3	45	-32.1772
0.3	45	172.355
0.3	45	84.4941
0.3	45	7.13204
0.3	45	93.797
0.3	45	24.3171
0.3	45	9.95017
0.3	45	-24.6371
0.3	45	136.016
0.3	45	-84.4233
0.3	45	-95.5577
0.3	45	-73.9689
0.3	45	116.771
0.3	45	9.06782
0.3	45	-114.98
0.3	45	86.3474
0.3	45	15.614
0.3	45	118.78
0.3	45	23.0484
0.3	45	-16.3562
0.3	45	128.555
0.3	45	-144.778
0.3	45	-136.702
0.3	45	65.4095
0.3	45	-18.0908
0.3	45	-141.707
0.3	45	-116.381
0.3	45	-83.1598
