pol	setting	phi
0.3	45	-173.009
0.3	45	-161.745
0.3	45	55.5922
0.3	45	85.7086
0.3	45	-84.1666
0.3	45	148.808
0.3	45	-95.0441
0.3	45	35.5968
0.3	45	-155.007
0.3	45	157.632
0.3	45	-170.629
0.3	45	58.7064
0.3	45	-137.587
0.3	45	137.404
0.3	45	141.602
0.3	45	-148.281
0.3	45	-50.5999
0.3	45	63.7983
0.3	45	152.901
0.3	45	28.2133
0.3	45	-70.2381
0.3	45	-11.9573
0.3	45	125.074
0.3	45	-164.139
0.3	45	15.3547
0.3	45	-11.2018
0.3	45	157.642
0.3	45	-102.79
0.3	45	-55.943
0.3	45	-70.205
0.3	45	163.878
0.3	45	71.3848
0.3	45	-90.1401
0.3	45	144.218
0.3	45	70.691
0.3	45	-95.5958
0.3	45	141.997
0.3	45	105.304
0.3	45	-7.36933
0.3	45	62.0558
0.3	45	4.37381
0.3	45	120.082
0.3	45	171.02
0.3	45	53.5204
0.3	45	-174.508
0.3	45	48.1098
0.3	45	-59.2776
0.3	45	92.5337
0.3	45	127.395
0.3	45	43.4474
0.3	45	156.267
0.3	45	-110.82
0.3	45	-78.4141
0.3	45	-73.7031
0.3	45	-35.071
0.3	45	-93.2108
0.3	45	65.5563
0.3	45	153.698
0.3	45	-173.108
0.3	45	-174.497
0.3	45	-85.7073
0.3	45	-99.9492
0.3	45	-38.6617
0.3	45	72.3214
0.3	45	115.13
0.3	45	-53.2232
0.3	45	170.576
0.3	45	129.161
0.3	45	-12.4931
0.3	45	-31.3726
0.3	45	-35.7851
0.3	45	23.1043
0.3	45	127.158
0.3	45	10.7952
0.3	45	91.3877
0.3	45	13.1744
0.3	45	81.9939
0.3	45	-138.863
0.3	45	-131.486
0.3	45	-140.897
0.3	45	32.2524
0.3	45	-13.7455
0.3	45	-99.9473
0.3	45	102.327
0.3	45	22.018
0.3	45	-109.962
0.3	45	-62.4221
0.3	45	72.7614
0.3	45	121.395
0.3	45	-108.228
0.3	45	-12.8519
0.3	45	-28.1585
0.3	45	-164.153
0.3	45	-79.2794
0.3	45	-14.3108
0.3	45	-19.0695
0.3	45	2.65919
0.3	45	-51.8998
0.3	45	-52.6471
0.3	45	88.9629
0.3	45	-164.162
0.3	45	153.14
0.3	45	0.00986562
0.3	45	-102.796
0.3	45	84.0518
0.3	45	-119.813
0.3	45	-170.348
0.3	45	86.9301
0.3	45	27.9909
0.3	45	-49.783
0.3	45	152.963
0.3	45	-35.436
0.3	45	132.937
0.3	45	0.365779
0.3	45	-24.6788
0.3	45	166.319
0.3	45	-50.7444
0.3	45	143.878
0.3	45	-64.4543
0.3	45	-149.275
0.3	45	-115.475
0.3	45	60.6867
0.3	45	44.0315
0.3	45	175.296
0.3	45	-35.2176
0.3	45	-174.281
0.3	45	63.8304
0.3	45	-46.0149
0.3	45	-159.057
0.3	45	168.593
0.3	45	-34.5483
0.3	45	139.164
0.3	45	30.5983
0.3	45	-155.811
0.3	45	44.3438
0.3	45	95.8068
0.3	45	170.379
0.3	45	129.914
0.3	45	112.19
0.3	45	133.717
0.3	45	-157.247
0.3	45	-84.6161
0.3	45	158.409
0.3	45	125.095
0.3	45	10.2227
0.3	45	119.961
0.3	45	99.9543
0.3	45	-64.7858
0.3	45	56.8238
0.3	45	66.3829
0.3	45	70.6054
0.3	45	49.9445
0.3	45	-15.3843
0.3	45	-25.9738
0.3	45	-3.45443
0.3	45	86.0669
0.3	45	-107.267
0.3	45	127.104
0.3	45	100.388
0.3	45	121.085
0.3	45	-109.125
0.3	45	-63.0668
0.3	45	65.2377
0.3	45	122.912
0.3	45	97.0087
0.3	45	-31.26
0.3	45	-26.2667
0.3	45	120.431
0.3	45	-164.094
0.3	45	162.009
0.3	45	80.8631
0.3	45	-1.10977
0.3	45	27.6567
0.3	45	-128.504
0.3	45	85.1254
0.3	45	54.5886
0.3	45	-63.531
0.3	45	-21.7197
0.3	45	91.5279
0.3	45	-109.231
0.3	45	-128.507
0.3	45	-45.0493
0.3	45	-166.152
0.3	45	-153.561
0.3	45	3.15609
0.3	45	4.48726
0.3	45	-89.8482
0.3	45	67.2045
0.3	45	-167.885
0.3	45	135.652
0.3	45	-130.652
0.3	45	-125.934
0.3	45	43.626
0.3	45	-178.478
0.3	45	149.503
0.3	45	-46.9794
0.3	45	76.926
0.3	45	169.699
0.3	45	-124.668
0.3	45	3.56766
0.3	45	76.5973
0.3	45	-158.181
0.3	45	-20.6196
0.3	45	-134.821
0.3	45	-5.65172
0.3	45	-76.4271
0.3	45	142.444
0.3	45	51.6461
0.3	45	-138.216
0.3	45	167.679
0.3	45	-110.513
0.3	45	62.9924
0.3	45	-155.832
0.3	45	152.179
0.3	45	45.2041
0.3	45	164.138
0.3	45	-23.3353
0.3	45	126.947
0.3	45	-24.7194
0.3	45	-71.8575
0.3	45	-176.438
0.3	45	75.6285
0.3	45	-31.7045
0.3	45	-1.6822
0.3	45	-119.149
0.3	45	47.4988
0.3	45	-54.096
0.3	45	9.48742
0.3	45	-123.13
0.3	45	-42.413
0.3	45	1.90532
0.3	45	-26.9099
0.3	45	-69.0357
0.3	45	-4.8156
0.3	45	39.0771
0.3	45	-155.104
0.3	45	-95.479
0.3	45	5.74289
0.3	45	158.022
0.3	45	80.3004
0.3	45	-164.251
0.3	45	-30.714
0.3	45	-61.0031
0.3	45	-73.1317
0.3	45	-23.3466
0.3	45	-110.593
0.3	45	-73.8398
0.3	45	145.862
0.3	45	-174.654
0.3	45	-91.549
0.3	45	-102.351
0.3	45	-21.1213
0.3	45	-154.786
0.3	45	-94.4663
0.3	45	12.3545
0.3	45	-143.729
0.3	45	116.508
0.3	45	4.49763
0.3	45	-34.1554
0.3	45	-115.736
0.3	45	-25.4623
0.3	45	161.532
0.3	45	170.945
0.3	45	86.0002
0.3	45	125.518
0.3	45	-126.135
0.3	45	55.1641
0.3	45	-56.5566
0.3	45	45.4689
0.3	45	-105.204
0.3	45	-74.7961
0.3	45	4.55353
0.3	45	100.048
