pol	setting	phi
0.3	45	-95.8024
0.3	45	119.646
0.3	45	21.5952
0.3	45	46.2878
0.3	45	-81.4871
0.3	45	165.168
0.3	45	38.669
0.3	45	81.773
0.3	45	135.451
0.3	45	-166.114
0.3	45	79.991
0.3	45	160.616
0.3	45	20.2758
0.3	45	129.27
0.3	45	149.756
0.3	45	-77.0723
0.3	45	22.1287
0.3	45	-4.05529
0.3	45	20.2154
0.3	45	8.66676
0.3	45	40.9995
0.3	45	-113.073
0.3	45	35.4991
0.3	45	-82.2844
0.3	45	16.5463
0.3	45	-118.968
0.3	45	-124.034
0.3	45	164.612
0.3	45	32.0163
0.3	45	-155.322
0.3	45	113.061
0.3	45	98.0794
0.3	45	21.7973
0.3	45	160.985
0.3	45	62.7816
0.3	45	34.6151
0.3	45	-115.575
0.3	45	138.3
0.3	45	-167.409
0.3	45	-172.43
0.3	45	-3.28814
0.3	45	-13.0974
0.3	45	141.763
0.3	45	-60.7577
0.3	45	176.341
0.3	45	-21.704
0.3	45	22.6044
0.3	45	124.022
0.3	45	178.356
0.3	45	64.2963
0.3	45	-14.9937
0.3	45	-14.1656
0.3	45	143.008
0.3	45	-115.714
0.3	45	-29.288
0.3	45	65.448
0.3	45	-62.5585
0.3	45	-106.535
0.3	45	160.575
0.3	45	-147.734
0.3	45	6.93103
0.3	45	-43.706
0.3	45	-165.282
0.3	45	55.581
0.3	45	36.4242
0.3	45	-105.342
0.3	45	21.7691
0.3	45	85.8661
0.3	45	-144.231
0.3	45	57.4364
0.3	45	-144.54
0.3	45	-151.77
0.3	45	-26.0186
0.3	45	-0.471853
0.3	45	172.54
0.3	45	136.825
0.3	45	74.1804
0.3	45	0.013943
0.3	45	-90.832
0.3	45	50.238
0.3	45	-67.6968
0.3	45	-157.337
0.3	45	-17.6736
0.3	45	-169.079
0.3	45	-13.4574
0.3	45	-178.015
0.3	45	-10.4756
0.3	45	107.248
0.3	45	-79.4581
0.3	45	-53.9113
0.3	45	97.3372
0.3	45	156.255
0.3	45	-49.3648
0.3	45	169.739
0.3	45	65.0748
0.3	45	-157.914
0.3	45	172.191
0.3	45	52.5954
0.3	45	101.202
0.3	45	-34.7739
0.3	45	102.697
0.3	45	96.4947
0.3	45	178.732
0.3	45	39.4797
0.3	45	48.711
0.3	45	-10.2187
0.3	45	-148.13
0.3	45	-103.652
0.3	45	89.4017
0.3	45	-171.517
0.3	45	157.522
0.3	45	162.238
0.3	45	59.8339
0.3	45	-148.481
0.3	45	140.027
0.3	45	-101.043
0.3	45	132.193
0.3	45	-44.7206
0.3	45	15.8504
0.3	45	114.909
0.3	45	-50.2464
0.3	45	91.7854
0.3	45	-166.396
0.3	45	5.35352
0.3	45	141.96
0.3	45	-167.837
0.3	45	29.0271
0.3	45	172.01
0.3	45	-11.1263
0.3	45	145.674
0.3	45	-54.7815
0.3	45	93.8925
0.3	45	-89.2669
0.3	45	136.871
0.3	45	162.986
0.3	45	108.36
0.3	45	157.433
0.3	45	-111.552
0.3	45	-73.2291
0.3	45	142.791
0.3	45	59.1378
0.3	45	-77.9794
0.3	45	172.321
0.3	45	-80.7371
0.3	45	86.1474
0.3	45	-90.1445
0.3	45	-66.709
0.3	45	-138.684
0.3	45	136.49
0.3	45	-160.768
0.3	45	50.9263
0.3	45	125.101
0.3	45	-24.1068
0.3	45	56.4811
0.3	45	-123.811
0.3	45	169.256
0.3	45	-178.012
0.3	45	-174.858
0.3	45	-56.3009
0.3	45	54.1323
0.3	45	-173.175
0.3	45	178.771
0.3	45	161.805
0.3	45	52.8028
0.3	45	55.1518
0.3	45	-99.4716
0.3	45	-26.6095
0.3	45	-152.478
0.3	45	31.7894
0.3	45	143.903
0.3	45	-64.0789
0.3	45	82.2196
0.3	45	46.7554
0.3	45	-69.1985
0.3	45	-130.462
0.3	45	-85.6195
0.3	45	-92.7983
0.3	45	-101.69
0.3	45	13.9511
0.3	45	117.127
0.3	45	103.541
0.3	45	71.9706
0.3	45	30.0952
0.3	45	-153.012
0.3	45	-101.39
0.3	45	-163.599
0.3	45	-69.859
0.3	45	179.346
0.3	45	89.8406
0.3	45	121.189
0.3	45	71.0121
0.3	45	91.9631
0.3	45	-2.85544
0.3	45	108.12
0.3	45	4.83612
0.3	45	-4.14693
0.3	45	-103.7
0.3	45	-104.919
0.3	45	-45.8975
0.3	45	-121.095
0.3	45	-116.925
0.3	45	-51.9692
0.3	45	-60.1856
0.3	45	53.3693
0.3	45	110.433
0.3	45	-101.235
0.3	45	34.8633
0.3	45	158.965
0.3	45	160.339
0.3	45	-99.7413
0.3	45	-100.622
0.3	45	-149.729
0.3	45	-119.797
0.3	45	97.0128
0.3	45	-71.5021
0.3	45	-46.808
0.3	45	-89.5106
0.3	45	33.6983
0.3	45	-93.6519
0.3	45	99.8217
0.3	45	59.0847
0.3	45	-166.993
0.3	45	-57.746
0.3	45	110.781
0.3	45	-2.64161
0.3	45	-13.0346
0.3	45	54.9388
0.3	45	-1.26068
0.3	45	91.399
0.3	45	-147.094
0.3	45	58.0713
0.3	45	-164.038
0.3	45	-121.329
0.3	45	101.494
0.3	45	-32.1624
0.3	45	-35.6684
0.3	45	68.2674
0.3	45	58.9087
0.3	45	103.42
0.3	45	-52.6808
0.3	45	3.42588
0.3	45	-21.7393
0.3	45	64.9046
0.3	45	-162.856
0.3	45	48.0467
0.3	45	151.053
0.3	45	-64.7272
0.3	45	-83.0009
0.3	45	78.511
0.3	45	40.919
0.3	45	70.9237
0.3	45	-11.7352
0.3	45	-178.182
0.3	45	118.365
0.3	45	-2.92028
0.3	45	-91.3521
0.3	45	-11.2763
0.3	45	-102.317
0.3	45	88.9006
0.3	45	14.2057
0.3	45	165.838
0.3	45	-107.982
0.3	45	-74.2579
0.3	45	-46.2503
0.3	45	-71.9656
0.3	45	127.07
0.3	45	29.728
0.3	45	94.8482
0.3	45	-43.5312
0.3	45	36.3574
0.3	45	38.9826
0.3	45	-78.717
0.3	45	78.2871
0.3	45	-165.671
0.3	45	-80.6856
0.3	45	104.069
0.3	45	-155.748
0.3	45	-40.0765
0.3	45	-147.378
0.3	45	49.7055
0.3	45	-36.5879
0.3	45	-84.3126
0.3	45	-94.177
0.3	45	-119.558
0.3	45	138.787
0.3	45	139.253
0.3	45	-145.95
0.3	45	-82.5832
0.3	45	31.4054
0.3	45	82.4001
0.3	45	2.21698
0.3	45	-70.9699
0.3	45	-70.1467
0.3	45	-26.3683
0.3	45	74.4943
0.3	45	103.089
0.3	45	-73.4525
0.3	45	24.5527
0.3	45	72.0325
0.3	45	-112.547
0.3	45	157.291
0.3	45	-21.0569
0.3	45	-75.3102
0.3	45	74.1593
0.3	45	-178.46
0.3	45	118.052
0.3	45	-154.47
0.3	45	134.774
0.3	45	-17.543
0.3	45	-174.04
0.3	45	-148.296
0.3	45	66.41
0.3	45	158.128
0.3	45	70.7817
0.3	45	-129.367
0.3	45	-35.2994
0.3	45	-91.5758
0.3	45	-146.953
0.3	45	-72.1305
0.3	45	-121.849
0.3	45	132.516
0.3	45	93.0116
0.3	45	50.6207
0.3	45	161.952
0.3	45	100.31
0.3	45	141.836
0.3	45	166.88
0.3	45	-4.96476
0.3	45	-108.832
0.3	45	109.623
0.3	45	71.0322
0.3	45	132.203
0.3	45	-50.0574
0.3	45	169.992
0.3	45	156.935
0.3	45	-65.2647
0.3	45	-95.3041
0.3	45	145.517
0.3	45	126.394
0.3	45	155.615
0.3	45	78.2229
0.3	45	-80.2814
