pol	setting	phi
0.3	45	61.7632
0.3	45	-93.4276
0.3	45	63.25
0.3	45	-28.0637
0.3	45	116.326
0.3	45	70.4863
0.3	45	135.193
0.3	45	9.41665
0.3	45	-173.913
0.3	45	125.923
0.3	45	-170.699
0.3	45	51.4909
0.3	45	75.884
0.3	45	15.009
0.3	45	-44.6532
0.3	45	121.34
0.3	45	115.266
0.3	45	104.314
0.3	45	-78.9172
0.3	45	149.234
0.3	45	168.324
0.3	45	-79.298
0.3	45	19.5804
0.3	45	31.2516
0.3	45	-76.2802
0.3	45	-6.88205
0.3	45	7.25278
0.3	45	54.5286
0.3	45	-0.737961
0.3	45	10.0548
0.3	45	-45.9819
0.3	45	-135.134
0.3	45	-37.9014
0.3	45	11.6644
0.3	45	40.6906
0.3	45	11.5853
0.3	45	-21.8386
0.3	45	145.759
0.3	45	153.471
0.3	45	-15.1091
0.3	45	178.549
0.3	45	-106.136
0.3	45	-148.446
0.3	45	26.0419
0.3	45	109.331
0.3	45	-91.759
0.3	45	166.9
0.3	45	82.6782
0.3	45	-3.86232
0.3	45	24.1619
0.3	45	30.0385
0.3	45	87.6637
0.3	45	40.3256
0.3	45	-72.3702
0.3	45	-87.5482
0.3	45	147.962
0.3	45	4.21895
0.3	45	-55.2866
0.3	45	30.5298
0.3	45	98.7342
0.3	45	138.517
0.3	45	-19.6405
0.3	45	-73.633
0.3	45	-51.3125
0.3	45	-72.0926
0.3	45	64.5375
0.3	45	-31.6936
0.3	45	114.812
0.3	45	-108.962
0.3	45	-92.1467
0.3	45	-20.1484
0.3	45	115.759
0.3	45	-109.93
0.3	45	151.299
0.3	45	122.974
0.3	45	-83.4282
0.3	45	-110.338
0.3	45	97.9971
0.3	45	25.1387
0.3	45	2.7088
0.3	45	4.67654
0.3	45	-0.0860245
0.3	45	61.9169
0.3	45	-1.7331
0.3	45	-52.0892
0.3	45	30.7464
0.3	45	54.69
0.3	45	-164.686
0.3	45	-8.47254
0.3	45	43.2966
0.3	45	-120.366
0.3	45	169.432
0.3	45	103.088
0.3	45	-150.117
0.3	45	-104.775
0.3	45	-124.22
0.3	45	-69.9465
0.3	45	-6.76379
0.3	45	-39.6804
0.3	45	-178.382
0.3	45	-118.008
0.3	45	57.6411
0.3	45	18.6718
0.3	45	115.419
0.3	45	122.518
0.3	45	-154.07
0.3	45	-178.691
0.3	45	19.1483
0.3	45	134.333
0.3	45	59.8109
0.3	45	155.965
0.3	45	48.5269
0.3	45	82.4529
0.3	45	-98.3279
0.3	45	-43.977
0.3	45	-174.794
0.3	45	82.9471
0.3	45	-54.0401
0.3	45	88.9401
0.3	45	-13.8532
0.3	45	149.247
0.3	45	-160.966
0.3	45	21.7962
0.3	45	-2.83678
0.3	45	67.6731
0.3	45	53.5546
0.3	45	-80.7219
0.3	45	-91.9143
0.3	45	119.611
0.3	45	-91.429
0.3	45	15.2152
0.3	45	75.4517
0.3	45	104.905
0.3	45	-115.071
0.3	45	-84.2338
0.3	45	-59.076
0.3	45	-154.332
0.3	45	-71.4127
0.3	45	4.16293
0.3	45	-28.6474
0.3	45	138.066
0.3	45	43.1673
0.3	45	170.021
0.3	45	129.853
0.3	45	102.99
0.3	45	-164.966
0.3	45	128.275
0.3	45	-127.411
0.3	45	-139.372
0.3	45	30.5027
