pol	setting	phi
0.3	45	107.751
0.3	45	-123.618
0.3	45	-111.919
0.3	45	-117.259
0.3	45	-166.749
0.3	45	-65.8582
0.3	45	97.0897
0.3	45	13.3342
0.3	45	-121.709
0.3	45	34.4594
0.3	45	24.0311
0.3	45	-2.68254
0.3	45	7.74696
0.3	45	178.62
0.3	45	-99.0614
0.3	45	-94.9583
0.3	45	60.2734
0.3	45	81.0304
0.3	45	119.493
0.3	45	-20.1916
0.3	45	-8.8262
0.3	45	-38.6561
0.3	45	157.058
0.3	45	143.949
0.3	45	-88.6401
0.3	45	18.2568
0.3	45	-142.634
0.3	45	-134.308
0.3	45	-143.868
0.3	45	-51.2907
0.3	45	-99.4239
0.3	45	62.2822
0.3	45	55.7215
0.3	45	-65.2397
0.3	45	123.964
0.3	45	9.95268
0.3	45	-157.339
0.3	45	16.8207
0.3	45	36.0577
0.3	45	-94.2824
0.3	45	58.1132
0.3	45	-28.0289
0.3	45	-138.434
0.3	45	-29.5893
0.3	45	142.855
0.3	45	-162.625
0.3	45	-99.8877
0.3	45	48.5696
0.3	45	146.58
0.3	45	79.1374
0.3	45	88.4397
0.3	45	-19.7055
0.3	45	112.51
0.3	45	118.601
0.3	45	90.716
0.3	45	-160.212
0.3	45	16.0035
0.3	45	59.3157
0.3	45	92.2309
0.3	45	-26.6035
0.3	45	119.749
0.3	45	157.424
0.3	45	124.966
0.3	45	169.756
0.3	45	21.7815
0.3	45	-22.4659
0.3	45	120.978
0.3	45	-160.195
0.3	45	53.6216
0.3	45	-120.784
0.3	45	-167.031
0.3	45	72.4634
0.3	45	161.172
0.3	45	-21.5289
0.3	45	53.9363
0.3	45	34.1021
0.3	45	147.13
0.3	45	119.458
0.3	45	84.7903
0.3	45	-60.2749
0.3	45	5.21178
0.3	45	38.0831
0.3	45	1.47713
0.3	45	-158.605
0.3	45	-0.461692
0.3	45	-73.9552
0.3	45	-6.08899
0.3	45	16.5127
0.3	45	96.9747
0.3	45	-21.7036
0.3	45	176.115
0.3	45	98.4662
0.3	45	-102.734
0.3	45	-143.647
0.3	45	42.8411
0.3	45	63.1201
0.3	45	-57.2796
0.3	45	-129.372
0.3	45	69.4866
0.3	45	145.428
0.3	45	161.39
0.3	45	124.009
0.3	45	12.2458
0.3	45	-63.336
0.3	45	128.733
0.3	45	-158.011
0.3	45	-60.4894
0.3	45	-5.31331
0.3	45	-129.989
0.3	45	56.7403
0.3	45	-124.653
0.3	45	-106.092
0.3	45	-108.775
0.3	45	-131.06
0.3	45	84.5307
0.3	45	160.879
0.3	45	-134.49
0.3	45	33.1127
0.3	45	-24.4682
0.3	45	-85.7209
0.3	45	54.1368
0.3	45	-112.23
0.3	45	-84.9215
0.3	45	44.0498
0.3	45	69.8532
0.3	45	12.6559
0.3	45	-67.8237
0.3	45	-118.79
0.3	45	-83.6385
0.3	45	-121.665
0.3	45	101.765
0.3	45	165.073
0.3	45	153.93
0.3	45	126.031
0.3	45	-4.7788
0.3	45	-170.771
0.3	45	-28.0414
0.3	45	-87.0258
0.3	45	63.2833
0.3	45	-109.072
0.3	45	62.8266
0.3	45	124.708
0.3	45	-2.18984
0.3	45	-54.6268
0.3	45	84.6944
0.3	45	-0.00824831
0.3	45	134.959
0.3	45	-21.5411
0.3	45	36.0287
0.3	45	56.5457
0.3	45	-29.6371
0.3	45	-83.9829
0.3	45	132.082
0.3	45	-33.7864
0.3	45	111.175
0.3	45	118.549
0.3	45	45.7576
0.3	45	-0.816209
0.3	45	-119.695
0.3	45	-121.599
0.3	45	-115.173
0.3	45	104.127
0.3	45	80.2139
0.3	45	24.6909
0.3	45	-95.7787
0.3	45	-170.419
0.3	45	-61.362
0.3	45	-58.6849
0.3	45	101.534
0.3	45	141.675
0.3	45	134.262
0.3	45	-159.335
0.3	45	89.5932
0.3	45	54.7399
0.3	45	10.4595
0.3	45	13.4795
0.3	45	-91.6908
0.3	45	85.3122
0.3	45	-95.0727
0.3	45	-88.256
0.3	45	164.295
0.3	45	-36.8704
0.3	45	-171.99
0.3	45	-128.808
0.3	45	-108.553
0.3	45	-148.096
0.3	45	30.2856
0.3	45	-44.55
0.3	45	-17.7293
0.3	45	-104.156
0.3	45	118.076
0.3	45	-141.291
0.3	45	121.314
0.3	45	149.405
0.3	45	-173.909
0.3	45	40.6433
0.3	45	32.0016
0.3	45	-168.695
0.3	45	57.7295
0.3	45	-4.08549
0.3	45	-167.448
0.3	45	16.1337
0.3	45	153.049
0.3	45	-173.527
0.3	45	-74.8978
0.3	45	29.1728
0.3	45	-39.7358
0.3	45	143.05
0.3	45	57.7682
0.3	45	23.4184
0.3	45	-175.657
0.3	45	6.50299
0.3	45	0.399792
0.3	45	-99.5148
0.3	45	96.8674
0.3	45	159.798
0.3	45	93.0009
0.3	45	-158.022
0.3	45	-71.6968
0.3	45	-153.076
0.3	45	70.6605
0.3	45	-36.2837
0.3	45	145.023
0.3	45	53.9161
0.3	45	-28.026
0.3	45	120.414
0.3	45	63.8524
0.3	45	80.6048
0.3	45	-100.83
0.3	45	-62.674
0.3	45	-149.82
0.3	45	82.8094
0.3	45	-64.4751
0.3	45	-162.785
0.3	45	9.1307
0.3	45	-177.184
0.3	45	-127.929
0.3	45	87.6805
0.3	45	173.39
0.3	45	71.2991
0.3	45	-119.424
0.3	45	-14.6288
0.3	45	-30.5305
0.3	45	121.307
0.3	45	-68.5604
0.3	45	131.403
0.3	45	-31.4611
0.3	45	100.812
0.3	45	-121.499
0.3	45	21.4855
0.3	45	-61.9626
0.3	45	-179.048
0.3	45	103.907
0.3	45	74.7596
0.3	45	-55.5333
0.3	45	-11.7946
0.3	45	160.813
0.3	45	-128.48
0.3	45	-84.6164
0.3	45	86.7046
0.3	45	138.118
0.3	45	-172.184
0.3	45	-135.235
0.3	45	-74.2816
0.3	45	-173.734
0.3	45	-84.3623
0.3	45	-146.504
0.3	45	-71.4297
0.3	45	151.017
0.3	45	-9.10004
0.3	45	160.514
0.3	45	107.768
0.3	45	-118.974
0.3	45	126.471
0.3	45	174.473
0.3	45	96.9031
0.3	45	4.4945
0.3	45	-174.974
0.3	45	162.991
0.3	45	-21.9022
0.3	45	-42.064
0.3	45	-146.382
0.3	45	-74.2991
0.3	45	-166.136
0.3	45	-46.2856
0.3	45	-48.647
0.3	45	49.7314
0.3	45	-123.574
0.3	45	-82.882
0.3	45	130.768
0.3	45	-69.8637
0.3	45	-138.083
0.3	45	147.86
0.3	45	119.281
0.3	45	-96.0937
0.3	45	-37.2677
0.3	45	149.901
0.3	45	-57.4496
0.3	45	-172.696
0.3	45	134.073
0.3	45	-66.9107
0.3	45	137.076
0.3	45	24.7067
0.3	45	-11.9779
0.3	45	-175.905
0.3	45	-61.9414
0.3	45	123.333
0.3	45	-172.04
0.3	45	58.7363
0.3	45	-69.7047
0.3	45	-148.507
0.3	45	175.265
0.3	45	72.6057
0.3	45	122.041
0.3	45	10.8468
0.3	45	-126.001
0.3	45	-127.198
0.3	45	177.441
0.3	45	54.0348
0.3	45	-74.6916
0.3	45	-110.221
0.3	45	29.9669
0.3	45	176.201
0.3	45	-32.051
0.3	45	66.7787
0.3	45	-65.9959
0.3	45	-6.18215
0.3	45	120.372
0.3	45	-63.5472
0.3	45	70.9385
0.3	45	128.992
0.3	45	-131.484
0.3	45	-71.1127
0.3	45	75.5624
0.3	45	-107.332
0.3	45	-26.3361
0.3	45	40.3622
0.3	45	129.706
0.3	45	-172.002
0.3	45	125.862
0.3	45	-62.9977
0.3	45	-45.3992
0.3	45	55.8911
0.3	45	-63.7853
0.3	45	82.3595
0.3	45	88.1585
0.3	45	16.918
0.3	45	-4.99973
0.3	45	43.4138
0.3	45	-140.618
0.3	45	115.212
0.3	45	62.7523
0.3	45	-130.749
0.3	45	-139.002
0.3	45	107.491
0.3	45	126.779
0.3	45	78.2888
0.3	45	106.414
0.3	45	74.7193
0.3	45	-55.4945
0.3	45	-130.168
0.3	45	17.0657
0.3	45	50.2804
0.3	45	-149.479
0.3	45	95.1628
0.3	45	123.413
0.3	45	-114.121
0.3	45	151.038
0.3	45	129.186
0.3	45	-164.999
0.3	45	-121.707
0.3	45	-152.262
0.3	45	-114.656
0.3	45	-131.659
0.3	45	15.9447
0.3	45	-3.2871
0.3	45	137.196
0.3	45	158.692
0.3	45	-94.7544
0.3	45	42.7044
0.3	45	-162.667
0.3	45	-151.546
0.3	45	-25.8432
0.3	45	173.381
0.3	45	-138.638
0.3	45	175.623
0.3	45	86.2594
0.3	45	173.912
0.3	45	102.624
0.3	45	128.116
0.3	45	104.575
0.3	45	-10.0286
0.3	45	-18.9779
0.3	45	41.1493
0.3	45	1.01959
0.3	45	29.9484
0.3	45	-46.3653
0.3	45	30.5553
0.3	45	-158.323
0.3	45	-138.512
0.3	45	102.117
0.3	45	-132.546
0.3	45	-85.2102
0.3	45	161.478
0.3	45	119.202
0.3	45	120.955
0.3	45	-176.507
0.3	45	93.9444
0.3	45	106.601
0.3	45	-58.6579
0.3	45	76.581
0.3	45	-58.1682
0.3	45	-42.5694
0.3	45	31.1622
0.3	45	-54.5683
0.3	45	173.205
0.3	45	147.405
0.3	45	167.219
0.3	45	-134.03
0.3	45	-25.6842
0.3	45	-126.882
0.3	45	-43.8359
0.3	45	11.2031
0.3	45	128.885
0.3	45	-33.7559
0.3	45	-35.8138
0.3	45	-66.4205
0.3	45	-113.967
0.3	45	147.971
0.3	45	64.0067
0.3	45	-52.117
0.3	45	-109.576
0.3	45	-178.715
0.3	45	-15.8882
0.3	45	179.192
0.3	45	60.6856
0.3	45	-63.0292
0.3	45	129.235
0.3	45	176.646
0.3	45	159.112
0.3	45	110.643
0.3	45	-132.551
0.3	45	68.8707
0.3	45	-63.6363
0.3	45	-54.3685
0.3	45	109.677
0.3	45	-178.596
0.3	45	110.256
0.3	45	-137.927
0.3	45	49.437
0.3	45	-159.634
0.3	45	20.0765
0.3	45	-30.3969
0.3	45	-149.284
0.3	45	127.119
0.3	45	-84.6003
0.3	45	-10.565
0.3	45	69.129
0.3	45	103.572
0.3	45	-11.7027
0.3	45	-96.7461
0.3	45	98.5715
0.3	45	138.469
0.3	45	-127.389
0.3	45	-42.9319
0.3	45	147.451
0.3	45	-163.736
0.3	45	-153.856
0.3	45	108.74
0.3	45	-129.789
0.3	45	29.2927
0.3	45	98.6504
0.3	45	-54.4563
0.3	45	-2.33891
