pol	setting	phi
0.3	45	11.0735
0.3	45	139.82
0.3	45	-128.029
0.3	45	-133.891
0.3	45	-34.5315
0.3	45	-84.874
0.3	45	-7.92723
0.3	45	153.351
0.3	45	105.484
0.3	45	-152.795
0.3	45	49.115
0.3	45	170.964
0.3	45	178.065
0.3	45	-54.1957
0.3	45	-115.568
0.3	45	14.5381
0.3	45	156.425
0.3	45	-113.147
0.3	45	-177.583
0.3	45	159.438
0.3	45	31.518
0.3	45	93.8058
0.3	45	-63.6708
0.3	45	-51.6198
0.3	45	-49.8306
0.3	45	30.2735
0.3	45	89.767
0.3	45	134.997
0.3	45	139.62
0.3	45	139.219
0.3	45	-86.7931
0.3	45	124.825
0.3	45	-96.857
0.3	45	157.027
0.3	45	176.47
0.3	45	-11.3776
0.3	45	92.6047
0.3	45	125.076
0.3	45	-122.759
0.3	45	-35.8805
0.3	45	-60.0797
0.3	45	70.5522
0.3	45	-83.4778
0.3	45	-115.302
0.3	45	103.299
0.3	45	-110.221
0.3	45	51.6979
0.3	45	-29.0561
0.3	45	43.4615
0.3	45	-173.143
0.3	45	-96.1754
0.3	45	-81.0984
0.3	45	-47.9536
0.3	45	23.3025
0.3	45	25.7866
0.3	45	103.497
0.3	45	0.494179
0.3	45	-64.5277
0.3	45	13.7973
0.3	45	101.079
0.3	45	-32.3306
0.3	45	135.468
0.3	45	-158.183
0.3	45	28.419
0.3	45	-138.473
0.3	45	-5.77564
0.3	45	96.1059
0.3	45	166.239
0.3	45	49.3723
0.3	45	-117.051
0.3	45	-38.6364
0.3	45	58.2327
0.3	45	90.3623
0.3	45	-115.27
0.3	45	-101.948
0.3	45	-90.7396
0.3	45	-158.758
0.3	45	157.658
0.3	45	39.2535
0.3	45	85.4187
0.3	45	-8.91124
0.3	45	133.485
0.3	45	54.4328
0.3	45	57.5514
0.3	45	-44.8766
0.3	45	-109.857
0.3	45	128.553
0.3	45	-33.5262
0.3	45	22.2636
0.3	45	105.679
0.3	45	-143.506
0.3	45	49.5935
0.3	45	108.927
0.3	45	100.665
0.3	45	-14.4673
0.3	45	-134.667
0.3	45	58.0723
0.3	45	132.858
0.3	45	164.135
0.3	45	24.3498
0.3	45	-2.51401
0.3	45	-145.926
0.3	45	60.1748
0.3	45	145.133
0.3	45	5.51844
0.3	45	128.956
0.3	45	123.284
0.3	45	-53.1444
0.3	45	-114.101
0.3	45	70.831
0.3	45	-98.9377
0.3	45	82.9872
0.3	45	12.6171
0.3	45	-48.8088
0.3	45	106.954
0.3	45	27.0679
0.3	45	-28.6559
0.3	45	-153.13
0.3	45	-111.659
0.3	45	142.057
0.3	45	-72.4554
0.3	45	-150.314
0.3	45	-42.2263
0.3	45	73.4105
0.3	45	-152.515
0.3	45	155.269
0.3	45	-26.5131
0.3	45	13.1433
0.3	45	6.08859
0.3	45	-58.5743
0.3	45	150.182
0.3	45	88.3402
0.3	45	28.3168
0.3	45	-157.549
0.3	45	-124.244
0.3	45	1.17282
0.3	45	-26.6954
0.3	45	-65.2888
0.3	45	-102.623
0.3	45	-35.5375
0.3	45	-40.4975
0.3	45	-141.044
0.3	45	-23.3556
0.3	45	64.3814
