pol	setting	phi
0.3	45	-53.4444
0.3	45	12.0499
0.3	45	-155.752
0.3	45	15.0877
0.3	45	-175.139
0.3	45	116.405
0.3	45	5.36307
0.3	45	150.288
0.3	45	176.672
0.3	45	-29.8782
0.3	45	-170.398
0.3	45	150.43
0.3	45	21.5217
0.3	45	25.3113
0.3	45	-33.0595
0.3	45	-116.976
0.3	45	-62.9519
0.3	45	116.811
0.3	45	10.2352
0.3	45	-2.55307
0.3	45	141.021
0.3	45	115.804
0.3	45	-95.7698
0.3	45	-17.0242
0.3	45	-113.342
0.3	45	144.166
0.3	45	83.3578
0.3	45	84.5229
0.3	45	121.885
0.3	45	45.0698
0.3	45	84.5799
0.3	45	-86.1606
0.3	45	-22.449
0.3	45	-31.0965
0.3	45	31.1652
0.3	45	88.8065
0.3	45	-74.6813
0.3	45	-93.6804
0.3	45	-169.145
0.3	45	115.226
0.3	45	-174.804
0.3	45	26.2922
0.3	45	-48.9201
0.3	45	-113.707
0.3	45	-19.5846
0.3	45	-117.227
0.3	45	-160.081
0.3	45	-52.3207
0.3	45	-174.041
0.3	45	5.35356
0.3	45	-15.2831
0.3	45	-134.297
0.3	45	92.0428
0.3	45	-93.5612
0.3	45	96.9142
0.3	45	137.057
0.3	45	-121.016
0.3	45	79.413
0.3	45	168.868
0.3	45	-70.1698
0.3	45	110.645
0.3	45	96.8469
0.3	45	81.0422
0.3	45	-28.1577
0.3	45	65.2934
0.3	45	-142.741
0.3	45	-30.393
0.3	45	21.0245
0.3	45	-153.358
0.3	45	-53.5511
0.3	45	137.524
0.3	45	68.7987
0.3	45	124.631
0.3	45	-64.1028
0.3	45	35.7821
0.3	45	161.247
0.3	45	-78.5114
0.3	45	59.6092
0.3	45	105.425
0.3	45	-126.338
0.3	45	-44.4999
0.3	45	117.248
0.3	45	2.32821
0.3	45	-40.3494
0.3	45	-12.5493
0.3	45	169.732
0.3	45	178.358
0.3	45	-6.60567
0.3	45	35.9683
0.3	45	-88.367
0.3	45	14.0938
0.3	45	-124.102
0.3	45	-1.74103
0.3	45	54.4646
0.3	45	166.188
0.3	45	132.181
0.3	45	-131.526
0.3	45	91.9165
0.3	45	-96.1304
0.3	45	-59.5179
0.3	45	75.2584
0.3	45	-26.2207
0.3	45	42.3882
0.3	45	94.6456
0.3	45	85.2588
0.3	45	112.644
0.3	45	-75.1427
0.3	45	-51.0797
0.3	45	-84.6658
0.3	45	-65.5112
