pol	setting	phi
0.3	45	107.206
0.3	45	174.29
0.3	45	-29.0894
0.3	45	63.2015
0.3	45	-88.5464
0.3	45	94.2406
0.3	45	-57.7647
0.3	45	-160.802
0.3	45	-65.9347
0.3	45	-41.8699
0.3	45	-178.519
0.3	45	-170.642
0.3	45	-110.287
0.3	45	107.061
0.3	45	-47.4847
0.3	45	-58.6415
0.3	45	152.424
0.3	45	-18.4057
0.3	45	-100.632
0.3	45	38.6944
0.3	45	12.736
0.3	45	133.694
0.3	45	80.5711
0.3	45	-81.6646
0.3	45	40.7548
0.3	45	96.5393
0.3	45	-70.4072
0.3	45	-79.4428
0.3	45	-128.05
0.3	45	-178.982
0.3	45	142.932
0.3	45	164.171
0.3	45	-151.913
0.3	45	82.3315
0.3	45	-140.109
0.3	45	45.3377
0.3	45	-28.6928
0.3	45	-64.3883
0.3	45	59.95
0.3	45	-1.374
0.3	45	67.8327
0.3	45	-21.7709
0.3	45	117.28
0.3	45	163.819
0.3	45	-5.04248
0.3	45	150.604
0.3	45	171.391
0.3	45	-81.2696
0.3	45	73.6303
0.3	45	104.656
0.3	45	-29.2454
0.3	45	-131.847
0.3	45	137.344
0.3	45	121.622
0.3	45	143.024
0.3	45	71.9833
0.3	45	-91.4451
0.3	45	127.351
0.3	45	-27.1399
0.3	45	74.0072
0.3	45	79.5637
0.3	45	90.6824
0.3	45	-58.6386
0.3	45	153.537
0.3	45	100.586
0.3	45	-96.6366
0.3	45	-89.976
0.3	45	-145.314
0.3	45	129.699
0.3	45	117.828
0.3	45	-70.8439
0.3	45	148.39
0.3	45	78.0793
0.3	45	-5.51508
0.3	45	145.448
0.3	45	-122.87
0.3	45	74.6662
0.3	45	-173.4
0.3	45	179.884
0.3	45	114.257
0.3	45	-166.447
0.3	45	86.349
0.3	45	-135.67
0.3	45	-76.4096
0.3	45	-39.8405
0.3	45	-65.8687
0.3	45	69.2719
0.3	45	168.973
0.3	45	147.576
0.3	45	89.0606
0.3	45	40.0934
0.3	45	69.3882
0.3	45	87.23
0.3	45	-47.6082
0.3	45	-104.431
0.3	45	-12.0502
0.3	45	-85.9217
0.3	45	153.356
0.3	45	-78.7249
0.3	45	12.8305
0.3	45	150.084
0.3	45	118.084
0.3	45	-52.1536
0.3	45	-65.4172
0.3	45	-153.727
0.3	45	-156.495
0.3	45	-94.2166
0.3	45	-154.7
0.3	45	-171.06
0.3	45	13.6416
0.3	45	-88.5486
0.3	45	150.875
0.3	45	11.7607
0.3	45	-90.9185
0.3	45	-135.406
0.3	45	-177.801
0.3	45	-45.2557
0.3	45	46.3219
0.3	45	22.346
0.3	45	-161.108
0.3	45	4.42688
0.3	45	-136.015
0.3	45	-125.548
0.3	45	2.64036
0.3	45	125.429
