pol	setting	phi
0.3	45	-57.5683
0.3	45	29.4736
0.3	45	-150.963
0.3	45	15.9311
0.3	45	46.7388
0.3	45	-15.8279
0.3	45	-164.4
0.3	45	115.347
0.3	45	-147.154
0.3	45	-20.1968
0.3	45	55.451
0.3	45	-175.662
0.3	45	117.084
0.3	45	-48.2952
0.3	45	-131.641
0.3	45	76.1677
0.3	45	-164.096
0.3	45	-166.82
0.3	45	-133.548
0.3	45	155.671
0.3	45	-68.9964
0.3	45	162.15
0.3	45	146.502
0.3	45	104.726
0.3	45	-82.0755
0.3	45	110.336
0.3	45	106.914
0.3	45	97.7467
0.3	45	-156.933
0.3	45	134.752
0.3	45	-158.772
0.3	45	7.91447
0.3	45	-82.2315
0.3	45	5.05193
0.3	45	54.8372
0.3	45	-132.459
0.3	45	86.22
0.3	45	-134.628
0.3	45	-13.4565
0.3	45	94.958
0.3	45	-3.96748
0.3	45	-162.207
0.3	45	-99.359
0.3	45	-131.151
0.3	45	155.748
0.3	45	139.649
0.3	45	-48.0481
0.3	45	3.64564
0.3	45	-145.071
0.3	45	-142.614
0.3	45	-158.146
0.3	45	-136.632
0.3	45	-90.104
0.3	45	90.5412
0.3	45	158.6
0.3	45	-112.742
0.3	45	-144.95
0.3	45	66.2173
0.3	45	-10.4628
0.3	45	-64.2298
0.3	45	-86.98
0.3	45	135.047
0.3	45	171.269
0.3	45	174.865
0.3	45	55.1401
0.3	45	128.056
0.3	45	8.47255
0.3	45	172.174
0.3	45	-31.0875
0.3	45	-52.9416
0.3	45	-135.489
0.3	45	-75.5059
0.3	45	156.536
0.3	45	32.2405
0.3	45	-170.24
0.3	45	-52.0249
0.3	45	37.0483
0.3	45	-141.473
0.3	45	-53.288
0.3	45	-157.784
0.3	45	-109.605
0.3	45	-92.0472
0.3	45	-94.7236
0.3	45	171.563
0.3	45	-76.6184
0.3	45	47.1235
0.3	45	-52.0447
0.3	45	50.1584
0.3	45	108.283
0.3	45	55.4202
0.3	45	75.6225
0.3	45	132.655
0.3	45	149.279
0.3	45	-60.5621
0.3	45	-177.421
0.3	45	68.8555
0.3	45	-15.1189
0.3	45	-97.007
0.3	45	-115.048
0.3	45	156.478
0.3	45	-50.7487
0.3	45	175.117
0.3	45	74.8087
0.3	45	-26.9554
0.3	45	-103.984
0.3	45	97.1026
0.3	45	150.658
0.3	45	118.782
0.3	45	25.4272
0.3	45	63.1907
0.3	45	141.858
0.3	45	-15.3076
0.3	45	-47.8411
0.3	45	-118.346
0.3	45	35.1725
0.3	45	179.306
0.3	45	-134.495
0.3	45	-84.7258
0.3	45	-34.36
0.3	45	132.977
0.3	45	-32.2731
0.3	45	109.019
0.3	45	148.952
0.3	45	-81.7296
0.3	45	-106.153
0.3	45	-6.97123
0.3	45	115.606
0.3	45	-101.976
0.3	45	-47.6806
0.3	45	20.4508
0.3	45	108.489
0.3	45	69.0683
0.3	45	-50.557
0.3	45	-125.666
0.3	45	50.9891
0.3	45	-118.965
0.3	45	98.1733
0.3	45	112.278
0.3	45	-66.5876
0.3	45	146.485
0.3	45	146.924
0.3	45	-41.4772
0.3	45	-130.051
0.3	45	-14.9843
0.3	45	-169.92
0.3	45	-73.2067
0.3	45	-64.5569
0.3	45	84.8416
0.3	45	-77.9178
0.3	45	-4.24524
0.3	45	64.0738
0.3	45	-12.2127
0.3	45	-66.9741
0.3	45	-120.228
0.3	45	108.53
0.3	45	12.6725
0.3	45	-68.71
0.3	45	110.18
0.3	45	159.011
0.3	45	-137.48
0.3	45	121.012
0.3	45	91.9124
0.3	45	-144.465
0.3	45	-75.751
0.3	45	-16.9225
0.3	45	-123.215
0.3	45	-112.846
0.3	45	144.961
0.3	45	118.116
0.3	45	-124.482
0.3	45	-96.2014
0.3	45	-45.0644
0.3	45	86.7909
0.3	45	-143.311
0.3	45	-166.186
0.3	45	-17.6478
0.3	45	124.875
0.3	45	-43.5658
0.3	45	136.734
0.3	45	-107.933
0.3	45	-116.047
0.3	45	107.943
0.3	45	-13.0163
0.3	45	-31.1304
0.3	45	99.3049
0.3	45	-93.296
0.3	45	-23.5662
0.3	45	-83.2265
0.3	45	-0.133235
0.3	45	37.7396
0.3	45	142.78
0.3	45	-48.9174
0.3	45	41.2501
0.3	45	-132.177
0.3	45	150.605
0.3	45	174.754
0.3	45	-142.658
0.3	45	-2.33909
0.3	45	-64.5448
0.3	45	-89.6895
0.3	45	-23.0368
0.3	45	-155.691
0.3	45	-2.45188
0.3	45	-13.2485
0.3	45	-2.05975
0.3	45	86.9413
0.3	45	44.1185
0.3	45	99.4457
0.3	45	-59.0912
0.3	45	-174.105
0.3	45	-75.8417
0.3	45	177.021
0.3	45	-121.13
0.3	45	-71.0755
0.3	45	-157.826
0.3	45	60.9345
0.3	45	119.116
0.3	45	-37.4306
0.3	45	149.46
0.3	45	-1.53165
0.3	45	19.3628
0.3	45	-3.01899
0.3	45	-28.7232
0.3	45	76.268
0.3	45	144.727
0.3	45	-17.3539
0.3	45	-0.506484
0.3	45	-175.922
0.3	45	4.52422
0.3	45	53.171
0.3	45	74.2211
0.3	45	85.9795
0.3	45	-2.9621
0.3	45	118.229
0.3	45	161.362
0.3	45	73.7222
0.3	45	-76.2911
0.3	45	-56.7254
0.3	45	-32.4593
0.3	45	-69.8836
0.3	45	-167.688
0.3	45	127.384
0.3	45	-18.1535
0.3	45	21.2502
