pol	setting	phi
0.3	45	-147.901
0.3	45	-149.959
0.3	45	-58.0685
0.3	45	-160.481
0.3	45	20.6034
0.3	45	-165.29
0.3	45	148.705
0.3	45	81.2601
0.3	45	-154.749
0.3	45	67.6599
0.3	45	-173.621
0.3	45	-161.888
0.3	45	103.647
0.3	45	109.219
0.3	45	-126.754
0.3	45	98.8749
0.3	45	141.186
0.3	45	-68.6803
0.3	45	-35.9588
0.3	45	134.864
0.3	45	-61.1331
0.3	45	57.0243
0.3	45	-73.3874
0.3	45	78.7668
0.3	45	93.5097
0.3	45	161.69
0.3	45	110.94
0.3	45	79.3884
0.3	45	41.0626
0.3	45	82.3355
0.3	45	53.5005
0.3	45	25.8593
0.3	45	-11.0194
0.3	45	49.6797
0.3	45	46.5066
0.3	45	-80.9905
0.3	45	149.199
0.3	45	-68.7747
0.3	45	0.883147
0.3	45	20.2425
0.3	45	162.379
0.3	45	8.17538
0.3	45	39.1323
0.3	45	71.85
0.3	45	103.576
0.3	45	151.746
0.3	45	-58.1839
0.3	45	-107.903
0.3	45	152.815
0.3	45	-86.3829
0.3	45	163.425
0.3	45	144.524
0.3	45	-17.0069
0.3	45	121.217
0.3	45	9.02289
0.3	45	-177.191
0.3	45	10.3276
0.3	45	75.5721
0.3	45	41.5647
0.3	45	18.6119
0.3	45	14.4428
0.3	45	-92.3841
0.3	45	11.8372
0.3	45	-79.7983
0.3	45	45.7375
0.3	45	-72.7169
0.3	45	-9.16714
0.3	45	85.0348
0.3	45	-9.2116
0.3	45	-172.073
0.3	45	-101.174
0.3	45	-131.082
0.3	45	121.999
0.3	45	43.9404
0.3	45	156.485
0.3	45	-93.3866
0.3	45	-163.64
0.3	45	141.496
0.3	45	141.703
0.3	45	120.956
0.3	45	95.1156
0.3	45	145.496
0.3	45	121.972
0.3	45	-96.3762
0.3	45	63.6242
0.3	45	65.7815
0.3	45	53.2825
0.3	45	-15.5774
0.3	45	-63.1872
0.3	45	115.254
0.3	45	80.3164
0.3	45	-147.588
0.3	45	-107.142
0.3	45	-31.7914
0.3	45	-157.659
0.3	45	-157.886
0.3	45	80.2645
0.3	45	-86.4804
0.3	45	5.36436
0.3	45	111.9
0.3	45	10.5688
0.3	45	107.869
0.3	45	-36.867
0.3	45	-46.3992
0.3	45	99.0201
0.3	45	146.622
0.3	45	16.215
0.3	45	29.3814
0.3	45	-56.7343
0.3	45	-90.9923
0.3	45	24.1474
0.3	45	95.2492
0.3	45	-22.8741
0.3	45	-120.475
0.3	45	169.914
0.3	45	65.4742
0.3	45	-0.275904
0.3	45	-4.1548
0.3	45	-2.3015
0.3	45	-45.4608
0.3	45	98.8845
0.3	45	71.1126
0.3	45	-122.663
