pol	setting	phi
0.3	45	85.2305
0.3	45	4.11034
0.3	45	117.092
0.3	45	105.014
0.3	45	94.6573
0.3	45	-148.14
0.3	45	-37.0639
0.3	45	1.80053
0.3	45	-8.68884
0.3	45	-17.9327
0.3	45	41.0676
0.3	45	-97.3037
0.3	45	-28.936
0.3	45	-161.161
0.3	45	109.95
0.3	45	-32.8668
0.3	45	-144.919
0.3	45	119.025
0.3	45	152.61
0.3	45	141.712
0.3	45	52.6609
0.3	45	35.2801
0.3	45	-20.3265
0.3	45	-111.42
0.3	45	130.784
0.3	45	39.4334
0.3	45	160.296
0.3	45	-124.497
0.3	45	16.5477
0.3	45	-137.444
0.3	45	120.089
0.3	45	-38.2333
0.3	45	-26.9278
0.3	45	-149.097
0.3	45	146.144
0.3	45	111.554
0.3	45	-32.259
0.3	45	109.899
0.3	45	100.832
0.3	45	104.264
0.3	45	-110.779
0.3	45	110.319
0.3	45	30.2837
0.3	45	171.283
0.3	45	-134.673
0.3	45	-177.612
0.3	45	-139.567
0.3	45	-68.87
0.3	45	-37.9972
0.3	45	-170.146
0.3	45	-24.5935
0.3	45	171.97
0.3	45	-167.094
0.3	45	168.231
0.3	45	-135.126
0.3	45	57.2149
0.3	45	-33.9079
0.3	45	151.897
0.3	45	86.7671
0.3	45	20.3602
0.3	45	100.81
0.3	45	-65.476
0.3	45	175.722
0.3	45	26.029
0.3	45	5.76806
0.3	45	128.747
0.3	45	-98.7902
0.3	45	-109.574
0.3	45	64.3889
0.3	45	-120.508
0.3	45	76.4366
0.3	45	46.236
0.3	45	20.4029
0.3	45	172.751
0.3	45	-30.1479
0.3	45	176.859
0.3	45	-101.058
0.3	45	-82.2938
0.3	45	83.5864
0.3	45	-62.7095
0.3	45	37.0727
0.3	45	157.53
0.3	45	176.995
0.3	45	-67.3393
0.3	45	-86.4688
0.3	45	31.9743
0.3	45	106.695
0.3	45	137.354
0.3	45	-72.6425
0.3	45	-58.556
0.3	45	15.9595
0.3	45	-137.075
0.3	45	-104.965
0.3	45	-50.4033
0.3	45	6.04554
0.3	45	34.2963
0.3	45	122.647
0.3	45	-153.959
0.3	45	-179.292
0.3	45	18.3071
0.3	45	145.299
0.3	45	-115.228
0.3	45	11.5684
0.3	45	138.191
0.3	45	-86.3258
0.3	45	86.3358
0.3	45	165.626
0.3	45	-34.7793
0.3	45	-30.294
0.3	45	-130.664
0.3	45	-79.8952
0.3	45	119.374
0.3	45	65.6416
0.3	45	82.2313
0.3	45	-80.0601
0.3	45	59.6782
0.3	45	28.3718
0.3	45	-26.7359
0.3	45	-73.8715
0.3	45	53.92
0.3	45	14.6165
0.3	45	67.6987
0.3	45	-165.738
0.3	45	-31.3243
0.3	45	173.155
0.3	45	60.6192
0.3	45	-91.4984
0.3	45	-122.289
0.3	45	81.4802
0.3	45	-171.955
0.3	45	94.8579
0.3	45	-131.622
0.3	45	-68.2521
0.3	45	-96.9413
0.3	45	61.3594
0.3	45	62.5733
0.3	45	-118.762
0.3	45	162.259
0.3	45	171.652
0.3	45	-2.77316
0.3	45	-27.0143
0.3	45	137.942
0.3	45	118.101
0.3	45	145.016
0.3	45	113.269
0.3	45	-175.734
0.3	45	-4.46995
0.3	45	94.7535
0.3	45	-171.794
0.3	45	-21.1375
0.3	45	92.9274
0.3	45	-57.0719
0.3	45	35.5005
0.3	45	95.4926
0.3	45	85.6051
0.3	45	138.822
0.3	45	163.044
0.3	45	114.06
0.3	45	12.8405
0.3	45	33.7196
0.3	45	36.3928
0.3	45	-87.3666
0.3	45	162.761
0.3	45	-87.1953
0.3	45	177.347
0.3	45	-76.9336
0.3	45	124.941
0.3	45	149.875
0.3	45	62.1362
0.3	45	114.698
0.3	45	20.9506
0.3	45	128.001
0.3	45	173.492
0.3	45	-158.655
0.3	45	75.3262
0.3	45	-109.496
0.3	45	118.651
0.3	45	-179.318
0.3	45	-118.716
0.3	45	167.161
0.3	45	-158.702
0.3	45	-152.283
0.3	45	-34.2126
0.3	45	-174.105
0.3	45	-31.8946
0.3	45	13.695
