pol	setting	phi
0.3	45	-136.576
0.3	45	-87.1777
0.3	45	-112.623
0.3	45	126.329
0.3	45	169.094
0.3	45	71.3039
0.3	45	80.1218
0.3	45	163.58
0.3	45	68.6864
0.3	45	1.34706
0.3	45	-11.3151
0.3	45	-19.7252
0.3	45	23.2825
0.3	45	-126.698
0.3	45	-68.8923
0.3	45	-37.2951
0.3	45	19.2602
0.3	45	-137.379
0.3	45	162.403
0.3	45	-20.225
0.3	45	144.592
0.3	45	126.521
0.3	45	172.371
0.3	45	-123.654
0.3	45	-59.5268
0.3	45	-117.12
0.3	45	63.4891
0.3	45	161.951
0.3	45	79.4629
0.3	45	108.269
0.3	45	3.20258
0.3	45	107.368
0.3	45	-67.8733
0.3	45	-5.14038
0.3	45	127.171
0.3	45	41.3421
0.3	45	-152.697
0.3	45	24.1964
0.3	45	18.7627
0.3	45	155.04
0.3	45	-54.4865
0.3	45	68.7687
0.3	45	-21.1723
0.3	45	-43.2321
0.3	45	-175.577
0.3	45	-149.491
0.3	45	-41.2508
0.3	45	-99.788
0.3	45	-42.2652
0.3	45	-73.5453
0.3	45	15.4655
0.3	45	152.33
0.3	45	-15.652
0.3	45	-103.172
0.3	45	16.6849
0.3	45	43.1939
0.3	45	-33.5751
0.3	45	46.9834
0.3	45	-152.599
0.3	45	-24.482
0.3	45	-37.9005
0.3	45	112.58
0.3	45	67.7351
0.3	45	97.5954
0.3	45	-79.7359
0.3	45	93.0403
0.3	45	-63.2628
0.3	45	51.9341
0.3	45	-74.466
0.3	45	-49.4526
0.3	45	15.4661
0.3	45	57.6208
0.3	45	90.4755
0.3	45	-116.54
0.3	45	-18.1368
0.3	45	86.5101
0.3	45	-12.8975
0.3	45	10.3792
0.3	45	-92.6453
0.3	45	19.3216
0.3	45	-21.5167
0.3	45	-41.1849
0.3	45	-61.2
0.3	45	62.0511
0.3	45	-126.514
0.3	45	1.97945
0.3	45	154.43
0.3	45	-30.8199
0.3	45	152.045
0.3	45	138.299
0.3	45	109.362
0.3	45	51.8855
0.3	45	-36.2748
0.3	45	-15.6977
0.3	45	36.0423
