pol.	phi	weight
0.3	85.1841	1
0.3	35.3285	1
0.3	120.564	1
0.3	25.0165	1
0.3	-41.5313	1
0.3	-115.884	1
0.3	-75.4132	1
0.3	48.0096	1
0.3	-34.9341	1
0.3	127.912	1
0.3	30.2889	1
0.3	-35.6888	1
0.3	-120.207	1
0.3	103.001	1
0.3	8.79621	1
0.3	10.3857	1
0.3	-156.336	1
0.3	7.83354	1
0.3	74.1426	1
0.3	-37.9217	1
0.3	-124.881	1
0.3	118.04	1
0.3	-16.6104	1
0.3	30.7378	1
0.3	-166.511	1
0.3	-138.969	1
0.3	-118.715	1
0.3	171.199	1
0.3	115.537	1
0.3	-25.3317	1
0.3	-34.4669	1
0.3	-102.434	1
0.3	122.077	1
0.3	-24.4723	1
0.3	-35.2606	1
0.3	-135.672	1
0.3	-119.331	1
0.3	9.38045	1
0.3	11.1141	1
0.3	133.005	1
0.3	-5.36257	1
0.3	-94.5569	1
0.3	101.572	1
0.3	6.33241	1
0.3	-34.9607	1
0.3	49.4867	1
0.3	29.3225	1
0.3	-118.404	1
0.3	114.264	1
0.3	20.5677	1
0.3	82.8987	1
0.3	117.177	1
0.3	106.609	1
0.3	-47.3352	1
0.3	-17.6684	1
0.3	-5.49696	1
0.3	44.1773	1
0.3	53.9598	1
0.3	21.4988	1
0.3	152.294	1
0.3	86.3474	1
0.3	-103.495	1
0.3	-33.0827	1
0.3	4.064	1
0.3	-22.9753	1
0.3	50.1732	1
0.3	-67.9188	1
0.3	22.7654	1
0.3	15.1023	1
0.3	78.5091	1
0.3	73.8675	1
0.3	99.8787	1
0.3	162.704	1
0.3	106.954	1
0.3	163.858	1
0.3	144.419	1
0.3	145.63	1
0.3	2.11933	1
0.3	-162.528	1
0.3	-72.981	1
0.3	-168.654	1
0.3	-108.435	1
0.3	100.208	1
0.3	-147.194	1
0.3	21.3778	1
0.3	36.4551	1
0.3	-16.3835	1
0.3	-19.6571	1
0.3	116.15	1
0.3	-176.272	1
0.3	132.078	1
0.3	161.761	1
0.3	-71.1587	1
0.3	95.9432	1
0.3	130.449	1
0.3	-21.9395	1
0.3	129.519	1
0.3	-89.5932	1
0.3	-9.4367	1
0.3	150.865	1
0.3	9.07698	1
0.3	177.147	1
0.3	65.534	1
0.3	143.022	1
0.3	-171.733	1
0.3	153.528	1
0.3	78.2349	1
0.3	-129.366	1
0.3	29.5005	1
0.3	-78.2988	1
0.3	-159.176	1
0.3	-143.605	1
0.3	-105.718	1
0.3	-64.0332	1
0.3	179.577	1
0.3	-61.6143	1
0.3	101.182	1
0.3	58.7192	1
0.3	97.5352	1
0.3	94.3848	1
0.3	78.104	1
0.3	-6.40854	1
0.3	-84.3589	1
0.3	128.322	1
0.3	-86.1126	1
0.3	-81.066	1
0.3	43.3849	1
0.3	49.1131	1
0.3	158.348	1
0.3	-142.265	1
0.3	-44.5206	1
0.3	7.36935	1
0.3	-9.81911	1
0.3	-94.1293	1
0.3	-108.531	1
0.3	-6.15711	1
0.3	-28.4246	1
0.3	74.7296	1
0.3	-61.5708	1
0.3	-16.7264	1
0.3	108.784	1
0.3	-24.1833	1
0.3	43.3209	1
0.3	135.844	1
0.3	109.765	1
0.3	-98.8927	1
0.3	-75.5537	1
0.3	-128.436	1
0.3	69.8433	1
0.3	61.4432	1
0.3	-160.112	1
0.3	89.427	1
0.3	-131.473	1
0.3	132.748	1
0.3	65.0114	1
0.3	-95.1102	1
0.3	51.1341	1
0.3	72.1088	1
0.3	-173.466	1
0.3	-118.913	1
0.3	67.1849	1
0.3	-170.433	1
0.3	170.3	1
0.3	134.306	1
0.3	101.856	1
0.3	16.3261	1
0.3	-25.0056	1
0.3	-48.5373	1
0.3	-39.4979	1
0.3	10.5843	1
0.3	-1.25079	1
0.3	49.7792	1
0.3	-62.0752	1
0.3	-105.968	1
0.3	-146.61	1
0.3	-21.3418	1
0.3	60.1822	1
0.3	-19.916	1
0.3	-144.254	1
0.3	137.818	1
0.3	-136.16	1
0.3	-33.5766	1
0.3	72.7599	1
0.3	-123.846	1
0.3	-135.711	1
0.3	-73.355	1
0.3	-93.8727	1
0.3	-0.607039	1
0.3	73.5302	1
0.3	-136.811	1
0.3	-89.5049	1
0.3	58.7181	1
0.3	174.49	1
0.3	-163.928	1
0.3	37.1374	1
0.3	-56.3517	1
0.3	-66.5342	1
0.3	179.702	-0.065
0.3	-108.721	-0.065
0.3	39.9399	-0.065
0.3	-59.6413	-0.065
0.3	30.7475	-0.065
0.3	59.6397	-0.065
0.3	121.92	-0.065
0.3	145.39	-0.065
0.3	152.998	-0.065
0.3	-61.558	-0.065
0.3	17.8004	-0.065
0.3	-19.0964	-0.065
0.3	116.993	-0.065
0.3	59.3068	-0.065
0.3	111.075	-0.065
0.3	-2.13695	-0.065
0.3	111.696	-0.065
0.3	-135.682	-0.065
0.3	-75.6451	-0.065
0.3	-116.974	-0.065
0.3	-128.944	-0.065
0.3	-9.26546	-0.065
0.3	61.584	-0.065
0.3	163.908	-0.065
0.3	48.6474	-0.065
0.3	-17.0593	-0.065
0.3	160.036	-0.065
0.3	103.453	-0.065
0.3	-15.7319	-0.065
0.3	-147.817	-0.065
0.3	-37.389	-0.065
0.3	-23.3982	-0.065
0.3	-131.43	-0.065
0.3	148.201	-0.065
0.3	150.995	-0.065
0.3	-39.3632	-0.065
0.3	79.6551	-0.065
0.3	-93.412	-0.065
0.3	-82.9972	-0.065
0.3	61.6484	-0.065
0.3	-74.3434	-0.065
0.3	-174.107	-0.065
0.3	-5.96089	-0.065
0.3	92.3534	-0.065
0.3	-158.268	-0.065
0.3	63.9185	-0.065
0.3	-120.942	-0.065
0.3	-176.963	-0.065
0.3	-64.3495	-0.065
0.3	-21.0753	-0.065
0.3	37.4395	-0.065
