pol.	phi	weight
0.3	-39.842	1
0.3	79.9786	1
0.3	174.273	1
0.3	123.795	1
0.3	-109.743	1
0.3	-114.255	1
0.3	-34.6254	1
0.3	-120.274	1
0.3	138.494	1
0.3	-56.2367	1
0.3	-176.404	1
0.3	164.961	1
0.3	-102.265	1
0.3	104.565	1
0.3	-54.0032	1
0.3	-172.792	1
0.3	3.13146	1
0.3	-132.209	1
0.3	134.275	1
0.3	76.61	1
0.3	-112.303	1
0.3	132.255	1
0.3	-140.08	1
0.3	-159.488	1
0.3	33.8484	1
0.3	178.143	1
0.3	-68.0304	1
0.3	-174.222	1
0.3	-125.477	1
0.3	176.521	1
0.3	-26.0271	1
0.3	116.946	1
0.3	-73.9908	1
0.3	-108.33	1
0.3	-113.1	1
0.3	178.012	1
0.3	126.709	1
0.3	-10.2954	1
0.3	117.212	1
0.3	168.384	1
0.3	-95.95	1
0.3	-61.401	1
0.3	-93.0186	1
0.3	-9.20892	1
0.3	126.094	1
0.3	139.296	1
0.3	177.423	1
0.3	55.4925	1
0.3	-45.0721	1
0.3	-159.601	1
0.3	-166.949	1
0.3	154.71	1
0.3	93.2327	1
0.3	-103.063	1
0.3	-4.11346	1
0.3	-29.5253	1
0.3	-84.0813	1
0.3	1.43429	1
0.3	-106.195	1
0.3	12.3355	1
0.3	-76.707	1
0.3	-60.3534	1
0.3	-111.189	1
0.3	-54.9678	1
0.3	42.9737	1
0.3	-6.74481	1
0.3	108.426	1
0.3	20.5955	1
0.3	-113.095	1
0.3	-107.867	1
0.3	84.0602	1
0.3	-75.4591	1
0.3	176.72	1
0.3	-79.8861	1
0.3	-74.5334	1
0.3	-84.9947	1
0.3	161.091	1
0.3	126.53	1
0.3	178.776	1
0.3	-97.677	1
0.3	131.496	1
0.3	-169.441	1
0.3	-176.578	1
0.3	-38.1731	1
0.3	1.05305	1
0.3	-31.9105	1
0.3	73.4174	1
0.3	88.9277	1
0.3	-84.3855	1
0.3	-177.869	1
0.3	-62.3929	1
0.3	-168.472	1
0.3	34.6793	1
0.3	116.589	1
0.3	-110.005	1
0.3	94.0531	1
0.3	-21.7678	1
0.3	103.344	1
0.3	62.971	1
0.3	138.014	1
0.3	129.295	1
0.3	-44.0284	1
0.3	-169.287	1
0.3	-137.46	1
0.3	-42.5124	1
0.3	121.153	1
0.3	-94.4715	1
0.3	-6.61687	1
0.3	-69.5878	1
0.3	-73.0585	1
0.3	-126.602	1
0.3	76.132	1
0.3	-109.349	1
0.3	37.1267	1
0.3	-66.5837	1
0.3	-78.6663	1
0.3	41.5883	1
0.3	126.491	1
0.3	125.045	1
0.3	-44.7427	1
0.3	-17.5481	1
0.3	-128.096	1
0.3	146.45	1
0.3	157.36	1
0.3	136.104	1
0.3	45.0744	1
0.3	140.673	1
0.3	-9.38973	1
0.3	51.9179	1
0.3	-112.145	1
0.3	48.4666	1
0.3	-63.1748	1
0.3	123.017	1
0.3	-111.104	1
0.3	-175.376	1
0.3	-50.1303	1
0.3	-34.7663	1
0.3	94.2145	1
0.3	-84.1952	1
0.3	-162.898	1
0.3	-24.5056	1
0.3	-26.2066	1
0.3	-153.505	1
0.3	93.6701	1
0.3	88.2557	1
0.3	-101.261	1
0.3	25.6466	1
0.3	-65.2268	1
0.3	40.6203	1
0.3	-144.477	1
0.3	-87.1488	1
0.3	-31.7322	1
0.3	-143.204	1
0.3	-49.3186	1
0.3	-101.364	1
0.3	-168.858	1
0.3	-70.6406	1
0.3	-149.334	1
0.3	24.0063	1
0.3	13.5072	1
0.3	73.0054	1
0.3	-116.856	1
0.3	132.197	1
0.3	-71.9577	1
0.3	61.1171	1
0.3	167.244	1
0.3	160.593	1
0.3	157.306	1
0.3	107.287	1
0.3	-62.4449	1
0.3	97.9379	1
0.3	-36.3749	1
0.3	-75.1329	1
0.3	-170.966	1
0.3	-110.772	1
0.3	131.258	1
0.3	138.033	1
0.3	74.2853	1
0.3	120.501	1
0.3	-39.3404	1
0.3	-126.717	1
0.3	159.513	1
0.3	16.7299	1
0.3	-39.9158	1
0.3	138.179	1
0.3	128.112	1
0.3	57.9422	1
0.3	-19.0275	1
0.3	113.858	1
0.3	157.303	1
0.3	85.6489	-0.065
0.3	3.34142	-0.065
0.3	-56.3773	-0.065
0.3	-125.524	-0.065
0.3	-127.113	-0.065
0.3	-28.2341	-0.065
0.3	27.2966	-0.065
0.3	-56.0287	-0.065
0.3	29.5824	-0.065
0.3	37.7387	-0.065
0.3	-22.8417	-0.065
0.3	16.7219	-0.065
0.3	107.873	-0.065
0.3	121.024	-0.065
0.3	-76.1202	-0.065
0.3	138.378	-0.065
0.3	-144.91	-0.065
0.3	-98.7539	-0.065
0.3	5.65211	-0.065
0.3	24.3567	-0.065
0.3	14.1753	-0.065
0.3	91.3721	-0.065
0.3	-131.586	-0.065
0.3	-2.23495	-0.065
0.3	-132.248	-0.065
0.3	-55.3296	-0.065
0.3	36.0871	-0.065
0.3	-4.06982	-0.065
0.3	124.406	-0.065
0.3	-26.6472	-0.065
0.3	-71.0378	-0.065
0.3	-62.4558	-0.065
0.3	-47.0067	-0.065
0.3	34.4245	-0.065
0.3	177.396	-0.065
0.3	-162.662	-0.065
0.3	-16.1138	-0.065
0.3	100.927	-0.065
0.3	64.0079	-0.065
0.3	32.5155	-0.065
0.3	-139.25	-0.065
0.3	4.84566	-0.065
0.3	60.4112	-0.065
0.3	111.13	-0.065
0.3	-38.9445	-0.065
0.3	-71.3474	-0.065
0.3	64.2686	-0.065
0.3	144.592	-0.065
0.3	21.2985	-0.065
0.3	-93.4376	-0.065
0.3	56.735	-0.065
0.3	153.167	-0.065
0.3	8.73841	-0.065
0.3	-174.682	-0.065
0.3	-51.4782	-0.065
0.3	141.204	-0.065
0.3	68.6184	-0.065
0.3	168.824	-0.065
0.3	-98.9789	-0.065
0.3	-161.046	-0.065
0.3	82.1003	-0.065
0.3	165.135	-0.065
0.3	-160.745	-0.065
0.3	-104.339	-0.065
0.3	-104.278	-0.065
0.3	-133.176	-0.065
0.3	-9.92025	-0.065
0.3	50.5129	-0.065
0.3	176.664	-0.065
0.3	-102.858	-0.065
0.3	-114.232	-0.065
0.3	-126.138	-0.065
0.3	-141.883	-0.065
0.3	-28.0476	-0.065
0.3	6.52505	-0.065
0.3	58.8306	-0.065
0.3	32.6651	-0.065
0.3	-144.703	-0.065
0.3	-51.0469	-0.065
0.3	-139.377	-0.065
0.3	56.1135	-0.065
0.3	53.4633	-0.065
0.3	-134.894	-0.065
0.3	-54.4913	-0.065
0.3	-146.541	-0.065
0.3	176.728	-0.065
0.3	-132.222	-0.065
0.3	101.379	-0.065
0.3	-146.307	-0.065
0.3	8.71777	-0.065
0.3	-73.5195	-0.065
0.3	-111.876	-0.065
0.3	29.9723	-0.065
0.3	-163.282	-0.065
0.3	44.8971	-0.065
0.3	4.86298	-0.065
0.3	96.5853	-0.065
0.3	-55.1707	-0.065
0.3	89.948	-0.065
0.3	-65.6035	-0.065
0.3	-108.386	-0.065
0.3	103.595	-0.065
0.3	-0.974094	-0.065
0.3	-97.2613	-0.065
0.3	174.519	-0.065
0.3	-171.459	-0.065
0.3	46.1819	-0.065
0.3	-147.225	-0.065
0.3	115.222	-0.065
0.3	167.834	-0.065
0.3	-116.751	-0.065
0.3	-131.76	-0.065
0.3	79.2488	-0.065
0.3	-44.2261	-0.065
0.3	43.4067	-0.065
0.3	-26.374	-0.065
0.3	-30.9952	-0.065
0.3	81.5151	-0.065
0.3	138.496	-0.065
0.3	114.464	-0.065
0.3	104.79	-0.065
0.3	105.303	-0.065
0.3	69.0348	-0.065
0.3	-86.0865	-0.065
0.3	173.694	-0.065
0.3	78.052	-0.065
0.3	148.016	-0.065
0.3	-43.282	-0.065
0.3	149.048	-0.065
0.3	136.386	-0.065
0.3	121.567	-0.065
0.3	173.05	-0.065
0.3	-166.208	-0.065
0.3	-173.565	-0.065
0.3	130.28	-0.065
0.3	-137.431	-0.065
0.3	87.2808	-0.065
0.3	-59.8906	-0.065
0.3	-59.8498	-0.065
0.3	14.3304	-0.065
0.3	-128.54	-0.065
0.3	36.3926	-0.065
0.3	147.502	-0.065
0.3	-80.0879	-0.065
0.3	-46.7836	-0.065
0.3	105.269	-0.065
-0.3	-144.343	1
-0.3	-162.996	1
-0.3	22.4158	1
-0.3	100.759	1
-0.3	-111.699	1
-0.3	78.3317	1
-0.3	-23.8781	1
-0.3	21.0843	1
-0.3	40.8817	1
-0.3	166.463	1
-0.3	-35.9626	1
-0.3	-78.6264	1
-0.3	17.066	1
-0.3	155.522	1
-0.3	-83.5269	1
-0.3	-113.021	1
-0.3	21.4877	1
-0.3	179.654	1
-0.3	158.093	1
-0.3	-124.405	1
-0.3	5.22694	1
-0.3	-175.734	1
-0.3	39.5749	1
-0.3	38.4855	1
-0.3	-156.666	1
-0.3	155.031	1
-0.3	-151.869	1
-0.3	67.5422	1
-0.3	125.869	1
-0.3	-117.651	1
-0.3	22.9098	1
-0.3	-56.7789	1
-0.3	-74.1388	1
-0.3	-104.433	1
-0.3	155.075	1
-0.3	27.8674	1
-0.3	-129.319	1
-0.3	39.7742	1
-0.3	-158.68	1
-0.3	149.485	1
-0.3	-98.524	1
-0.3	-174.934	1
-0.3	-113.879	1
-0.3	-55.3586	1
-0.3	22.1352	1
-0.3	31.8715	1
-0.3	56.9251	1
-0.3	4.98921	1
-0.3	133.745	1
-0.3	65.0289	1
-0.3	59.0439	1
-0.3	168.936	1
-0.3	124.977	1
-0.3	-102.674	1
-0.3	-56.4111	1
-0.3	95.9976	1
-0.3	-36.8484	1
-0.3	67.4085	1
-0.3	121.848	1
-0.3	-156.543	1
-0.3	-7.81543	1
-0.3	-121.014	1
-0.3	90.281	1
-0.3	9.60799	1
-0.3	31.0236	1
-0.3	27.0387	1
-0.3	4.18858	1
-0.3	53.1666	1
-0.3	5.58857	1
