pol.	phi	weight
0.3	107.684	1
0.3	-63.7279	1
0.3	-113.096	1
0.3	72.4704	1
0.3	74.8053	1
0.3	-88.4239	1
0.3	112.553	1
0.3	62.468	1
0.3	-80.9544	1
0.3	103.65	1
0.3	92.6901	1
0.3	-151.302	1
0.3	-20.4204	1
0.3	114.072	1
0.3	-47.1913	1
0.3	38.8008	1
0.3	42.5504	1
0.3	130.647	1
0.3	21.4021	1
0.3	-176.796	1
0.3	-159.852	1
0.3	-147.554	1
0.3	-171.968	1
0.3	36.4376	1
0.3	156.627	1
0.3	-45.269	1
0.3	-99.1769	1
0.3	113.871	1
0.3	-154.796	1
0.3	-22.5051	1
0.3	145.723	1
0.3	-11.7105	1
0.3	155.94	1
0.3	-34.4641	1
0.3	-37.0055	1
0.3	58.9979	1
0.3	-36.0019	1
0.3	-11.5054	1
0.3	80.2504	1
0.3	-31.809	1
0.3	103.894	1
0.3	72.0421	1
0.3	27.9957	1
0.3	-85.9746	1
0.3	-10.1969	1
0.3	179.952	1
0.3	149.032	1
0.3	26.7005	1
0.3	-168.546	1
0.3	57.3816	1
0.3	112.107	1
0.3	-167.259	1
0.3	138.006	1
0.3	93.0744	1
0.3	53.8075	1
0.3	172.309	1
0.3	1.78505	1
0.3	28.6715	1
0.3	-32.585	1
0.3	175.353	1
0.3	160.45	1
0.3	87.1604	1
0.3	-62.414	1
0.3	-142.49	1
0.3	154.322	1
0.3	140.559	1
0.3	60.3417	1
0.3	166.546	1
0.3	-101.438	1
0.3	142.251	1
0.3	-1.93718	1
0.3	117.907	1
0.3	-130.755	1
0.3	171.392	1
0.3	103.567	1
0.3	-176.537	1
0.3	-130.062	1
0.3	54.2872	1
0.3	166.956	1
0.3	-42.5042	1
0.3	19.0969	1
0.3	-10.8049	1
0.3	78.6994	1
0.3	-39.1348	1
0.3	33.7482	1
0.3	-144.797	1
0.3	161.814	1
0.3	10.7208	1
0.3	89.4436	1
0.3	79.7864	1
0.3	105.535	1
0.3	-149.647	1
0.3	151.837	1
0.3	131.944	1
0.3	77.8301	1
0.3	-164.074	1
0.3	-36.7428	1
0.3	51.3833	1
0.3	59.1686	1
0.3	46.2283	1
0.3	86.5537	1
0.3	24.0166	1
0.3	-139.21	1
0.3	173.748	1
0.3	109.325	1
0.3	-87.4264	1
0.3	-13.6532	1
0.3	-42.676	1
0.3	61.1237	1
0.3	133.947	1
0.3	63.1859	1
0.3	-46.1393	1
0.3	143.274	1
0.3	-10.7446	1
0.3	85.2739	1
0.3	-66.0675	1
0.3	169.331	1
0.3	109.233	1
0.3	-179.804	1
0.3	133.575	1
0.3	113.522	1
0.3	144.274	1
0.3	21.5403	1
0.3	21.7963	1
0.3	34.4785	1
0.3	-62.2391	1
0.3	172.291	1
0.3	-132.36	1
0.3	-72.4152	1
0.3	78.5328	1
0.3	14.7084	1
0.3	25.5719	1
0.3	-71.3438	1
0.3	50.4433	1
0.3	-157.185	1
0.3	-120.212	1
0.3	-172.453	1
0.3	-17.2922	1
0.3	-113.984	1
0.3	159.733	1
0.3	-10.6474	1
0.3	-27.1516	1
0.3	107.498	1
0.3	82.7327	1
0.3	101.232	1
0.3	107.131	1
0.3	-33.7731	1
0.3	120.138	1
0.3	-132.209	1
0.3	118.245	1
0.3	-113.511	1
0.3	-70.6817	1
0.3	-160.919	1
0.3	101.728	1
0.3	-65.2114	1
0.3	-81.9271	1
0.3	13.4653	1
0.3	-98.7236	1
0.3	-175.857	1
0.3	-14.0452	1
0.3	-132.483	1
0.3	81.7212	1
0.3	173.386	1
0.3	-99.6155	1
0.3	-54.3554	1
0.3	-139.73	1
0.3	101.912	1
0.3	17.5501	1
0.3	70.0815	1
0.3	-96.3019	1
0.3	-89.9338	1
0.3	173.301	1
0.3	5.96657	1
0.3	-0.93865	1
0.3	3.84765	1
0.3	32.0504	1
0.3	132.97	1
0.3	97.1471	1
0.3	-103.356	1
0.3	-72.2468	1
0.3	-128.957	1
0.3	125.511	1
0.3	116.142	1
0.3	-14.1383	1
0.3	-39.4807	1
0.3	35.6669	1
0.3	-101.582	1
0.3	68.8817	1
0.3	-122.331	1
0.3	38.99	-0.065
0.3	22.01	-0.065
0.3	-160.672	-0.065
0.3	155.188	-0.065
0.3	37.3535	-0.065
0.3	165.65	-0.065
0.3	30.8281	-0.065
0.3	-78.6837	-0.065
0.3	10.6451	-0.065
0.3	95.1992	-0.065
0.3	48.9118	-0.065
0.3	-10.6268	-0.065
0.3	9.16313	-0.065
0.3	-89.3051	-0.065
0.3	-178.025	-0.065
0.3	-81.3542	-0.065
0.3	-137.048	-0.065
0.3	-31.5187	-0.065
0.3	44.4291	-0.065
0.3	153.053	-0.065
0.3	169.704	-0.065
0.3	-76.174	-0.065
0.3	62.4907	-0.065
0.3	61.4035	-0.065
0.3	-81.9107	-0.065
0.3	-155.245	-0.065
0.3	68.444	-0.065
0.3	-85.9072	-0.065
