pol.	phi	weight
0.3	-16.1773	1
0.3	177.375	1
0.3	24.5149	1
0.3	-129.692	1
0.3	20.7225	1
0.3	-105.939	1
0.3	63.0276	1
0.3	-158.279	1
0.3	21.7009	1
0.3	-103.563	1
0.3	178.395	1
0.3	-65.0336	1
0.3	92.6911	1
0.3	118.39	1
0.3	-75.2479	1
0.3	-18.3342	1
0.3	141.638	1
0.3	-167.771	1
0.3	-57.4174	1
0.3	-30.2068	1
0.3	-105.89	1
0.3	-29.7047	1
0.3	-153.484	1
0.3	-131.327	1
0.3	169.382	1
0.3	-25.3331	1
0.3	145.831	1
0.3	-88.803	1
0.3	155.728	1
0.3	10.0638	1
0.3	2.26698	1
0.3	31.4248	1
0.3	174.119	1
0.3	78.7981	1
0.3	-1.89825	1
0.3	-118.341	1
0.3	143.361	1
0.3	-38.8204	1
0.3	127.672	1
0.3	-79.4987	1
0.3	104.621	1
0.3	112.059	1
0.3	-128.345	1
0.3	-128.229	1
0.3	163.612	1
0.3	177.213	1
0.3	156.389	1
0.3	118.939	1
0.3	61.8851	1
0.3	92.8781	1
0.3	-86.6955	1
0.3	164.37	1
0.3	15.4854	1
0.3	52.6795	1
0.3	23.5437	1
0.3	70.6047	1
0.3	-2.32586	1
0.3	78.3009	1
0.3	88.9273	1
0.3	1.47708	1
0.3	174.544	1
0.3	151.192	1
0.3	-133.829	1
0.3	9.01536	1
0.3	-20.8841	1
0.3	-41.6353	1
0.3	122.771	1
0.3	111.839	1
0.3	-45.4705	1
0.3	171.092	1
0.3	-31.0279	1
0.3	28.3007	1
0.3	-10.93	1
0.3	-82.6972	1
0.3	90.5657	1
0.3	69.6105	1
0.3	145.691	1
0.3	-164.663	1
0.3	60.7564	1
0.3	-98.3622	1
0.3	107.445	1
0.3	-50.6011	1
0.3	-34.2875	1
0.3	-92.743	1
0.3	-7.73772	1
0.3	-176.011	1
0.3	53.7657	1
0.3	-135.085	1
0.3	6.36549	1
0.3	-55.8443	1
0.3	-106.4	1
0.3	18.0393	1
0.3	163.714	1
0.3	144.901	1
0.3	152.177	1
0.3	-115.769	1
0.3	-149.364	1
0.3	31.1355	1
0.3	139.952	1
0.3	83.5682	1
0.3	163.936	1
0.3	-46.0745	1
0.3	24.4358	1
0.3	-24.4536	1
0.3	38.5548	1
0.3	-35.8149	1
0.3	-0.899934	1
0.3	96.753	1
0.3	-7.78153	1
0.3	-87.7982	1
0.3	59.6326	1
0.3	151.654	1
0.3	27.69	1
0.3	68.7499	1
0.3	122.966	1
0.3	-81.3691	1
0.3	28.1473	1
0.3	-174.108	1
0.3	54.7876	1
0.3	-53.7826	1
0.3	61.8943	1
0.3	18.4759	1
0.3	151.752	1
0.3	113.473	1
0.3	15.131	1
0.3	112.188	1
0.3	42.7121	1
0.3	-73.1222	1
0.3	-25.9603	1
0.3	-54.7524	1
0.3	-101.136	1
0.3	164.42	1
0.3	-157.448	1
0.3	-6.15297	1
0.3	33.477	1
0.3	-85.7403	1
0.3	66.8668	1
0.3	-105.426	1
0.3	133.164	1
0.3	-16.4001	1
0.3	-49.0804	1
0.3	-144.627	1
0.3	109.478	1
0.3	-150.695	1
0.3	-113.412	1
0.3	59.1754	1
0.3	-97.409	1
0.3	-137.811	1
0.3	-119.299	1
0.3	-138.818	1
0.3	119.726	1
0.3	-160.107	1
0.3	-132.165	1
0.3	42.8046	1
0.3	-103.906	1
0.3	87.8507	1
0.3	89.1732	1
0.3	-90.2318	1
0.3	58.9619	1
0.3	8.40569	1
0.3	-120.811	1
0.3	-115.052	1
0.3	132.682	1
0.3	11.3919	1
0.3	82.2902	1
0.3	-28.6774	1
0.3	-113.378	1
0.3	18.2182	1
0.3	34.032	1
0.3	-60.2501	1
0.3	63.667	1
0.3	-117.959	1
0.3	-51.6666	1
0.3	-133.75	1
0.3	122.493	1
0.3	143.54	1
0.3	62.54	1
0.3	150.699	1
0.3	-76.3067	1
0.3	-84.9088	1
0.3	29.277	1
0.3	18.8758	1
0.3	-77.3843	1
0.3	-5.73023	1
0.3	-7.11432	1
0.3	63.8453	1
0.3	50.7494	1
0.3	-88.2185	1
0.3	42.0013	1
0.3	-135.102	1
0.3	-152.589	1
0.3	-68.2787	1
0.3	22.0694	1
0.3	27.185	1
0.3	-105.201	1
0.3	116.336	1
0.3	-93.9722	1
0.3	-32.6846	1
0.3	89.5818	1
0.3	118.847	1
0.3	136.045	1
0.3	-138.982	1
0.3	136.994	1
0.3	4.61644	1
0.3	-59.0211	1
0.3	169.231	1
0.3	38.0455	1
0.3	-17.1515	1
0.3	8.26817	1
0.3	131.139	1
0.3	-152.508	1
0.3	74.0962	1
0.3	-149.841	1
0.3	62.9109	1
0.3	128.374	1
0.3	-139.922	1
0.3	-155.745	-0.065
0.3	113.961	-0.065
0.3	45.6026	-0.065
0.3	139.559	-0.065
0.3	-172.32	-0.065
0.3	-34.643	-0.065
0.3	135.785	-0.065
0.3	91.777	-0.065
0.3	-25.1755	-0.065
0.3	-139.475	-0.065
0.3	153.949	-0.065
0.3	-179.17	-0.065
0.3	-66.014	-0.065
0.3	1.22393	-0.065
0.3	82.767	-0.065
0.3	-24.9031	-0.065
0.3	104.058	-0.065
0.3	6.53566	-0.065
0.3	178.527	-0.065
0.3	-147.414	-0.065
0.3	-26.6149	-0.065
0.3	-31.3677	-0.065
0.3	-72.9342	-0.065
0.3	-110.812	-0.065
0.3	-6.14743	-0.065
0.3	78.1141	-0.065
0.3	-50.6783	-0.065
0.3	-14.9774	-0.065
0.3	147.099	-0.065
0.3	-167.538	-0.065
0.3	107.053	-0.065
0.3	-135.814	-0.065
0.3	-108.624	-0.065
0.3	121.811	-0.065
0.3	37.8301	-0.065
0.3	59.9687	-0.065
0.3	-54.0472	-0.065
0.3	74.5348	-0.065
0.3	56.7606	-0.065
0.3	-0.702955	-0.065
0.3	-6.93782	-0.065
0.3	-144.384	-0.065
0.3	-160.023	-0.065
0.3	-43.3843	-0.065
0.3	170.664	-0.065
0.3	-105.946	-0.065
0.3	111.26	-0.065
0.3	20.6895	-0.065
0.3	39.4135	-0.065
0.3	-79.4794	-0.065
0.3	21.9667	-0.065
0.3	150.495	-0.065
0.3	28.2762	-0.065
0.3	32.476	-0.065
0.3	48.3461	-0.065
