pol.	phi	weight
0.3	108.833	1
0.3	58.0267	1
0.3	-43.0882	1
0.3	130.256	1
0.3	136.375	1
0.3	89.4907	1
0.3	-79.0973	1
0.3	148.727	1
0.3	21.4198	1
0.3	45.2929	1
0.3	-50.5832	1
0.3	-159.108	1
0.3	66.9719	1
0.3	43.7349	1
0.3	148.069	1
0.3	167.24	1
0.3	77.3221	1
0.3	177.288	1
0.3	90.568	1
0.3	171.807	1
0.3	-165.9	1
0.3	-20.1689	1
0.3	-80.9688	1
0.3	-31.5502	1
0.3	-74.3814	1
0.3	-84.8345	1
0.3	116.441	1
0.3	85.2036	1
0.3	34.2748	1
0.3	-7.23237	1
0.3	-88.7454	1
0.3	85.7789	1
0.3	-78.1346	1
0.3	-38.779	1
0.3	11.1192	1
0.3	-172.783	1
0.3	54.1373	1
0.3	54.1656	1
0.3	48.7967	1
0.3	114.872	1
0.3	105.299	1
0.3	-160.341	1
0.3	-85.4945	1
0.3	28.1537	1
0.3	-37.3767	1
0.3	35.7799	1
0.3	144.138	1
0.3	62.0582	1
0.3	31.9515	1
0.3	-108.055	1
0.3	42.4714	1
0.3	111.16	1
0.3	-55.1056	1
0.3	92.9613	1
0.3	60.0195	1
0.3	56.3853	1
0.3	74.0293	1
0.3	-24.0031	1
0.3	43.4384	1
0.3	142.996	1
0.3	131.827	1
0.3	-134.64	1
0.3	179.189	1
0.3	153.55	1
0.3	28.994	1
0.3	-124.912	1
0.3	86.3709	1
0.3	-76.5689	1
0.3	-99.5351	1
0.3	-101.444	1
0.3	134.093	1
0.3	-152.849	1
0.3	17.8514	1
0.3	-138.932	1
0.3	157.5	1
0.3	99.9826	1
0.3	-58.4557	1
0.3	71.6915	1
0.3	-26.8118	1
0.3	-86.5629	1
0.3	42.2093	1
0.3	111.212	1
0.3	142.841	1
0.3	177.549	1
0.3	11.5825	1
0.3	-126.636	1
0.3	35.625	1
0.3	-137.773	1
0.3	170.828	1
0.3	-171.981	1
0.3	105.338	1
0.3	12.7142	1
0.3	-144.102	1
0.3	16.9501	1
0.3	-145.407	1
0.3	-57.562	1
0.3	-102.755	1
0.3	-13.6854	1
0.3	39.9286	1
0.3	156.326	1
0.3	137.916	1
0.3	-79.4647	1
0.3	41.0047	1
0.3	-148.456	1
0.3	19.8396	1
0.3	69.7127	1
0.3	-94.6908	1
0.3	-107.152	1
0.3	-33.1862	1
0.3	147.555	1
0.3	-67.7262	1
0.3	175.194	1
0.3	136.538	1
0.3	136.014	1
0.3	-117.601	1
0.3	-44.756	1
0.3	-53.8753	1
0.3	155.258	1
0.3	10.6132	1
0.3	30.0005	1
0.3	62.3552	1
0.3	-125.636	1
0.3	-133.675	1
0.3	-30.6349	1
0.3	-84.2364	1
0.3	-7.19721	1
0.3	32.5922	1
0.3	86.2275	1
0.3	-60.1991	1
0.3	144.094	1
0.3	152.643	1
0.3	-122.08	1
0.3	-155.98	1
0.3	-53.7114	1
0.3	122.268	1
0.3	172.787	1
0.3	137.55	1
0.3	174.745	1
0.3	-139.555	1
0.3	60.9892	1
0.3	-167.173	1
0.3	150.946	1
0.3	-19.6494	1
0.3	0.833597	1
0.3	-15.8446	1
0.3	-72.8762	1
0.3	127.929	1
0.3	-2.54411	1
0.3	-164.197	1
0.3	-55.4192	1
0.3	81.7632	1
0.3	-140.215	1
0.3	113.867	1
0.3	48.715	1
0.3	177.862	1
0.3	121.305	1
0.3	79.1807	1
0.3	89.8164	1
0.3	81.1881	1
0.3	-109.871	1
0.3	-83.1084	1
0.3	172.661	1
0.3	-73.1193	1
0.3	-77.633	1
0.3	-15.2793	1
0.3	-78.2946	1
0.3	160.071	1
0.3	-176.573	1
0.3	-106.43	1
0.3	109.361	1
0.3	-46.8498	1
0.3	177.075	1
0.3	163.583	1
0.3	38.5449	1
0.3	68.4958	1
0.3	-86.3175	1
0.3	172.085	1
0.3	-46.026	1
0.3	62.3309	1
0.3	-72.2544	1
0.3	53.0505	1
0.3	-153.081	1
0.3	58.4004	1
0.3	-62.3034	1
0.3	102.885	1
0.3	-55.9605	1
0.3	37.174	1
0.3	-3.8932	1
0.3	51.9416	1
0.3	56.6643	1
0.3	2.97347	1
0.3	-80.9538	1
0.3	67.9431	1
0.3	160.363	1
0.3	-41.422	-0.065
0.3	-175.09	-0.065
0.3	-122.142	-0.065
0.3	-98.5368	-0.065
0.3	-110.193	-0.065
0.3	-75.0372	-0.065
0.3	157.658	-0.065
0.3	-137.052	-0.065
0.3	36.5412	-0.065
0.3	-83.5464	-0.065
0.3	51.6029	-0.065
0.3	-35.4266	-0.065
0.3	-135.945	-0.065
0.3	7.35643	-0.065
0.3	145.444	-0.065
0.3	90.0744	-0.065
0.3	-163.728	-0.065
0.3	84.2701	-0.065
0.3	-134.709	-0.065
0.3	-144.937	-0.065
0.3	13.9971	-0.065
0.3	104.003	-0.065
0.3	127.181	-0.065
0.3	-142.69	-0.065
0.3	177.325	-0.065
0.3	103.308	-0.065
0.3	73.6431	-0.065
0.3	-172.799	-0.065
0.3	123.66	-0.065
0.3	-155.612	-0.065
0.3	-84.9256	-0.065
0.3	-73.0149	-0.065
0.3	114.015	-0.065
0.3	-161.351	-0.065
0.3	166.258	-0.065
0.3	-119.664	-0.065
0.3	-166.18	-0.065
0.3	-26.4579	-0.065
0.3	135.948	-0.065
0.3	63.3547	-0.065
0.3	-129.966	-0.065
0.3	87.8525	-0.065
0.3	-139.584	-0.065
0.3	112.531	-0.065
0.3	-38.9756	-0.065
0.3	162.253	-0.065
0.3	-176.88	-0.065
0.3	115.306	-0.065
0.3	44.5717	-0.065
0.3	-132.387	-0.065
0.3	79.6356	-0.065
0.3	146.505	-0.065
0.3	-80.7254	-0.065
0.3	-170.666	-0.065
0.3	88.0124	-0.065
0.3	123.433	-0.065
0.3	-105.543	-0.065
0.3	83.1049	-0.065
0.3	-77.2641	-0.065
0.3	113.915	-0.065
0.3	83.0907	-0.065
0.3	-58.5451	-0.065
0.3	112.851	-0.065
0.3	3.39574	-0.065
0.3	-121.26	-0.065
0.3	-61.1505	-0.065
0.3	40.7096	-0.065
0.3	66.1014	-0.065
0.3	-88.0113	-0.065
0.3	-116.646	-0.065
0.3	13.5704	-0.065
0.3	25.3784	-0.065
0.3	40.0046	-0.065
0.3	1.81317	-0.065
0.3	-22.9272	-0.065
0.3	52.5634	-0.065
0.3	5.36113	-0.065
0.3	74.1787	-0.065
0.3	-15.0363	-0.065
0.3	-172.458	-0.065
0.3	175.679	-0.065
0.3	82.3641	-0.065
0.3	122.058	-0.065
0.3	-15.9932	-0.065
0.3	-130.786	-0.065
0.3	-136.614	-0.065
0.3	-152.622	-0.065
0.3	-177.338	-0.065
0.3	-0.99053	-0.065
0.3	122.779	-0.065
0.3	-132.36	-0.065
0.3	-141.64	-0.065
0.3	-106.331	-0.065
0.3	-78.7877	-0.065
0.3	106.034	-0.065
0.3	168.412	-0.065
0.3	62.6423	-0.065
0.3	-131.929	-0.065
0.3	51.4172	-0.065
0.3	-0.175348	-0.065
0.3	70.2437	-0.065
0.3	102.294	-0.065
0.3	41.429	-0.065
0.3	118.274	-0.065
0.3	-107.678	-0.065
0.3	44.2412	-0.065
0.3	-136.658	-0.065
0.3	72.4531	-0.065
0.3	58.0454	-0.065
0.3	27.3413	-0.065
0.3	-97.704	-0.065
0.3	15.6841	-0.065
0.3	-165.18	-0.065
0.3	89.8303	-0.065
0.3	93.8983	-0.065
0.3	-135.22	-0.065
0.3	128.359	-0.065
0.3	0.903268	-0.065
0.3	57.4294	-0.065
0.3	171.96	-0.065
0.3	-153.941	-0.065
0.3	158.49	-0.065
0.3	-169.929	-0.065
0.3	18.8065	-0.065
0.3	14.8765	-0.065
0.3	105.533	-0.065
0.3	43.0297	-0.065
0.3	-114.474	-0.065
0.3	8.37621	-0.065
0.3	-14.7637	-0.065
0.3	70.2875	-0.065
0.3	111.802	-0.065
0.3	63.9834	-0.065
0.3	-118.719	-0.065
0.3	170.172	-0.065
0.3	-56.9253	-0.065
0.3	-69.2806	-0.065
0.3	106.094	-0.065
0.3	27.8601	-0.065
0.3	51.8186	-0.065
0.3	-61.8534	-0.065
0.3	-175.782	-0.065
0.3	62.0893	-0.065
0.3	127.244	-0.065
0.3	139.771	-0.065
0.3	76.0293	-0.065
0.3	127.021	-0.065
0.3	83.9327	-0.065
0.3	-85.5763	-0.065
0.3	84.6213	-0.065
-0.3	-43.8865	1
-0.3	170.564	1
-0.3	-67.5605	1
-0.3	127.944	1
-0.3	28.72	1
-0.3	-51.8553	1
-0.3	67.4677	1
-0.3	110.526	1
-0.3	53.9634	1
-0.3	-73.4221	1
-0.3	-144.365	1
-0.3	-52.0362	1
-0.3	-176.288	1
-0.3	155.162	1
-0.3	-151.431	1
-0.3	-46.9486	1
-0.3	-142.851	1
-0.3	-156.345	1
-0.3	138.684	1
-0.3	99.0629	1
-0.3	45.9114	1
-0.3	87.7712	1
-0.3	73.7698	1
-0.3	94.4502	1
-0.3	-154.388	1
-0.3	-96.6343	1
-0.3	-79.4026	1
-0.3	124.075	1
-0.3	26.3304	1
-0.3	59.1233	1
-0.3	-22.7072	1
-0.3	78.4059	1
-0.3	-36.3651	1
-0.3	-30.8325	1
-0.3	-107.862	1
-0.3	-137.624	1
-0.3	153.819	1
-0.3	-82.598	1
-0.3	103.22	1
-0.3	-27.9034	1
-0.3	95.0446	1
-0.3	70.3518	1
-0.3	31.849	1
-0.3	176.188	1
-0.3	58.5215	1
-0.3	0.721594	1
-0.3	-98.1353	1
-0.3	70.2051	1
-0.3	62.1057	1
-0.3	82.5721	1
-0.3	144.438	1
-0.3	54.1198	1
-0.3	122.406	1
-0.3	-99.8121	1
-0.3	94.5451	1
-0.3	-8.62099	1
-0.3	64.1256	1
