pol.	phi	weight
0.3	103.294	1
0.3	-168.052	1
0.3	-11.6625	1
0.3	-73.6858	1
0.3	66.618	1
0.3	146.27	1
0.3	110.65	1
0.3	123.135	1
0.3	166.216	1
0.3	48.6405	1
0.3	-8.89999	1
0.3	-72.5093	1
0.3	147.998	1
0.3	-46.2851	1
0.3	58.3885	1
0.3	36.7716	1
0.3	0.0141507	1
0.3	-3.61601	1
0.3	147.436	1
0.3	49.6187	1
0.3	177.544	1
0.3	-176.621	1
0.3	-99.0913	1
0.3	-75.8287	1
0.3	-178.621	1
0.3	-86.2516	1
0.3	165.554	1
0.3	-137.326	1
0.3	-114.935	1
0.3	50.2417	1
0.3	142.261	1
0.3	-126.761	1
0.3	-22.5442	1
0.3	173.881	1
0.3	-27.5157	1
0.3	-161.222	1
0.3	-83.8139	1
0.3	139.568	1
0.3	-10.0846	1
0.3	159.307	1
0.3	61.7363	1
0.3	123.673	1
0.3	-16.5634	1
0.3	-160.456	1
0.3	-29.7761	1
0.3	134.666	1
0.3	89.1638	1
0.3	-21.8883	1
0.3	-135.259	1
0.3	-86.37	1
0.3	-86.1649	1
0.3	120.326	1
0.3	179.189	1
0.3	59.9528	1
0.3	132.985	1
0.3	-108.577	1
0.3	100.796	1
0.3	-86.5532	1
0.3	71.5869	1
0.3	-51.6087	1
0.3	90.423	1
0.3	105.939	1
0.3	85.6013	1
0.3	104.761	1
0.3	109.839	1
0.3	55.6515	1
0.3	-121.899	1
0.3	38.7301	1
0.3	157.968	1
0.3	18.2278	1
0.3	-117.915	1
0.3	-50.267	1
0.3	121.785	1
0.3	128.842	1
0.3	30.9816	1
0.3	-167.778	1
0.3	16.7732	1
0.3	9.48217	1
0.3	-167.499	1
0.3	-17.2786	1
0.3	-32.8038	1
0.3	-99.2243	1
0.3	3.22373	1
0.3	87.6793	1
0.3	-86.5609	1
0.3	-156.159	1
0.3	-70.943	1
0.3	146.898	1
0.3	156.791	1
0.3	-130.363	1
0.3	158.811	1
0.3	-61.1418	1
0.3	39.9318	1
0.3	-158.974	1
0.3	28.4694	1
0.3	0.353257	1
0.3	-77.8721	1
0.3	-61.6138	1
0.3	147.938	1
0.3	75.7295	1
0.3	25.0086	1
0.3	113.08	1
0.3	-86.8408	1
0.3	46.9378	1
0.3	-23.3522	1
0.3	162.659	1
0.3	-123.198	1
0.3	-69.6621	1
0.3	84.5647	1
0.3	164.347	1
0.3	-152.505	1
0.3	3.16719	1
0.3	173.646	1
0.3	-3.41782	1
0.3	0.569136	1
0.3	-74.2865	1
0.3	95.341	1
0.3	-78.2015	1
0.3	-169.746	1
0.3	118.367	1
0.3	40.1798	1
0.3	29.1025	1
0.3	12.6801	1
0.3	-34.654	1
0.3	-165.775	1
0.3	-39.1511	1
0.3	-177.936	1
0.3	-21.1064	1
0.3	-57.1626	1
0.3	-65.7701	1
0.3	-118.584	1
0.3	21.232	1
0.3	-9.58234	1
0.3	13.864	1
0.3	-83.7349	1
0.3	-136.1	1
0.3	174.28	1
0.3	-168.495	1
0.3	70.1929	1
0.3	114.089	1
0.3	-3.4387	1
0.3	177.406	1
0.3	121.317	1
0.3	150.354	1
0.3	9.60249	1
0.3	0.547285	1
0.3	-69.3598	1
0.3	113.791	1
0.3	157.13	1
0.3	147.214	1
0.3	122.158	1
0.3	53.7693	1
0.3	-36.3143	1
0.3	-14.8866	1
0.3	41.7325	1
0.3	84.1054	1
0.3	15.3769	1
0.3	82.0803	1
0.3	-108.295	1
0.3	-54.7337	1
0.3	104.925	1
0.3	171.701	1
0.3	-71.4151	1
0.3	86.7493	1
0.3	-165.617	1
0.3	56.9868	1
0.3	-136.055	1
0.3	3.39274	1
0.3	30.1656	1
0.3	-122.612	1
0.3	-10.5353	1
0.3	117.389	1
0.3	139.112	1
0.3	48.8868	1
0.3	-77.5432	1
0.3	76.8919	1
0.3	-140.074	1
0.3	-53.3707	1
0.3	-14.54	1
0.3	-155.663	1
0.3	-79.1974	1
0.3	156.356	1
0.3	44.6484	1
0.3	-151.518	1
0.3	-127.843	1
0.3	130.147	1
0.3	-103.144	1
0.3	60.2718	1
0.3	-153.947	1
0.3	-11.6295	1
0.3	113.454	1
0.3	-136.56	1
0.3	-162.706	1
0.3	-98.3498	1
0.3	78.2153	1
0.3	123.451	1
0.3	65.476	1
0.3	-42.1347	1
0.3	-84.5393	1
0.3	-156.586	1
0.3	-35.1674	1
0.3	-17.6348	-0.065
0.3	27.8218	-0.065
0.3	146.629	-0.065
0.3	160.48	-0.065
0.3	119.564	-0.065
0.3	-126.357	-0.065
0.3	-163.3	-0.065
0.3	-156.131	-0.065
0.3	30.8426	-0.065
0.3	94.365	-0.065
0.3	-158.87	-0.065
0.3	10.226	-0.065
0.3	-122.218	-0.065
0.3	48.2957	-0.065
0.3	29.7236	-0.065
0.3	77.862	-0.065
0.3	43.8658	-0.065
0.3	3.86492	-0.065
0.3	-29.6445	-0.065
0.3	43.8553	-0.065
0.3	164.789	-0.065
0.3	-138.808	-0.065
0.3	26.6527	-0.065
0.3	-46.6127	-0.065
0.3	104.195	-0.065
0.3	29.3565	-0.065
0.3	-130.302	-0.065
0.3	65.5566	-0.065
0.3	-53.2696	-0.065
0.3	32.8273	-0.065
0.3	18.9085	-0.065
0.3	-76.9485	-0.065
0.3	17.6428	-0.065
0.3	-2.67151	-0.065
0.3	67.8689	-0.065
0.3	40.8503	-0.065
0.3	75.1775	-0.065
0.3	-105.087	-0.065
0.3	131.905	-0.065
0.3	-157.408	-0.065
0.3	179.087	-0.065
0.3	-51.8884	-0.065
0.3	147.664	-0.065
0.3	174.301	-0.065
0.3	-166.367	-0.065
0.3	15.1853	-0.065
0.3	-140.065	-0.065
0.3	59.2379	-0.065
0.3	132.865	-0.065
0.3	-120.623	-0.065
0.3	-153.382	-0.065
0.3	-106.846	-0.065
0.3	-66.1258	-0.065
0.3	-24.2751	-0.065
0.3	152.696	-0.065
0.3	-49.665	-0.065
0.3	140.391	-0.065
0.3	55.4862	-0.065
0.3	45.798	-0.065
0.3	144.472	-0.065
0.3	-39.9087	-0.065
0.3	-9.33722	-0.065
0.3	110.256	-0.065
0.3	18.4528	-0.065
0.3	41.976	-0.065
0.3	-42.867	-0.065
0.3	-38.9265	-0.065
0.3	47.5615	-0.065
0.3	73.4748	-0.065
0.3	-34.2899	-0.065
0.3	147.483	-0.065
0.3	-88.4576	-0.065
0.3	-9.84701	-0.065
0.3	-84.2352	-0.065
0.3	-160.181	-0.065
0.3	-61.3536	-0.065
0.3	-132.376	-0.065
0.3	74.3517	-0.065
0.3	-175.139	-0.065
0.3	-22.2601	-0.065
0.3	-115.092	-0.065
0.3	97.7666	-0.065
0.3	25.0213	-0.065
0.3	160.953	-0.065
0.3	-164.274	-0.065
0.3	17.2638	-0.065
0.3	-125.175	-0.065
0.3	-41.5942	-0.065
0.3	-116.398	-0.065
0.3	-96.5298	-0.065
0.3	-132.137	-0.065
0.3	-171.615	-0.065
0.3	118.656	-0.065
0.3	103.515	-0.065
0.3	-144.168	-0.065
0.3	-71.8547	-0.065
0.3	-156.167	-0.065
0.3	69.3842	-0.065
0.3	35.4364	-0.065
0.3	-85.8147	-0.065
0.3	-172.741	-0.065
0.3	-69.8033	-0.065
0.3	-6.68558	-0.065
0.3	119.708	-0.065
0.3	85.9497	-0.065
0.3	-35.3811	-0.065
0.3	144.223	-0.065
0.3	-146.239	-0.065
