pol.	phi	weight
0.3	-119.933	1
0.3	-139.112	1
0.3	-27.246	1
0.3	39.317	1
0.3	18.268	1
0.3	-69.4077	1
0.3	-95.3091	1
0.3	89.7029	1
0.3	-154.405	1
0.3	-159.306	1
0.3	24.4927	1
0.3	96.4765	1
0.3	42.194	1
0.3	150.69	1
0.3	147.028	1
0.3	-126.826	1
0.3	26.0546	1
0.3	145.955	1
0.3	19.9073	1
0.3	159.35	1
0.3	-90.8856	1
0.3	-131.402	1
0.3	-38.7537	1
0.3	69.5249	1
0.3	-132.679	1
0.3	-7.1401	1
0.3	139.883	1
0.3	85.5501	1
0.3	-138.589	1
0.3	-60.9017	1
0.3	-89.9106	1
0.3	-27.7491	1
0.3	58.0265	1
0.3	142.351	1
0.3	-160.949	1
0.3	74.9948	1
0.3	-174.776	1
0.3	19.1175	1
0.3	-121.464	1
0.3	-13.9612	1
0.3	-152.483	1
0.3	-68.7275	1
0.3	-57.9143	1
0.3	-87.3988	1
0.3	0.577699	1
0.3	75.6082	1
0.3	155.222	1
0.3	-2.36917	1
0.3	-51.9617	1
0.3	-52.5856	1
0.3	4.83229	1
0.3	103.105	1
0.3	-47.5013	1
0.3	-28.0187	1
0.3	-29.8638	1
0.3	-28.1177	1
0.3	69.2651	1
0.3	178.582	1
0.3	-96.4073	1
0.3	23.776	1
0.3	-37.0179	1
0.3	-46.2135	1
0.3	-177.692	1
0.3	151.323	1
0.3	-33.689	1
0.3	-46.665	1
0.3	99.964	1
0.3	75.3877	1
0.3	102.042	1
0.3	-133.539	1
0.3	-177.922	1
0.3	37.385	1
0.3	45.5881	1
0.3	-2.94838	1
0.3	112.7	1
0.3	141.983	1
0.3	-61.0596	1
0.3	-143.464	1
0.3	-21.0972	1
0.3	-71.6201	1
0.3	132.848	1
0.3	-113.656	1
0.3	27.6424	1
0.3	165.441	1
0.3	3.00184	1
0.3	65.5772	1
0.3	29.2063	1
0.3	-129.568	1
0.3	162.918	1
0.3	-157.866	1
0.3	143.87	1
0.3	21.136	1
0.3	-137.806	1
0.3	115.372	1
0.3	68.0309	1
0.3	73.7735	1
0.3	156.558	1
0.3	-49.6206	1
0.3	-45.6162	1
0.3	-3.88664	1
0.3	127.456	1
0.3	-108.458	1
0.3	-50.4512	1
0.3	142.165	1
0.3	95.7348	1
0.3	164.459	1
0.3	-122.765	1
0.3	74.503	1
0.3	33.9113	1
